genome	pulid	contigid	start	end	pattern
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL1	NZ_FRBY01000001.1	157280	161976	susC-susD
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL2	NZ_FRBY01000001.1	251344	277493	GH95-unk-GH5_4-GH3-GH39-GH3-GH97-GH31-GH2-unk-susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL3	NZ_FRBY01000001.1	638542	654621	susC-susD-GH43_5-GH51-GH43_4-GH43_29-GH146-GH43_5-GH51
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL4	NZ_FRBY01000001.1	744716	757989	CBM26;GH13-GH97-GH13-unk-susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL5	NZ_FRBY01000001.1	966008	986862	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL6	NZ_FRBY01000001.1	1169048	1185702	susC-susD-unk-GH30_1-GH30_1-GH30_3-GH5_46;CBM6-unk-GH30_3-GH3
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL7	NZ_FRBY01000002.1	197689	202904	susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL8	NZ_FRBY01000002.1	336385	341001	susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL9	NZ_FRBY01000002.1	449980	460171	GH35-GH10-unk-susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL10	NZ_FRBY01000002.1	482234	499234	susC-GH43_31-unk-GH43_26-GH2-CBM9;GH93-GH43_18-GH5_13-susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL11	NZ_FRBY01000002.1	704227	716957	GH43_28;CBM32-unk-GH3-CE1-GH144-unk-susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL12	NZ_FRBY01000002.1	928276	936906	GH16-GH16-unk-susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL13	NZ_FRBY01000002.1	999650	1004282	susC-susD
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL14	NZ_FRBY01000003.1	19442	34302	GH18-GH20-unk-susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL15	NZ_FRBY01000003.1	122028	126444	susC-susD
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL16	NZ_FRBY01000003.1	204545	209520	susD-susC
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL17	NZ_FRBY01000003.1	270692	275312	susC-susD
GCF_900142735.1_IMG-taxon_2698536752_annotated_assembly	PUL18	NZ_FRBY01000003.1	283150	287540	susC-susD
