genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_003254585.1_ASM325458v1	PUL1	NZ_QJGZ01000025.1_17	NZ_QJGZ01000025.1	21471	24851	+	0	NZ_QJGZ01000025.1_17	susC		
GCF_003254585.1_ASM325458v1	PUL1	NZ_QJGZ01000025.1_18	NZ_QJGZ01000025.1	24871	26406	+	20	NZ_QJGZ01000025.1_18	susD		
GCF_003254585.1_ASM325458v1	PUL2	NZ_QJGZ01000030.1_96	NZ_QJGZ01000030.1	102950	106234	+	76544	NZ_QJGZ01000030.1_96	susC		
GCF_003254585.1_ASM325458v1	PUL2	NZ_QJGZ01000030.1_97	NZ_QJGZ01000030.1	106238	107752	+	4	NZ_QJGZ01000030.1_97	susD		
GCF_003254585.1_ASM325458v1	PUL3	NZ_QJGZ01000033.1_14	NZ_QJGZ01000033.1	12264	14267	-	-95488	NZ_QJGZ01000033.1_14	susD		
GCF_003254585.1_ASM325458v1	PUL3	NZ_QJGZ01000033.1_15	NZ_QJGZ01000033.1	14280	17672	-	13	NZ_QJGZ01000033.1_15	susC		
GCF_003254585.1_ASM325458v1	PUL4	NZ_QJGZ01000033.1_65	NZ_QJGZ01000033.1	72017	75139	+	54345	NZ_QJGZ01000033.1_65	susC		
GCF_003254585.1_ASM325458v1	PUL4	NZ_QJGZ01000033.1_66	NZ_QJGZ01000033.1	75162	76661	+	23	NZ_QJGZ01000033.1_66	susD		
GCF_003254585.1_ASM325458v1	PUL4	NZ_QJGZ01000033.1_67	NZ_QJGZ01000033.1	76799	78805	+	138	NZ_QJGZ01000033.1_67		GH63	
GCF_003254585.1_ASM325458v1	PUL4	NZ_QJGZ01000033.1_68	NZ_QJGZ01000033.1	78997	81132	+	192	NZ_QJGZ01000033.1_68		GH42	
GCF_003254585.1_ASM325458v1	PUL4	NZ_QJGZ01000033.1_69	NZ_QJGZ01000033.1	81309	83606	+	177	NZ_QJGZ01000033.1_69			
GCF_003254585.1_ASM325458v1	PUL4	NZ_QJGZ01000033.1_70	NZ_QJGZ01000033.1	83776	86724	+	170	NZ_QJGZ01000033.1_70			
