genome	pulid	contigid	start	end	pattern
GCF_003970395.1_ASM397039v1	PUL1	NZ_RYDP01000001.1	387326	405769	GH13_19-GH13_20-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_003970395.1_ASM397039v1	PUL2	NZ_RYDP01000003.1	54804	66446	susC-susD-unk-GH144-unk-GH3-GH97
GCF_003970395.1_ASM397039v1	PUL3	NZ_RYDP01000003.1	188561	196124	susC-susD-unk-GH130
GCF_003970395.1_ASM397039v1	PUL4	NZ_RYDP01000003.1	232176	236654	susC-susD
GCF_003970395.1_ASM397039v1	PUL5	NZ_RYDP01000003.1	256059	263753	susC-susD-unk-GH109
GCF_003970395.1_ASM397039v1	PUL6	NZ_RYDP01000005.1	67542	71929	susC-susD
GCF_003970395.1_ASM397039v1	PUL7	NZ_RYDP01000005.1	94646	99653	susD-susC
GCF_003970395.1_ASM397039v1	PUL8	NZ_RYDP01000005.1	229214	234171	susC-susD
GCF_003970395.1_ASM397039v1	PUL9	NZ_RYDP01000007.1	97612	102320	susC-susD
GCF_003970395.1_ASM397039v1	PUL10	NZ_RYDP01000007.1	108006	112707	susC-susD
GCF_003970395.1_ASM397039v1	PUL11	NZ_RYDP01000007.1	144749	149625	susC-susD
GCF_003970395.1_ASM397039v1	PUL12	NZ_RYDP01000009.1	10946	15444	susC-susD
GCF_003970395.1_ASM397039v1	PUL13	NZ_RYDP01000011.1	109110	113590	susD-susC
GCF_003970395.1_ASM397039v1	PUL14	NZ_RYDP01000011.1	114323	118982	susD-susC
GCF_003970395.1_ASM397039v1	PUL15	NZ_RYDP01000012.1	1939	6833	susC-susD
GCF_003970395.1_ASM397039v1	PUL16	NZ_RYDP01000017.1	42949	47351	susC-susD
