genome	pulid	contigid	start	end	pattern
GCF_003208535.1_ASM320853v1	PUL1	NZ_QKLS01000001.1	3126	15047	susC-susD-GH144-CE1-GH3-unk-CBM32;GH43_28
GCF_003208535.1_ASM320853v1	PUL2	NZ_QKLS01000001.1	336480	349274	GH35-susC-susD-unk-unk-unk-GH20
GCF_003208535.1_ASM320853v1	PUL3	NZ_QKLS01000001.1	389711	394336	susC-susD
GCF_003208535.1_ASM320853v1	PUL4	NZ_QKLS01000001.1	502436	512199	susC-susD-unk-unk-unk-unk-AA6
GCF_003208535.1_ASM320853v1	PUL5	NZ_QKLS01000001.1	536139	541093	susC-susD
GCF_003208535.1_ASM320853v1	PUL6	NZ_QKLS01000001.1	656397	661651	susC-susD
GCF_003208535.1_ASM320853v1	PUL7	NZ_QKLS01000002.1	142803	147846	susD-susC
GCF_003208535.1_ASM320853v1	PUL8	NZ_QKLS01000002.1	184755	189430	susD-susC
GCF_003208535.1_ASM320853v1	PUL9	NZ_QKLS01000002.1	246928	255022	susC-unk-susD-susC
GCF_003208535.1_ASM320853v1	PUL10	NZ_QKLS01000002.1	386670	396391	susC-susD-susC-susD
GCF_003208535.1_ASM320853v1	PUL11	NZ_QKLS01000003.1	71578	76250	susD-susC
GCF_003208535.1_ASM320853v1	PUL12	NZ_QKLS01000003.1	360552	365173	susD-susC
GCF_003208535.1_ASM320853v1	PUL13	NZ_QKLS01000004.1	54103	69970	susC-susD-GH43_5-GH51-GH43_4-GH43_29-GH43_5-GH127-GH51
GCF_003208535.1_ASM320853v1	PUL14	NZ_QKLS01000005.1	287914	292272	susC-susD
GCF_003208535.1_ASM320853v1	PUL15	NZ_QKLS01000006.1	1946	9217	GH95-susD-susC
GCF_003208535.1_ASM320853v1	PUL16	NZ_QKLS01000006.1	33940	42962	GH42-GH63-susD-susC
GCF_003208535.1_ASM320853v1	PUL17	NZ_QKLS01000006.1	168737	173803	susD-susC
GCF_003208535.1_ASM320853v1	PUL18	NZ_QKLS01000006.1	207397	241654	PL29-unk-susC-susD-GH88-GH2-GH2-unk-unk-unk-unk-GH43_19;GH43_34-GH27-GH2-GH30_4-GH30_4-susD-susC
GCF_003208535.1_ASM320853v1	PUL19	NZ_QKLS01000006.1	250632	268667	CE12-GH28-PL10_1;CE8-GH43_10-GH105-GH105-unk-CE10-susD-susC-GH28
GCF_003208535.1_ASM320853v1	PUL20	NZ_QKLS01000007.1	61011	70451	GH32-susC-susD-unk-GH32
GCF_003208535.1_ASM320853v1	PUL21	NZ_QKLS01000007.1	88132	103681	GH16-GH10-unk-susD-susC-unk-unk-GH3
GCF_003208535.1_ASM320853v1	PUL22	NZ_QKLS01000007.1	137375	161459	susC-susD-GH43_12-unk-CE1;CE6-GH115-GH95-GH146-GH43_10-GH3-GH97
GCF_003208535.1_ASM320853v1	PUL23	NZ_QKLS01000007.1	166399	170914	susC-susD
GCF_003208535.1_ASM320853v1	PUL24	NZ_QKLS01000007.1	185992	235423	susC-susD-unk-GH5_4-CBM51;GH27-GH59-GH43_16-GH43_16-GH43_29;CBM6-GH43_16-GH31-unk-GH51-CBM13;GH74-unk-GH29-GH51-GH42-GH146-unk-GH2-GH97-GH2-CE10;CE1-unk-GH42
GCF_003208535.1_ASM320853v1	PUL25	NZ_QKLS01000007.1	249246	254248	susC-susD
GCF_003208535.1_ASM320853v1	PUL26	NZ_QKLS01000008.1	15240	20170	susC-susD
GCF_003208535.1_ASM320853v1	PUL27	NZ_QKLS01000008.1	50410	55465	susD-susC
GCF_003208535.1_ASM320853v1	PUL28	NZ_QKLS01000008.1	122627	139712	GH95-unk-unk-unk-susD-susC-unk-unk-unk-CE1
GCF_003208535.1_ASM320853v1	PUL29	NZ_QKLS01000008.1	200590	205000	susD-susC
GCF_003208535.1_ASM320853v1	PUL30	NZ_QKLS01000010.1	50964	74691	GH5_2-GH27-unk-unk-susD-susC-unk-GH26-unk-GH130-unk-unk-GH26-GH5_7-unk-unk-unk-GH3
GCF_003208535.1_ASM320853v1	PUL31	NZ_QKLS01000011.1	3830	27789	GH95-unk-GH5_4-GH3-GH3-GH97-GH31-GH2-unk-susD-susC
GCF_003208535.1_ASM320853v1	PUL32	NZ_QKLS01000012.1	89362	94123	susC-susD
GCF_003208535.1_ASM320853v1	PUL33	NZ_QKLS01000013.1	53398	62974	GH2-unk-unk-susC-susD
GCF_003208535.1_ASM320853v1	PUL34	NZ_QKLS01000013.1	68162	85884	GH13_19-GH13_20-unk-GH97-GH65-unk-unk-unk-susC-susD
GCF_003208535.1_ASM320853v1	PUL35	NZ_QKLS01000015.1	16790	21431	susD-susC
GCF_003208535.1_ASM320853v1	PUL36	NZ_QKLS01000015.1	91068	99728	susC-susD-unk-GH16-GH16
GCF_003208535.1_ASM320853v1	PUL37	NZ_QKLS01000016.1	77774	99497	GH125-GH92-GH92-GH2-susD-susC-unk-unk-GH97-unk-unk-GT83
GCF_003208535.1_ASM320853v1	PUL38	NZ_QKLS01000016.1	123617	128589	susC-susD
GCF_003208535.1_ASM320853v1	PUL39	NZ_QKLS01000017.1	12314	24642	susC-susD-GH130-unk-unk-GH13_23-GH13_38
GCF_003208535.1_ASM320853v1	PUL40	NZ_QKLS01000018.1	40450	45606	susD-susC
GCF_003208535.1_ASM320853v1	PUL41	NZ_QKLS01000018.1	53907	66631	GH10-unk-susD-susC-susD-susC
GCF_003208535.1_ASM320853v1	PUL42	NZ_QKLS01000018.1	94149	121085	GH12-GH33-susD-susC-GH3-GH92-GH29-GH20-GH2-unk-CBM9-GH130-unk-GH92
GCF_003208535.1_ASM320853v1	PUL43	NZ_QKLS01000019.1	95486	111394	GH3-GH30_3-unk-CBM6;GH5_46-GH30_3-GH30_1-GH30_1-susD-susC
GCF_003208535.1_ASM320853v1	PUL44	NZ_QKLS01000020.1	26963	35891	GH20-unk-susD-susC
GCF_003208535.1_ASM320853v1	PUL45	NZ_QKLS01000023.1	52210	60460	GH97-GH99-susD-susC
GCF_003208535.1_ASM320853v1	PUL46	NZ_QKLS01000023.1	77408	85240	GH2-susD-susC
GCF_003208535.1_ASM320853v1	PUL47	NZ_QKLS01000024.1	35957	45391	susC-susD-GH92-GH92
GCF_003208535.1_ASM320853v1	PUL48	NZ_QKLS01000025.1	16504	26457	susC-susD-susC-susD
