genome	pulid	contigid	start	end	pattern
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL1	NZ_FOMH01000001.1	454237	463839	GH97-GH13-unk-susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL2	NZ_FOMH01000002.1	37407	41830	susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL3	NZ_FOMH01000002.1	539644	549390	GH109-unk-unk-unk-susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL4	NZ_FOMH01000003.1	25214	29828	susC-susD
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL5	NZ_FOMH01000003.1	55176	59845	susC-susD
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL6	NZ_FOMH01000003.1	101320	105629	susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL7	NZ_FOMH01000003.1	222960	237550	susC-susD-unk-unk-unk-PL15-PL15
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL8	NZ_FOMH01000003.1	285716	290558	susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL9	NZ_FOMH01000003.1	419381	446982	GH5_2-GH27-unk-unk-susD-susC-unk-GH26-unk-GH130-unk-unk-GH26-GH5_7-GH97-unk-GH3-unk-CE2
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL10	NZ_FOMH01000005.1	102029	116116	susC-susD-unk-GH20-GH18
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL11	NZ_FOMH01000005.1	194131	227448	susC-susD-GH2-GH95-GH92-unk-unk-unk-unk-GH97-unk-unk-unk-susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL12	NZ_FOMH01000005.1	236635	241363	susC-susD
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL13	NZ_FOMH01000005.1	244070	256158	GH89-susC-susD-GH92-GH92
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL14	NZ_FOMH01000005.1	323888	332021	susC-susD-GH99-GH97
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL15	NZ_FOMH01000006.1	89962	107838	GH3-GH30_3-unk-GH16-GH5_46;CBM6-GH30_3-GH30_1-GH30_1-unk-susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL16	NZ_FOMH01000006.1	109812	114760	susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL17	NZ_FOMH01000006.1	300864	321328	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13-GH13_19
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL18	NZ_FOMH01000007.1	30577	54064	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH95
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL19	NZ_FOMH01000007.1	146593	151840	susC-susD
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL20	NZ_FOMH01000008.1	21050	25868	susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL21	NZ_FOMH01000008.1	58998	81977	susC-unk-unk-unk-unk-susC-susD-GH5_13-GH43_18-GH2-GH43_26-unk-GH43_31
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL22	NZ_FOMH01000008.1	205724	210661	susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL23	NZ_FOMH01000008.1	245980	251056	susC-susD
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL24	NZ_FOMH01000008.1	255300	265888	susC-susD-unk-unk-unk-unk-GH125
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL25	NZ_FOMH01000008.1	269601	274611	susC-susD
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL26	NZ_FOMH01000008.1	320792	335845	susC-susD-GH128-GH16-GH43_24-GH154-GH43_26
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL27	NZ_FOMH01000009.1	36499	53405	susC-susD-GH30_4-GH30_4-GH2-unk-GH27-GH51-GH43_34;GH43_19
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL28	NZ_FOMH01000009.1	77321	95772	CE10-unk-unk-GH2-GH2-GH88-susD-susC-unk-PL29
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL29	NZ_FOMH01000009.1	177742	223656	susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-unk-CBM67;GH78-unk-GH95-GH142-unk-CBM67;GH78-unk-GH33-unk-GH138-GH2;CBM57-GH2
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL30	NZ_FOMH01000009.1	230654	271146	GH29-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH20-GH35-GH29-GH92-GH3-susC-susD-unk-GH33-unk-unk-unk-unk-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL31	NZ_FOMH01000009.1	293781	334981	susC-susD-unk-GH5_4-GH74;CBM13-GH29-GH2-GH2-GH97-CE10-GH97-GH3-GH43_12-GH2-CE1-unk-unk-GH42-GH31
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL32	NZ_FOMH01000010.1	218841	223888	susC-susD
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL33	NZ_FOMH01000010.1	251537	280136	CE8;PL1_2;CBM6-CE8-GH28-GH105-GH43_10-unk-susD-susC-unk-unk-GH3
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL34	NZ_FOMH01000010.1	291895	301173	CE1-CE1-GH8-GH43_29-susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL35	NZ_FOMH01000010.1	301725	314443	GH10-unk-susD-susC-susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL36	NZ_FOMH01000011.1	49686	57560	susC-unk-susD-susC
GCF_900112575.1_IMG-taxon_2667527437_annotated_assembly	PUL37	NZ_FOMH01000011.1	213230	218018	susC-susD
