genome	pulid	contigid	start	end	pattern
GCF_014858825.1_ASM1485882v1	PUL1	NZ_MQTN01000005.1	67777	72630	susC-susD
GCF_014858825.1_ASM1485882v1	PUL2	NZ_MQTN01000012.1	22574	27772	susC-susD
GCF_014858825.1_ASM1485882v1	PUL3	NZ_MQTN01000014.1	18018	26174	GH130-unk-unk-susD-susC
GCF_014858825.1_ASM1485882v1	PUL4	NZ_MQTN01000014.1	68870	73343	susC-susD
GCF_014858825.1_ASM1485882v1	PUL5	NZ_MQTN01000017.1	1369	6342	susC-susD
GCF_014858825.1_ASM1485882v1	PUL6	NZ_MQTN01000028.1	20526	25245	susC-susD
GCF_014858825.1_ASM1485882v1	PUL7	NZ_MQTN01000028.1	27697	32560	susC-susD
GCF_014858825.1_ASM1485882v1	PUL8	NZ_MQTN01000029.1	8628	13065	susD-susC-susC
GCF_014858825.1_ASM1485882v1	PUL9	NZ_MQTN01000032.1	34529	38972	susD-susC
GCF_014858825.1_ASM1485882v1	PUL10	NZ_MQTN01000039.1	73865	78311	susD-susC
GCF_014858825.1_ASM1485882v1	PUL11	NZ_MQTN01000046.1	15340	23785	susD-susC-unk-unk-PL7_3
GCF_014858825.1_ASM1485882v1	PUL12	NZ_MQTN01000048.1	32608	44590	susC-susD-unk-GH30_1-susD-susC
GCF_014858825.1_ASM1485882v1	PUL13	NZ_MQTN01000050.1	424	10922	GH82-unk-unk-unk-unk-susD-susC
GCF_014858825.1_ASM1485882v1	PUL14	NZ_MQTN01000054.1	2745	17373	GH13_10-unk-susD-susC-unk-unk-unk-GH65
GCF_014858825.1_ASM1485882v1	PUL15	NZ_MQTN01000055.1	25872	30549	susD-susC
GCF_014858825.1_ASM1485882v1	PUL16	NZ_MQTN01000081.1	1043	5495	susD-susC
GCF_014858825.1_ASM1485882v1	PUL17	NZ_MQTN01000124.1	3246	7756	susD-susC
