genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_18	NZ_JADMKY010000049.1	15425	16186	-	0	NZ_JADMKY010000049.1_18		GH16	
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_19	NZ_JADMKY010000049.1	16196	18418	-	10	NZ_JADMKY010000049.1_19		GH3	
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_20	NZ_JADMKY010000049.1	18427	20166	-	9	NZ_JADMKY010000049.1_20		GH5_46;CBM6	
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_21	NZ_JADMKY010000049.1	20222	21676	-	56	NZ_JADMKY010000049.1_21		GH30_1	
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_22	NZ_JADMKY010000049.1	21699	23141	-	23	NZ_JADMKY010000049.1_22		GH30_3	
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_23	NZ_JADMKY010000049.1	23332	24411	-	191	NZ_JADMKY010000049.1_23		GH16	
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_24	NZ_JADMKY010000049.1	24506	25480	-	95	NZ_JADMKY010000049.1_24			
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_25	NZ_JADMKY010000049.1	25489	26601	-	9	NZ_JADMKY010000049.1_25			
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_26	NZ_JADMKY010000049.1	26616	28124	-	15	NZ_JADMKY010000049.1_26	susD		
GCF_015476555.1_ASM1547655v1	PUL1	NZ_JADMKY010000049.1_27	NZ_JADMKY010000049.1	28137	31274	-	13	NZ_JADMKY010000049.1_27	susC		
GCF_015476555.1_ASM1547655v1	PUL2	NZ_JADMKY010000049.1_34	NZ_JADMKY010000049.1	43175	44932	-	11901	NZ_JADMKY010000049.1_34		GH43_28;CBM32	
GCF_015476555.1_ASM1547655v1	PUL2	NZ_JADMKY010000049.1_35	NZ_JADMKY010000049.1	44946	47045	-	14	NZ_JADMKY010000049.1_35		GH97	
GCF_015476555.1_ASM1547655v1	PUL2	NZ_JADMKY010000049.1_36	NZ_JADMKY010000049.1	47133	49433	-	88	NZ_JADMKY010000049.1_36		GH3	
GCF_015476555.1_ASM1547655v1	PUL2	NZ_JADMKY010000049.1_37	NZ_JADMKY010000049.1	49445	50152	-	12	NZ_JADMKY010000049.1_37		CE1	
GCF_015476555.1_ASM1547655v1	PUL2	NZ_JADMKY010000049.1_38	NZ_JADMKY010000049.1	50154	51530	-	2	NZ_JADMKY010000049.1_38		GH144	
