genome	pulid	contigid	start	end	pattern
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL1	NZ_FQWB01000001.1	185191	235564	CBM77;PL1-unk-unk-unk-unk-GH2-GH2;CBM57-GH138-GH33-GH78;CBM67-unk-GH142-unk-GH95-unk-CBM67;GH78-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL2	NZ_FQWB01000001.1	730889	751698	susC-susD-CBM51;GH27-GH43_19-GH51-GH146-GH43_19-GH43_34-GH51-unk-unk-susC
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL3	NZ_FQWB01000001.1	931391	937847	GH32-susC-susD
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL4	NZ_FQWB01000001.1	943159	960301	GH2-GH2-unk-GH105-susC-susD-susD
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL5	NZ_FQWB01000001.1	1126256	1133249	CE4-unk-susD-susC
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL6	NZ_FQWB01000002.1	169049	206215	GH28-unk-unk-unk-unk-PL1;CBM77-PL1-unk-GH43_5-CE10;GH43_18-GH2-CE12-CE4-GH105-GH106-susC-susD
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL7	NZ_FQWB01000002.1	169049	206215	GH28-unk-unk-unk-unk-PL1;CBM77-PL1-unk-GH43_5-CE10;GH43_18-GH2-CE12-CE4-GH105-GH106-susC-susD
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL8	NZ_FQWB01000002.1	206719	263268	susC-susD-unk-GH117-unk-GH2-unk-unk-GH105-unk-GH2-GH35-GH35-unk-GH2-unk-unk-CBM61;GH43_37-unk-GH43_24-GH78;CBM67-GH28-unk-unk-GH115-GH2-unk-PL9_1-CE12-GH2-CE12
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL9	NZ_FQWB01000002.1	268101	297015	PL8_2-unk-unk-PL29-unk-susC-susD-GH88-PL29-unk-CE10-GH117-PL30
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL10	NZ_FQWB01000003.1	22002	34780	susC-susD-unk-GH16-GH30_1-GH5_46;CBM6-GH3
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL11	NZ_FQWB01000003.1	102041	107446	susC-susD
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL12	NZ_FQWB01000003.1	253741	258163	susC-susD
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL13	NZ_FQWB01000004.1	72642	96421	susC-susD-susC-susD-GH154-unk-unk-unk-GH105-unk-GH109-unk-GH35
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL14	NZ_FQWB01000004.1	142805	157283	PL6_1;PL6-unk-unk-unk-unk-PL6_2-susD-susC
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL15	NZ_FQWB01000004.1	194756	207880	susD-susC-unk-unk-susD-susC
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL16	NZ_FQWB01000004.1	281408	286286	susC-susD
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL17	NZ_FQWB01000004.1	386490	401938	susD-susC-unk-unk-unk-GH95-CE8-unk-CE8-CE8
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL18	NZ_FQWB01000005.1	315083	324509	CE8-PL1_2-unk-susD-susC
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL19	NZ_FQWB01000007.1	8185	35109	susC-susD-unk-GH144-GH3-unk-CBM32;GH43_28-unk-GH39-unk-susC-unk-unk-unk-unk-GT2_Glycos_transf_2
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL20	NZ_FQWB01000008.1	66198	71215	susC-susD
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL21	NZ_FQWB01000008.1	94010	131219	GH89-unk-susC-susD-GH92-GH92-unk-unk-unk-GH29-unk-unk-unk-unk-GH2-unk-unk-GH28-unk-unk-GH28
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL22	NZ_FQWB01000008.1	144011	152808	susC-susD-unk-GH20
GCF_900129545.1_IMG-taxon_2695420956_annotated_assembly	PUL23	NZ_FQWB01000011.1	14201	37299	GH2-unk-unk-GH2-susC-susD-unk-unk-unk-CE4;CE6-unk-PL11_2
