genome	pulid	contigid	start	end	pattern
GCF_000425425.1_ASM42542v1	PUL1	NZ_AUDK01000001.1	6634	33434	CE10-PL9_1-unk-unk-susD-susC-unk-unk-CE8;PL1;CBM77-unk-GH28-CE12-CE8-GH105-GH28
GCF_000425425.1_ASM42542v1	PUL2	NZ_AUDK01000001.1	50807	71918	GH115-unk-unk-GH89-GH43_34-GH92-unk-unk-GH92-susD-susC
GCF_000425425.1_ASM42542v1	PUL3	NZ_AUDK01000001.1	118619	125135	susD-susC-GH32
GCF_000425425.1_ASM42542v1	PUL4	NZ_AUDK01000001.1	189558	194480	susD-susC
GCF_000425425.1_ASM42542v1	PUL5	NZ_AUDK01000001.1	230809	258656	CE8-CE12-GH2-CE12-unk-PL4-GH43_18;CE10-PL9_1-GH105-GH28-GH106-PL22_2;PL22-susC-susD
GCF_000425425.1_ASM42542v1	PUL6	NZ_AUDK01000002.1	64136	76929	CE4-unk-unk-susC-susD-GH127
GCF_000425425.1_ASM42542v1	PUL7	NZ_AUDK01000002.1	219821	233012	susC-susD-unk-unk-susC-susD
GCF_000425425.1_ASM42542v1	PUL8	NZ_AUDK01000002.1	262855	276715	susC-susD-unk-unk-unk-GH146
GCF_000425425.1_ASM42542v1	PUL9	NZ_AUDK01000003.1	227788	251499	CE2-unk-GH3-GH5_7-GH26-GH26-unk-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27
GCF_000425425.1_ASM42542v1	PUL10	NZ_AUDK01000003.1	253483	265148	GH31-unk-susD-susC
GCF_000425425.1_ASM42542v1	PUL11	NZ_AUDK01000004.1	148759	168772	susC-susD-GH95-CE6-GH43_29-GH43_10-CE1-CE1-GH43_29;CBM6-GH97-CBM6;GH43_29-GH43_12
GCF_000425425.1_ASM42542v1	PUL12	NZ_AUDK01000004.1	169635	195448	susC-susD-susC-susD-unk-GH10-GH5_21-GH43_1-unk-GH10-GH115-GH67-GH3
GCF_000425425.1_ASM42542v1	PUL13	NZ_AUDK01000004.1	203917	208980	susC-susD
GCF_000425425.1_ASM42542v1	PUL14	NZ_AUDK01000006.1	34311	38990	susC-susD
GCF_000425425.1_ASM42542v1	PUL15	NZ_AUDK01000012.1	20951	90254	GH141-unk-unk-unk-GH78-unk-GH137-GH2-GH106-unk-GH139-PL1_2-GH127-susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-GH78;CBM67-GH33-unk-GH138-CBM57;GH2-GH2
GCF_000425425.1_ASM42542v1	PUL16	NZ_AUDK01000015.1	44728	50193	susD-susC
GCF_000425425.1_ASM42542v1	PUL17	NZ_AUDK01000015.1	80366	114524	GH32-susC-susD-unk-GH32-unk-GH32-unk-susC-susD-unk-GH66-GH97-GH31-unk-unk-unk-GH2-GH115
GCF_000425425.1_ASM42542v1	PUL18	NZ_AUDK01000016.1	70189	103000	GH2-unk-GH154-GH105-unk-susC-susD-unk-unk-unk-GH43_24-unk-unk-CBM67;GH78-GH2-GH154
GCF_000425425.1_ASM42542v1	PUL19	NZ_AUDK01000017.1	17293	75519	GH29-unk-unk-unk-GH92-unk-GH130-CBM9-GH18-unk-GH92-unk-GH20-GH35-GH29-GH92-GH3-susC-susD-unk-unk-GH33-unk-unk-GH2-CE8-CE10-susC-susD-unk-PL10_1-CE8-GH95-GH43_10
GCF_000425425.1_ASM42542v1	PUL20	NZ_AUDK01000018.1	84411	98210	susC-susD-GH43_4-GH51-GH43_29-GH43_5-GH43_26-GH51
GCF_000425425.1_ASM42542v1	PUL21	NZ_AUDK01000020.1	32881	37750	susC-susD
GCF_000425425.1_ASM42542v1	PUL22	NZ_AUDK01000023.1	21214	38248	GH15-GT20-GH32-unk-unk-unk-susD-susC-GH32
GCF_000425425.1_ASM42542v1	PUL23	NZ_AUDK01000024.1	2690	26802	GH43_28;CBM32-unk-unk-CBM57;GH2-GH3-GH97-GH3-CE1-unk-GH144-GH144-unk-susD-susC
GCF_000425425.1_ASM42542v1	PUL24	NZ_AUDK01000024.1	30503	45048	GH97-GH2;CBM57-unk-CBM35-susD-susC
GCF_000425425.1_ASM42542v1	PUL25	NZ_AUDK01000032.1	11300	23880	CBM32;GH43_28-unk-GH3-CE1-GH144-unk-susD-susC
GCF_000425425.1_ASM42542v1	PUL26	NZ_AUDK01000034.1	14477	27001	susC-susD-GH30_4-GH2-GH27-unk-GH43_34;GH43_19
GCF_000425425.1_ASM42542v1	PUL27	NZ_AUDK01000038.1	3836	9110	susD-susC
GCF_000425425.1_ASM42542v1	PUL28	NZ_KE384374.1	42433	62791	CE1-GT51-unk-unk-GH97-susC-susD-unk-GH13_10-unk-GH13
