genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_017833415.1_ASM1783341v1	PUL1	NZ_JAFICC010000001.1_38	NZ_JAFICC010000001.1	39601	42603	+	0	NZ_JAFICC010000001.1_38	susC		
GCF_017833415.1_ASM1783341v1	PUL1	NZ_JAFICC010000001.1_39	NZ_JAFICC010000001.1	42608	44068	+	5	NZ_JAFICC010000001.1_39	susD		
GCF_017833415.1_ASM1783341v1	PUL1	NZ_JAFICC010000001.1_40	NZ_JAFICC010000001.1	44140	45513	+	72	NZ_JAFICC010000001.1_40		GH144	
GCF_017833415.1_ASM1783341v1	PUL1	NZ_JAFICC010000001.1_41	NZ_JAFICC010000001.1	45599	47899	+	86	NZ_JAFICC010000001.1_41		GH3	
GCF_017833415.1_ASM1783341v1	PUL1	NZ_JAFICC010000001.1_42	NZ_JAFICC010000001.1	48019	48804	+	120	NZ_JAFICC010000001.1_42			
GCF_017833415.1_ASM1783341v1	PUL1	NZ_JAFICC010000001.1_43	NZ_JAFICC010000001.1	48854	50785	+	50	NZ_JAFICC010000001.1_43		CBM32;GH43_28	
GCF_017833415.1_ASM1783341v1	PUL2	NZ_JAFICC010000001.1_196	NZ_JAFICC010000001.1	214535	217819	+	163750	NZ_JAFICC010000001.1_196	susC		
GCF_017833415.1_ASM1783341v1	PUL2	NZ_JAFICC010000001.1_197	NZ_JAFICC010000001.1	217826	219592	+	7	NZ_JAFICC010000001.1_197	susD		
GCF_017833415.1_ASM1783341v1	PUL3	NZ_JAFICC010000001.1_322	NZ_JAFICC010000001.1	353229	356321	+	133637	NZ_JAFICC010000001.1_322	susC		
GCF_017833415.1_ASM1783341v1	PUL3	NZ_JAFICC010000001.1_323	NZ_JAFICC010000001.1	356333	357847	+	12	NZ_JAFICC010000001.1_323	susD		
GCF_017833415.1_ASM1783341v1	PUL3	NZ_JAFICC010000001.1_324	NZ_JAFICC010000001.1	358140	360407	+	293	NZ_JAFICC010000001.1_324		GH92	
GCF_017833415.1_ASM1783341v1	PUL3	NZ_JAFICC010000001.1_325	NZ_JAFICC010000001.1	360645	362930	+	238	NZ_JAFICC010000001.1_325		GH92	
GCF_017833415.1_ASM1783341v1	PUL4	NZ_JAFICC010000001.1_378	NZ_JAFICC010000001.1	417932	421063	+	55002	NZ_JAFICC010000001.1_378	susC		
GCF_017833415.1_ASM1783341v1	PUL4	NZ_JAFICC010000001.1_379	NZ_JAFICC010000001.1	421082	422974	+	19	NZ_JAFICC010000001.1_379	susD		
GCF_017833415.1_ASM1783341v1	PUL4	NZ_JAFICC010000001.1_380	NZ_JAFICC010000001.1	422990	424153	+	16	NZ_JAFICC010000001.1_380			
GCF_017833415.1_ASM1783341v1	PUL4	NZ_JAFICC010000001.1_381	NZ_JAFICC010000001.1	424429	426735	+	276	NZ_JAFICC010000001.1_381		GH76	
GCF_017833415.1_ASM1783341v1	PUL4	NZ_JAFICC010000001.1_382	NZ_JAFICC010000001.1	426754	428880	+	19	NZ_JAFICC010000001.1_382		CBM13;GH43_34	
GCF_017833415.1_ASM1783341v1	PUL4	NZ_JAFICC010000001.1_383	NZ_JAFICC010000001.1	428981	432223	+	101	NZ_JAFICC010000001.1_383		GH31	
GCF_017833415.1_ASM1783341v1	PUL5	NZ_JAFICC010000002.1_51	NZ_JAFICC010000002.1	48615	51887	+	-383608	NZ_JAFICC010000002.1_51	susC		
GCF_017833415.1_ASM1783341v1	PUL5	NZ_JAFICC010000002.1_52	NZ_JAFICC010000002.1	51896	53410	+	9	NZ_JAFICC010000002.1_52	susD		
GCF_017833415.1_ASM1783341v1	PUL5	NZ_JAFICC010000002.1_53	NZ_JAFICC010000002.1	53424	54536	+	14	NZ_JAFICC010000002.1_53			
GCF_017833415.1_ASM1783341v1	PUL5	NZ_JAFICC010000002.1_54	NZ_JAFICC010000002.1	54644	56023	+	108	NZ_JAFICC010000002.1_54		GH13	
GCF_017833415.1_ASM1783341v1	PUL5	NZ_JAFICC010000002.1_55	NZ_JAFICC010000002.1	56070	58247	+	47	NZ_JAFICC010000002.1_55		GH97	
GCF_017833415.1_ASM1783341v1	PUL5	NZ_JAFICC010000002.1_56	NZ_JAFICC010000002.1	58598	61963	+	351	NZ_JAFICC010000002.1_56		CBM26;GH13	
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_144	NZ_JAFICC010000002.1	151958	153943	-	89995	NZ_JAFICC010000002.1_144		GH51	
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_145	NZ_JAFICC010000002.1	154159	155139	-	216	NZ_JAFICC010000002.1_145		GH43_5	
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_146	NZ_JAFICC010000002.1	155199	156161	-	60	NZ_JAFICC010000002.1_146		GH43_29	
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_147	NZ_JAFICC010000002.1	156187	156348	-	26	NZ_JAFICC010000002.1_147			
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_148	NZ_JAFICC010000002.1	156520	158142	-	172	NZ_JAFICC010000002.1_148		GH43_4	
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_149	NZ_JAFICC010000002.1	158154	159701	-	12	NZ_JAFICC010000002.1_149		GH51	
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_150	NZ_JAFICC010000002.1	159764	160774	-	63	NZ_JAFICC010000002.1_150		GH43_5	
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_151	NZ_JAFICC010000002.1	160951	162507	-	177	NZ_JAFICC010000002.1_151	susD		
GCF_017833415.1_ASM1783341v1	PUL6	NZ_JAFICC010000002.1_152	NZ_JAFICC010000002.1	162537	165593	-	30	NZ_JAFICC010000002.1_152	susC		
GCF_017833415.1_ASM1783341v1	PUL7	NZ_JAFICC010000003.1_50	NZ_JAFICC010000003.1	45563	48670	+	-120030	NZ_JAFICC010000003.1_50	susC		
GCF_017833415.1_ASM1783341v1	PUL7	NZ_JAFICC010000003.1_51	NZ_JAFICC010000003.1	48681	50054	+	11	NZ_JAFICC010000003.1_51	susD		
GCF_017833415.1_ASM1783341v1	PUL8	NZ_JAFICC010000003.1_142	NZ_JAFICC010000003.1	156994	158529	-	106940	NZ_JAFICC010000003.1_142	susD		
GCF_017833415.1_ASM1783341v1	PUL8	NZ_JAFICC010000003.1_143	NZ_JAFICC010000003.1	158549	161938	-	20	NZ_JAFICC010000003.1_143	susC		
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_219	NZ_JAFICC010000003.1	254525	255700	-	92587	NZ_JAFICC010000003.1_219		GH5_13	
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_220	NZ_JAFICC010000003.1	255782	257308	-	82	NZ_JAFICC010000003.1_220	susD		
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_221	NZ_JAFICC010000003.1	257327	260335	-	19	NZ_JAFICC010000003.1_221	susC		
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_222	NZ_JAFICC010000003.1	260722	264672	+	387	NZ_JAFICC010000003.1_222			
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_223	NZ_JAFICC010000003.1	264710	265522	-	38	NZ_JAFICC010000003.1_223			
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_224	NZ_JAFICC010000003.1	265685	268603	+	163	NZ_JAFICC010000003.1_224		CBM6	
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_225	NZ_JAFICC010000003.1	268707	271112	-	104	NZ_JAFICC010000003.1_225	susC		
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_226	NZ_JAFICC010000003.1	271437	271787	+	325	NZ_JAFICC010000003.1_226			
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_227	NZ_JAFICC010000003.1	272064	272759	+	277	NZ_JAFICC010000003.1_227			
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_228	NZ_JAFICC010000003.1	272768	275242	+	9	NZ_JAFICC010000003.1_228	susC		
GCF_017833415.1_ASM1783341v1	PUL9	NZ_JAFICC010000003.1_229	NZ_JAFICC010000003.1	275248	276699	+	6	NZ_JAFICC010000003.1_229			
