genome	pulid	contigid	start	end	pattern
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL1	NZ_FQWW01000001.1	192230	197445	susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL2	NZ_FQWW01000001.1	295872	300478	susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL3	NZ_FQWW01000001.1	417507	422126	susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1	707518	720256	GH43_28;CBM32-unk-GH3-CE1-GH144-unk-susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL5	NZ_FQWW01000001.1	770568	783326	susC-susD-GH130-unk-unk-GH13_23-GH13_38
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL6	NZ_FQWW01000001.1	976283	984998	GH16-GH16-unk-susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1	79033	96689	GH3-GH30_3-unk-GH16-GH5_46;CBM6-GH30_3-GH30_1-GH30_1-unk-susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL8	NZ_FQWW01000002.1	293925	314231	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL9	NZ_FQWW01000002.1	508413	521643	susC-susD-unk-GH13-GH97-CBM26;GH13
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL10	NZ_FQWW01000002.1	606149	621569	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-GH43_5-susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL11	NZ_FQWW01000003.1	129909	154831	CE2-unk-GH3-unk-GH5_7-GH26-unk-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL12	NZ_FQWW01000003.1	444359	449028	susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL13	NZ_FQWW01000003.1	473911	478294	susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL14	NZ_FQWW01000003.1	495369	499986	susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL15	NZ_FQWW01000003.1	669851	690268	susC-susD-GH18-susC-susD-unk-GH20-GH18
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL16	NZ_FQWW01000004.1	168629	173345	susC-susD
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL17	NZ_FQWW01000004.1	292554	303320	GH31-GH2-unk-susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL18	NZ_FQWW01000005.1	126604	152244	susC-unk-GH97-unk-unk-unk-unk-GH92-GH95-GH2-susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL19	NZ_FQWW01000005.1	215691	220705	susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL20	NZ_FQWW01000005.1	296187	308886	susC-unk-susD-susC-unk-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL21	NZ_FQWW01000005.1	432565	437286	susC-susD
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL22	NZ_FQWW01000006.1	21954	52565	susC-susD-unk-GH10-GH35-unk-unk-unk-susC-susD-GH5_13-GH43_18-unk-GH2-GH43_26-unk-GH43_31
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL23	NZ_FQWW01000006.1	55034	88536	CBM32;GH29-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-GH33
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL24	NZ_FQWW01000007.1	13228	91626	PL10_1-GH28-GH141-unk-unk-unk-unk-GH78-unk-GH137-GH2-GH106-unk-GH139-PL1_2-GH127-CE8-unk-susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-CBM67;GH78-GH33-unk-GH138-CBM57;GH2-GH2
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL25	NZ_FQWW01000007.1	194848	208162	susC-susD-unk-unk-unk-unk-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL26	NZ_FQWW01000007.1	253072	261295	susD-susC-unk-unk-unk-CE1
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL27	NZ_FQWW01000007.1	317502	321852	susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL28	NZ_FQWW01000007.1	365957	379492	susC-susD-GH2-GH92-GH92-GH125
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL29	NZ_FQWW01000008.1	14137	30772	CE12-GH28-CE8;PL10_1-GH43_10-GH105-unk-CE10-susD-susC-GH28
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL30	NZ_FQWW01000008.1	95172	103318	GH97-GH99-susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL31	NZ_FQWW01000008.1	120501	129931	GH32-unk-susD-susC-GH32
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL32	NZ_FQWW01000008.1	135513	145967	GH2-GH53-GH53-unk-susD-susC
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL33	NZ_FQWW01000008.1	165197	173203	GH8-unk-susD-susC
