genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_80	NZ_FMVC01000001.1	86452	88680	-	0	NZ_FMVC01000001.1_80		GH3	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_81	NZ_FMVC01000001.1	88692	90116	-	12	NZ_FMVC01000001.1_81		GH30_3	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_82	NZ_FMVC01000001.1	90119	90958	-	3	NZ_FMVC01000001.1_82			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_83	NZ_FMVC01000001.1	91031	92101	-	73	NZ_FMVC01000001.1_83		GH16	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_84	NZ_FMVC01000001.1	92162	93958	-	61	NZ_FMVC01000001.1_84		GH5_46;CBM6	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_85	NZ_FMVC01000001.1	93924	95384	-	-34	NZ_FMVC01000001.1_85		GH30_3	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_86	NZ_FMVC01000001.1	95414	96865	-	30	NZ_FMVC01000001.1_86		GH30_1	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_87	NZ_FMVC01000001.1	96957	98411	-	92	NZ_FMVC01000001.1_87		GH30_1	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_88	NZ_FMVC01000001.1	98558	99433	-	147	NZ_FMVC01000001.1_88			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_89	NZ_FMVC01000001.1	99467	100975	-	34	NZ_FMVC01000001.1_89	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL1	NZ_FMVC01000001.1_90	NZ_FMVC01000001.1	100989	104099	-	14	NZ_FMVC01000001.1_90	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL2	NZ_FMVC01000001.1_92	NZ_FMVC01000001.1	105878	107584	-	1779	NZ_FMVC01000001.1_92	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL2	NZ_FMVC01000001.1_93	NZ_FMVC01000001.1	107601	110819	-	17	NZ_FMVC01000001.1_93	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_246	NZ_FMVC01000001.1	302270	305143	-	191451	NZ_FMVC01000001.1_246		GH13_10	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_247	NZ_FMVC01000001.1	305225	306325	-	82	NZ_FMVC01000001.1_247			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_248	NZ_FMVC01000001.1	306345	307949	-	20	NZ_FMVC01000001.1_248	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_249	NZ_FMVC01000001.1	307985	310966	-	36	NZ_FMVC01000001.1_249	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_250	NZ_FMVC01000001.1	311203	312234	+	237	NZ_FMVC01000001.1_250			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_251	NZ_FMVC01000001.1	312410	313765	+	176	NZ_FMVC01000001.1_251			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_252	NZ_FMVC01000001.1	313784	314437	+	19	NZ_FMVC01000001.1_252			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_253	NZ_FMVC01000001.1	314514	316817	+	77	NZ_FMVC01000001.1_253		GH65	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_254	NZ_FMVC01000001.1	316846	318960	+	29	NZ_FMVC01000001.1_254		GH97	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_255	NZ_FMVC01000001.1	319102	320964	+	142	NZ_FMVC01000001.1_255		GH13_20	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL3	NZ_FMVC01000001.1_256	NZ_FMVC01000001.1	321235	322896	+	271	NZ_FMVC01000001.1_256		GH13_19	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1_810	NZ_FMVC01000001.1	948120	951209	+	625224	NZ_FMVC01000001.1_810	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1_811	NZ_FMVC01000001.1	951222	952802	+	13	NZ_FMVC01000001.1_811	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1_812	NZ_FMVC01000001.1	952818	953678	+	16	NZ_FMVC01000001.1_812			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1_813	NZ_FMVC01000001.1	953817	956303	+	139	NZ_FMVC01000001.1_813		GH2	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1_814	NZ_FMVC01000001.1	956498	958897	+	195	NZ_FMVC01000001.1_814		GH31	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1_815	NZ_FMVC01000001.1	959212	961218	+	315	NZ_FMVC01000001.1_815		GH97	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1_816	NZ_FMVC01000001.1	961372	962937	+	154	NZ_FMVC01000001.1_816		GH39	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL4	NZ_FMVC01000001.1_817	NZ_FMVC01000001.1	963171	965393	+	234	NZ_FMVC01000001.1_817		GH3	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL5	NZ_FMVC01000002.1_30	NZ_FMVC01000002.1	25741	27660	-	-939652	NZ_FMVC01000002.1_30		GH43_28;CBM32	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL5	NZ_FMVC01000002.1_31	NZ_FMVC01000002.1	27691	28464	-	31	NZ_FMVC01000002.1_31			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL5	NZ_FMVC01000002.1_32	NZ_FMVC01000002.1	28555	30855	-	91	NZ_FMVC01000002.1_32		GH3	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL5	NZ_FMVC01000002.1_33	NZ_FMVC01000002.1	30866	31579	-	11	NZ_FMVC01000002.1_33		CE1	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL5	NZ_FMVC01000002.1_34	NZ_FMVC01000002.1	31586	32962	-	7	NZ_FMVC01000002.1_34		GH144	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL5	NZ_FMVC01000002.1_35	NZ_FMVC01000002.1	33036	34490	-	74	NZ_FMVC01000002.1_35	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL5	NZ_FMVC01000002.1_36	NZ_FMVC01000002.1	34495	37533	-	5	NZ_FMVC01000002.1_36	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL6	NZ_FMVC01000002.1_94	NZ_FMVC01000002.1	124031	125437	-	86498	NZ_FMVC01000002.1_94	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL6	NZ_FMVC01000002.1_95	NZ_FMVC01000002.1	125455	129024	-	18	NZ_FMVC01000002.1_95	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL7	NZ_FMVC01000002.1_344	NZ_FMVC01000002.1	384798	387884	+	255774	NZ_FMVC01000002.1_344	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL7	NZ_FMVC01000002.1_345	NZ_FMVC01000002.1	387921	389432	+	37	NZ_FMVC01000002.1_345	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_620	NZ_FMVC01000002.1	688439	689902	-	299007	NZ_FMVC01000002.1_620		GH125	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_621	NZ_FMVC01000002.1	689909	692194	-	7	NZ_FMVC01000002.1_621		GH92	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_622	NZ_FMVC01000002.1	692391	694652	-	197	NZ_FMVC01000002.1_622		GH92	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_623	NZ_FMVC01000002.1	694753	696711	-	101	NZ_FMVC01000002.1_623		GH2	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_624	NZ_FMVC01000002.1	697173	698687	-	462	NZ_FMVC01000002.1_624	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_625	NZ_FMVC01000002.1	698699	701791	-	12	NZ_FMVC01000002.1_625	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_626	NZ_FMVC01000002.1	702044	703054	-	253	NZ_FMVC01000002.1_626			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_627	NZ_FMVC01000002.1	703447	705051	+	393	NZ_FMVC01000002.1_627			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_628	NZ_FMVC01000002.1	705109	706926	-	58	NZ_FMVC01000002.1_628			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_629	NZ_FMVC01000002.1	707069	708604	-	143	NZ_FMVC01000002.1_629	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL8	NZ_FMVC01000002.1_630	NZ_FMVC01000002.1	708624	711992	-	20	NZ_FMVC01000002.1_630	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL9	NZ_FMVC01000003.1_171	NZ_FMVC01000003.1	177997	179484	-	-533995	NZ_FMVC01000003.1_171	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL9	NZ_FMVC01000003.1_172	NZ_FMVC01000003.1	179498	183208	-	14	NZ_FMVC01000003.1_172	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL10	NZ_FMVC01000003.1_237	NZ_FMVC01000003.1	252278	255838	+	69070	NZ_FMVC01000003.1_237	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL10	NZ_FMVC01000003.1_238	NZ_FMVC01000003.1	255857	257215	+	19	NZ_FMVC01000003.1_238	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL11	NZ_FMVC01000003.1_352	NZ_FMVC01000003.1	396235	397659	-	139020	NZ_FMVC01000003.1_352	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL11	NZ_FMVC01000003.1_353	NZ_FMVC01000003.1	397672	400863	-	13	NZ_FMVC01000003.1_353	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_471	NZ_FMVC01000003.1	535635	536615	-	134772	NZ_FMVC01000003.1_471		GH43_31	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_472	NZ_FMVC01000003.1	536809	537987	-	194	NZ_FMVC01000003.1_472			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_473	NZ_FMVC01000003.1	538038	539060	-	51	NZ_FMVC01000003.1_473		GH43_26	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_474	NZ_FMVC01000003.1	539168	540976	-	108	NZ_FMVC01000003.1_474		GH2	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_475	NZ_FMVC01000003.1	541207	542211	-	231	NZ_FMVC01000003.1_475		GH43_18	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_476	NZ_FMVC01000003.1	542589	543764	-	378	NZ_FMVC01000003.1_476		GH5_13	
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_477	NZ_FMVC01000003.1	544047	545570	-	283	NZ_FMVC01000003.1_477	susD		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_478	NZ_FMVC01000003.1	545587	548601	-	17	NZ_FMVC01000003.1_478	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_479	NZ_FMVC01000003.1	548996	552925	+	395	NZ_FMVC01000003.1_479			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_480	NZ_FMVC01000003.1	553088	553795	-	163	NZ_FMVC01000003.1_480			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_481	NZ_FMVC01000003.1	553795	554955	-	0	NZ_FMVC01000003.1_481			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_482	NZ_FMVC01000003.1	555217	555945	-	262	NZ_FMVC01000003.1_482			
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL12	NZ_FMVC01000003.1_483	NZ_FMVC01000003.1	556318	558522	-	373	NZ_FMVC01000003.1_483	susC		
GCF_900101855.1_IMG-taxon_2596583647_annotated_assembly	PUL13	NZ_FMVC01000003.1_504	NZ_FMVC01000003.1	581570	584929	+	23048	NZ_FMVC01000003.1_504	susC		
