genome	pulid	contigid	start	end	pattern
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1	568085	586855	GH13_19-GH13-unk-GH65-unk-unk-unk-unk-susC-susD-unk-GH13_10
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL2	NZ_FOFZ01000002.1	131617	136366	susD-susC
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL3	NZ_FOFZ01000002.1	253077	257583	susC-susD
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL4	NZ_FOFZ01000002.1	409906	418948	susD-susC-GH65-GH13_31
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL5	NZ_FOFZ01000003.1	80705	85151	susC-susD
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1	110324	125276	GH3-GH5_46-unk-GH30_1-GH30_3-unk-GH16-unk-susD-susC
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL7	NZ_FOFZ01000003.1	133700	143542	GH3-CE1-GH144-unk-susD-susC
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL8	NZ_FOFZ01000003.1	153470	158070	susC-susD
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL9	NZ_FOFZ01000003.1	317886	322333	susC-susD
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL10	NZ_FOFZ01000005.1	191015	201973	GH16-GH3-GH16-unk-susD-susC
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL11	NZ_FOFZ01000009.1	34070	38546	susD-susC
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL12	NZ_FOFZ01000012.1	91520	99981	susC-susD-unk-GH92
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL13	NZ_FOFZ01000015.1	61202	65920	susC-susD
