genome	pulid	contigid	start	end	pattern
GCF_002001005.1_ASM200100v1	PUL1	NZ_MUNX01000037.1	11869	26083	GH97-CBM32;GH43_28-unk-GH3-GH144-unk-susD-susC
GCF_002001005.1_ASM200100v1	PUL2	NZ_MUNX01000045.1	38324	43456	susC-susD
GCF_002001005.1_ASM200100v1	PUL3	NZ_MUNX01000047.1	9903	31066	GH13_19-GH31-GH13-GH65-unk-unk-unk-unk-susC-susD-unk-GH13_10
GCF_002001005.1_ASM200100v1	PUL4	NZ_MUNX01000048.1	478	34758	GH29-unk-unk-GH110-GH2-GH29-unk-GH3-GH95-unk-unk-GH20-unk-GH3-unk-susC-susD-unk-GH29
GCF_002001005.1_ASM200100v1	PUL5	NZ_MUNX01000057.1	438	5068	susC-susD
GCF_002001005.1_ASM200100v1	PUL6	NZ_MUNX01000059.1	5156	25961	GH2-GH3-unk-unk-unk-susD-susC-unk-unk-GH16;CBM61
GCF_002001005.1_ASM200100v1	PUL7	NZ_MUNX01000059.1	56186	60630	susD-susC
GCF_002001005.1_ASM200100v1	PUL8	NZ_MUNX01000065.1	28433	39469	susC-susD-unk-GH16-GH3-GH16
GCF_002001005.1_ASM200100v1	PUL9	NZ_MUNX01000065.1	86391	101754	CE12-GH28-CE8;PL10_1-GH43_10-GH105-unk-CE10-susD-susC-GH28
GCF_002001005.1_ASM200100v1	PUL10	NZ_MUNX01000075.1	34903	44332	GH32-unk-susD-susC-GH32
GCF_002001005.1_ASM200100v1	PUL11	NZ_MUNX01000089.1	6747	11371	susD-susC
GCF_002001005.1_ASM200100v1	PUL12	NZ_MUNX01000093.1	13567	18406	susC-susD
GCF_002001005.1_ASM200100v1	PUL13	NZ_MUNX01000100.1	12355	41012	GH3-CBM6;GH5_46-GH30_1-GH30_3-GH16-unk-susD-susC-unk-GH3-GH30_1-unk-GH16-unk-susD-susC
GCF_002001005.1_ASM200100v1	PUL14	NZ_MUNX01000101.1	8212	12862	susD-susC
GCF_002001005.1_ASM200100v1	PUL15	NZ_MUNX01000101.1	24274	28779	susD-susC
GCF_002001005.1_ASM200100v1	PUL16	NZ_MUNX01000110.1	22045	26403	susD-susC
GCF_002001005.1_ASM200100v1	PUL17	NZ_MUNX01000118.1	4365	8845	susC-susD
GCF_002001005.1_ASM200100v1	PUL18	NZ_MUNX01000120.1	11381	16505	susD-susC
GCF_002001005.1_ASM200100v1	PUL19	NZ_MUNX01000124.1	53336	58392	susD-susC
GCF_002001005.1_ASM200100v1	PUL20	NZ_MUNX01000146.1	29315	43728	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-susD-susC
GCF_002001005.1_ASM200100v1	PUL21	NZ_MUNX01000146.1	71911	97336	susC-susD-unk-GH2-GH31-GH97-GH3-GH39-GH3-GH5_4-unk-GH95
GCF_002001005.1_ASM200100v1	PUL22	NZ_MUNX01000147.1	2168	6792	susC-susD
GCF_002001005.1_ASM200100v1	PUL23	NZ_MUNX01000148.1	10292	25451	GH92-unk-GH163-unk-unk-susC-susD-unk-GH29
GCF_002001005.1_ASM200100v1	PUL24	NZ_MUNX01000154.1	216	4875	susC-susD
