genome	pulid	contigid	start	end	pattern
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL1	NZ_FXTA01000001.1	191199	196405	susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL2	NZ_FXTA01000001.1	348786	360624	GH92-GH92-susD-susC-unk-GH89
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL3	NZ_FXTA01000001.1	484683	494828	GH35-GH10-unk-susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL4	NZ_FXTA01000001.1	520423	535402	susC-GH43_31-unk-GH43_26-GH2-GH43_18-GH5_13-susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL5	NZ_FXTA01000001.1	553064	557906	susC-susD
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL6	NZ_FXTA01000001.1	745302	766482	GH43_28;CBM32-unk-GH3-CE1-GH144-unk-susD-susC-unk-unk-unk-unk-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL7	NZ_FXTA01000001.1	1008952	1017677	GH16-GH16-unk-susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL8	NZ_FXTA01000001.1	1082285	1086921	susC-susD
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL9	NZ_FXTA01000002.1	158803	174149	susC-susD-GH43_5-GH51-GH43_4-GH43_29-GH43_5-GH127-GH51
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL10	NZ_FXTA01000002.1	272283	281883	GH97-GH13-unk-susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL11	NZ_FXTA01000002.1	488767	509359	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL12	NZ_FXTA01000002.1	708460	726099	susC-susD-unk-GH30_1-GH30_1-GH30_3-CBM6;GH5_46-GH16-unk-GH30_3-GH3
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL13	NZ_FXTA01000002.1	1160835	1165497	susC-susD
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL14	NZ_FXTA01000003.1	9385	14314	susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL15	NZ_FXTA01000003.1	41316	46725	susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL16	NZ_FXTA01000003.1	119114	139416	GH18-GH20-unk-susD-susC-GH18-susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL17	NZ_FXTA01000003.1	232367	236987	susC-susD
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL18	NZ_FXTA01000003.1	253446	257835	susC-susD
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL19	NZ_FXTA01000003.1	389177	397166	GH42-unk-susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL20	NZ_FXTA01000003.1	413062	443439	susC-unk-unk-GH20-unk-CE1-unk-unk-unk-susC-susD-unk-unk-unk-GH3-unk-CE9
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL21	NZ_FXTA01000003.1	454843	459685	susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL22	NZ_FXTA01000003.1	480952	485987	susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL23	NZ_FXTA01000003.1	609522	637360	GH5_2-GH27-unk-susD-susC-unk-GH26-unk-GH130-unk-unk-GH26-GH5_7-GH28-GH97-unk-GH3-unk-CE2
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL24	NZ_FXTA01000004.1	214402	237493	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH95
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL25	NZ_FXTA01000004.1	334906	339602	susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL26	NZ_FXTA01000005.1	123120	140398	susC-unk-unk-unk-GH2-GH130-unk-unk-unk-unk-susD-susC
GCF_900182645.1_IMG-taxon_2724679687_annotated_assembly	PUL27	NZ_FXTA01000005.1	355320	360022	susC-susD
