genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL1	NZ_FNEZ01000001.1_26	NZ_FNEZ01000001.1	30093	31820	-	0	NZ_FNEZ01000001.1_26	susD		
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL1	NZ_FNEZ01000001.1_27	NZ_FNEZ01000001.1	31827	34991	-	7	NZ_FNEZ01000001.1_27	susC		
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL2	NZ_FNEZ01000001.1_516	NZ_FNEZ01000001.1	589244	592276	+	554253	NZ_FNEZ01000001.1_516	susC		
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL2	NZ_FNEZ01000001.1_517	NZ_FNEZ01000001.1	592288	593664	+	12	NZ_FNEZ01000001.1_517	susD		
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL3	NZ_FNEZ01000002.1_134	NZ_FNEZ01000002.1	168711	170186	-	-424953	NZ_FNEZ01000002.1_134	susD		
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL3	NZ_FNEZ01000002.1_135	NZ_FNEZ01000002.1	170197	173385	-	11	NZ_FNEZ01000002.1_135	susC		
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL4	NZ_FNEZ01000002.1_648	NZ_FNEZ01000002.1	732682	735717	+	559297	NZ_FNEZ01000002.1_648	susC		
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL4	NZ_FNEZ01000002.1_649	NZ_FNEZ01000002.1	735721	737148	+	4	NZ_FNEZ01000002.1_649	susD		
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL4	NZ_FNEZ01000002.1_650	NZ_FNEZ01000002.1	737216	738589	+	68	NZ_FNEZ01000002.1_650		GH144	
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL4	NZ_FNEZ01000002.1_651	NZ_FNEZ01000002.1	738591	739295	+	2	NZ_FNEZ01000002.1_651		CE1	
GCF_900100375.1_IMG-taxon_2619618994_annotated_assembly	PUL4	NZ_FNEZ01000002.1_652	NZ_FNEZ01000002.1	739298	741538	+	3	NZ_FNEZ01000002.1_652		GH3	
