genome	pulid	contigid	start	end	pattern
GCF_002222055.1_ASM222205v1	PUL1	NZ_MUGS01000002.1	44138	57152	GH13-GH97-GH13-unk-susD-susC
GCF_002222055.1_ASM222205v1	PUL2	NZ_MUGS01000002.1	273306	290108	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD
GCF_002222055.1_ASM222205v1	PUL3	NZ_MUGS01000003.1	59959	69094	GH43_4-GH51-GH43_5-susD-susC
GCF_002222055.1_ASM222205v1	PUL4	NZ_MUGS01000004.1	35668	54456	GH28-susC-susD-CE10-unk-GH105-GH105-GH105-GH105-GH43_10-CE8;PL10_1-GH28-CE12
GCF_002222055.1_ASM222205v1	PUL5	NZ_MUGS01000004.1	62855	80910	GH2-unk-GH2-GH88-susD-susC-unk-PL29
GCF_002222055.1_ASM222205v1	PUL6	NZ_MUGS01000004.1	92469	118660	CBM32;GH16-GH64;CBM6;CBM13-CBM6;GH18-CBM13;CBM6-unk-CBM13;CBM6-unk-unk-unk-unk-susC-susD
GCF_002222055.1_ASM222205v1	PUL7	NZ_MUGS01000004.1	141559	158038	susD-susC-unk-unk-unk-unk-GH3-unk-GH3
GCF_002222055.1_ASM222205v1	PUL8	NZ_MUGS01000005.1	27965	32404	susC-susD
GCF_002222055.1_ASM222205v1	PUL9	NZ_MUGS01000005.1	109353	118903	susD-susC-susD-susC
GCF_002222055.1_ASM222205v1	PUL10	NZ_MUGS01000006.1	140410	168237	CE2-unk-GH3-unk-unk-unk-GH97-GH5_7-GH26-unk-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_002222055.1_ASM222205v1	PUL11	NZ_MUGS01000007.1	9488	14207	susC-susD
GCF_002222055.1_ASM222205v1	PUL12	NZ_MUGS01000007.1	133610	144351	GH31-GH2-unk-susD-susC
GCF_002222055.1_ASM222205v1	PUL13	NZ_MUGS01000014.1	38224	43430	susD-susC
GCF_002222055.1_ASM222205v1	PUL14	NZ_MUGS01000014.1	298689	303317	susD-susC
GCF_002222055.1_ASM222205v1	PUL15	NZ_MUGS01000015.1	235560	246870	susC-susD-GH144-CE1-GH3-unk-CBM32;GH43_28
GCF_002222055.1_ASM222205v1	PUL16	NZ_MUGS01000022.1	46919	51984	susC-susD
GCF_002222055.1_ASM222205v1	PUL17	NZ_MUGS01000023.1	7734	12430	susD-susC
GCF_002222055.1_ASM222205v1	PUL18	NZ_MUGS01000027.1	40104	44943	susD-susC
GCF_002222055.1_ASM222205v1	PUL19	NZ_MUGS01000029.1	26483	57845	GH33-susD-susC-GH3-GH92-GH29-GH20-GH2-CBM9-GH130-unk-GH92-unk-unk-unk-GH29;CBM32
GCF_002222055.1_ASM222205v1	PUL20	NZ_MUGS01000031.1	20190	24856	susC-susD
GCF_002222055.1_ASM222205v1	PUL21	NZ_MUGS01000032.1	5573	13773	GH97-GH99-susD-susC
GCF_002222055.1_ASM222205v1	PUL22	NZ_MUGS01000035.1	46878	57675	susC-susD-GH30_4-GH2-GH43_34;GH43_19
GCF_002222055.1_ASM222205v1	PUL23	NZ_MUGS01000037.1	4822	9292	susC-susD
GCF_002222055.1_ASM222205v1	PUL24	NZ_MUGS01000040.1	50685	67989	GH3-unk-unk-CBM6;GH5_46-GH3-GH30_1-GH30_1-susD-susC
GCF_002222055.1_ASM222205v1	PUL25	NZ_MUGS01000042.1	8988	17668	susC-susD-unk-GH16-GH16
GCF_002222055.1_ASM222205v1	PUL26	NZ_MUGS01000044.1	87737	92141	susD-susC
GCF_002222055.1_ASM222205v1	PUL27	NZ_MUGS01000044.1	110362	114982	susD-susC
GCF_002222055.1_ASM222205v1	PUL28	NZ_MUGS01000052.1	21859	35988	susC-susD-unk-GH20-GH18
GCF_002222055.1_ASM222205v1	PUL29	NZ_MUGS01000056.1	50855	58444	susC-susD-unk-GH109
GCF_002222055.1_ASM222205v1	PUL30	NZ_MUGS01000057.1	150	5175	susC-susD
GCF_002222055.1_ASM222205v1	PUL31	NZ_MUGS01000058.1	4494	8948	susD-susC-susC
GCF_002222055.1_ASM222205v1	PUL32	NZ_MUGS01000062.1	8999	13838	susC-susD
GCF_002222055.1_ASM222205v1	PUL33	NZ_MUGS01000086.1	11329	16274	susD-susC
GCF_002222055.1_ASM222205v1	PUL34	NZ_MUGS01000086.1	27246	31873	susD-susC
GCF_002222055.1_ASM222205v1	PUL35	NZ_MUGS01000089.1	2732	9793	susC-susD-GH2
