genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL1	NZ_FQWE01000001.1_209	NZ_FQWE01000001.1	230591	232072	-	0	NZ_FQWE01000001.1_209	susD		
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL1	NZ_FQWE01000001.1_210	NZ_FQWE01000001.1	232084	235845	-	12	NZ_FQWE01000001.1_210	susC		
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL2	NZ_FQWE01000002.1_49	NZ_FQWE01000002.1	60473	62056	-	-175372	NZ_FQWE01000002.1_49	susD		
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL2	NZ_FQWE01000002.1_50	NZ_FQWE01000002.1	62068	65037	-	12	NZ_FQWE01000002.1_50	susC		
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_138	NZ_FQWE01000004.1	160081	160980	-	95044	NZ_FQWE01000004.1_138		GT2_Glycos_transf_2	
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_139	NZ_FQWE01000004.1	160977	161879	-	-3	NZ_FQWE01000004.1_139			
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_140	NZ_FQWE01000004.1	161885	162778	-	6	NZ_FQWE01000004.1_140		GT2_Glycos_transf_2	
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_141	NZ_FQWE01000004.1	162775	163800	-	-3	NZ_FQWE01000004.1_141		GT2_Glycos_transf_2	
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_142	NZ_FQWE01000004.1	163804	164595	-	4	NZ_FQWE01000004.1_142			
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_143	NZ_FQWE01000004.1	164573	165859	-	-22	NZ_FQWE01000004.1_143			
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_144	NZ_FQWE01000004.1	166079	166948	-	220	NZ_FQWE01000004.1_144			
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_145	NZ_FQWE01000004.1	167224	168690	-	276	NZ_FQWE01000004.1_145	susD		
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1_146	NZ_FQWE01000004.1	168730	171870	-	40	NZ_FQWE01000004.1_146	susC		
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL4	NZ_FQWE01000005.1_116	NZ_FQWE01000005.1	146532	149591	+	-25338	NZ_FQWE01000005.1_116	susC		
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL4	NZ_FQWE01000005.1_117	NZ_FQWE01000005.1	149603	151081	+	12	NZ_FQWE01000005.1_117	susD		
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL4	NZ_FQWE01000005.1_118	NZ_FQWE01000005.1	151100	152695	+	19	NZ_FQWE01000005.1_118			
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL4	NZ_FQWE01000005.1_119	NZ_FQWE01000005.1	152688	154403	+	-7	NZ_FQWE01000005.1_119		GH16	
