genome	pulid	contigid	start	end	pattern
GCF_004345565.1_ASM434556v1	PUL1	NZ_SLWA01000001.1	189967	211371	GH3-GH30_3-unk-susD-susC-GH5_46;CBM6-GH3-GH30_1-GH30_1-susD-susC
GCF_004345565.1_ASM434556v1	PUL2	NZ_SLWA01000001.1	406785	427119	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_004345565.1_ASM434556v1	PUL3	NZ_SLWA01000001.1	647611	660867	susC-susD-unk-GH13-GH97-GH13;CBM26
GCF_004345565.1_ASM434556v1	PUL4	NZ_SLWA01000001.1	759485	775012	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-GH43_5-susD-susC
GCF_004345565.1_ASM434556v1	PUL5	NZ_SLWA01000002.1	127775	154768	CBM4;PL9-unk-CBM61-GH16;CBM61-unk-GH43_29-CBM61;GH16-unk-unk-susC-susD-unk-unk-unk-GH3-GH2
GCF_004345565.1_ASM434556v1	PUL6	NZ_SLWA01000002.1	175148	201617	susD-susC-GH95-unk-unk-unk-unk-GH10;CBM85-unk-GH129-unk-unk-unk-AA3-unk-unk-GH88-unk-GH3
GCF_004345565.1_ASM434556v1	PUL7	NZ_SLWA01000002.1	284014	288472	susD-susC
GCF_004345565.1_ASM434556v1	PUL8	NZ_SLWA01000002.1	328269	339321	susC-susD-GH144-CE1-GH3-CBM32;GH43_28
GCF_004345565.1_ASM434556v1	PUL9	NZ_SLWA01000002.1	516001	521049	susC-susD
GCF_004345565.1_ASM434556v1	PUL10	NZ_SLWA01000002.1	599623	612981	susC-susD-unk-GH92-GH92-GH125
GCF_004345565.1_ASM434556v1	PUL11	NZ_SLWA01000002.1	737313	749876	susC-susD-GH5_13-GH43_18-GH2-GH43_26-unk-GH43_31
GCF_004345565.1_ASM434556v1	PUL12	NZ_SLWA01000002.1	776927	781560	susC-susD
GCF_004345565.1_ASM434556v1	PUL13	NZ_SLWA01000003.1	79182	119182	GH1-unk-unk-unk-GH29-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-GH33
GCF_004345565.1_ASM434556v1	PUL14	NZ_SLWA01000003.1	267978	272651	susD-susC
GCF_004345565.1_ASM434556v1	PUL15	NZ_SLWA01000003.1	302060	306677	susD-susC
GCF_004345565.1_ASM434556v1	PUL16	NZ_SLWA01000003.1	411784	422224	susC-susD-unk-GH53-GH53-GH2
GCF_004345565.1_ASM434556v1	PUL17	NZ_SLWA01000003.1	485287	500385	susC-susD-GH18-susC-susD-unk-GH20
GCF_004345565.1_ASM434556v1	PUL18	NZ_SLWA01000003.1	509541	539219	GH39-GH10;CBM85-PL9_2-GH105-unk-GH31-GH125-GH5_19-GH146-unk-unk-GH3-CE2-GH3-susC-susD
GCF_004345565.1_ASM434556v1	PUL19	NZ_SLWA01000003.1	592319	606336	susC-susD-susC-susD-PL9-GH2
GCF_004345565.1_ASM434556v1	PUL20	NZ_SLWA01000005.1	82863	87571	susD-susC
GCF_004345565.1_ASM434556v1	PUL21	NZ_SLWA01000005.1	226991	234912	susC-susD-unk-susC
GCF_004345565.1_ASM434556v1	PUL22	NZ_SLWA01000006.1	256578	261799	susD-susC
GCF_004345565.1_ASM434556v1	PUL23	NZ_SLWA01000007.1	19721	27810	susC-susD-GH99-GH97
GCF_004345565.1_ASM434556v1	PUL24	NZ_SLWA01000007.1	87729	104737	GH28-susC-susD-CE10-unk-GH105-GH105-GH105-GH43_10-CE8-GH28-CE12
GCF_004345565.1_ASM434556v1	PUL25	NZ_SLWA01000007.1	115663	132000	GH2-GH2-GH88-susD-susC-unk-PL29
GCF_004345565.1_ASM434556v1	PUL26	NZ_SLWA01000007.1	230362	235310	susC-susD
GCF_004345565.1_ASM434556v1	PUL27	NZ_SLWA01000008.1	32184	51096	susC-susD-unk-GH2-GH39-GH3-GH5_4-unk-GH95
GCF_004345565.1_ASM434556v1	PUL28	NZ_SLWA01000008.1	151312	156007	susD-susC
GCF_004345565.1_ASM434556v1	PUL29	NZ_SLWA01000009.1	149019	161078	GH89-susC-susD-GH92-GH92
GCF_004345565.1_ASM434556v1	PUL30	NZ_SLWA01000009.1	187804	220940	GH32-susC-susD-unk-GH32-unk-GH3-unk-susC-susD-unk-GH10-GH16-unk-GH31
GCF_004345565.1_ASM434556v1	PUL31	NZ_SLWA01000011.1	47941	56679	susC-susD-unk-GH16-GH16
GCF_004345565.1_ASM434556v1	PUL32	NZ_SLWA01000012.1	12866	41599	GH5_2-GH27-unk-unk-susD-susC-unk-GH26-unk-GH130-unk-GH26-GH5_7-GH97-unk-unk-unk-GH3-unk-CE2
GCF_004345565.1_ASM434556v1	PUL33	NZ_SLWA01000013.1	62642	67223	susC-susD
GCF_004345565.1_ASM434556v1	PUL34	NZ_SLWA01000014.1	2963	12730	susC-susD-unk-unk-unk-GH109
GCF_004345565.1_ASM434556v1	PUL35	NZ_SLWA01000014.1	35997	52652	susC-susD-GH30_4-GH30_4-GH2-GH27-GH51-GH43_34;GH43_19
GCF_004345565.1_ASM434556v1	PUL36	NZ_SLWA01000014.1	59722	64078	susD-susC
GCF_004345565.1_ASM434556v1	PUL37	NZ_SLWA01000014.1	87929	97907	susC-susD-GH43_12-unk-CE1;CE6
GCF_004345565.1_ASM434556v1	PUL38	NZ_SLWA01000015.1	26641	31066	susD-susC
