genome	pulid	contigid	start	end	pattern
GCF_000016645.1_ASM1664v1	PUL1	NC_009441.1	189511	194585	susD-susC
GCF_000016645.1_ASM1664v1	PUL2	NC_009441.1	413623	418344	susC-susD
GCF_000016645.1_ASM1664v1	PUL3	NC_009441.1	725346	730065	susC-susD
GCF_000016645.1_ASM1664v1	PUL4	NC_009441.1	850019	873685	GH95-unk-GH5_4-GH3-GH39-GH97-unk-GH31-GH2-unk-susD-susC
GCF_000016645.1_ASM1664v1	PUL5	NC_009441.1	1373643	1386685	GH13;CBM26-GH97-GH13-unk-susD-susC
GCF_000016645.1_ASM1664v1	PUL6	NC_009441.1	1592291	1613134	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_000016645.1_ASM1664v1	PUL7	NC_009441.1	1807610	1822482	susC-susD-GH30_1-GH30_1-GH3-unk-GH30_3-GH3
GCF_000016645.1_ASM1664v1	PUL8	NC_009441.1	2222995	2227657	susC-susD
GCF_000016645.1_ASM1664v1	PUL9	NC_009441.1	2343196	2348213	susC-susD
GCF_000016645.1_ASM1664v1	PUL10	NC_009441.1	2365896	2412764	susC-susD-GH5_13-GH43_18-GH2-GH43_26-unk-GH43_31-CBM32;GH29-unk-unk-unk-GH92-unk-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-GH33
GCF_000016645.1_ASM1664v1	PUL11	NC_009441.1	2460478	2470923	susC-susD-GH10-unk-GH50-GH2
GCF_000016645.1_ASM1664v1	PUL12	NC_009441.1	2912487	2921156	susC-susD-unk-GH16-GH16
GCF_000016645.1_ASM1664v1	PUL13	NC_009441.1	3226034	3239387	susC-susD-GH2-GH92-GH92-GH125
GCF_000016645.1_ASM1664v1	PUL14	NC_009441.1	3432722	3437925	susD-susC
GCF_000016645.1_ASM1664v1	PUL15	NC_009441.1	3589451	3593890	susC-susD
GCF_000016645.1_ASM1664v1	PUL16	NC_009441.1	3706420	3718404	GH92-GH92-susD-susC-GH89
GCF_000016645.1_ASM1664v1	PUL17	NC_009441.1	3885532	3894708	susD-susC-unk-unk-unk-susC
GCF_000016645.1_ASM1664v1	PUL18	NC_009441.1	3987732	3992556	susC-susD
GCF_000016645.1_ASM1664v1	PUL19	NC_009441.1	4192181	4203944	GH43_28;CBM32-unk-GH3-CE1-GH144-susD-susC
GCF_000016645.1_ASM1664v1	PUL20	NC_009441.1	4243737	4248180	susC-susD
GCF_000016645.1_ASM1664v1	PUL21	NC_009441.1	4505445	4514626	susD-susC-unk-unk-GH97
GCF_000016645.1_ASM1664v1	PUL22	NC_009441.1	4570513	4601625	susC-unk-unk-unk-GH3-unk-susC-susD-unk-GH10-GH16-GH8-unk-unk-susD-susC
GCF_000016645.1_ASM1664v1	PUL23	NC_009441.1	4606393	4627427	GH97-GH3-GH43_10-GH146-GH115-CE6;CE1-unk-GH43_12-susD-susC
GCF_000016645.1_ASM1664v1	PUL24	NC_009441.1	4702293	4707236	susD-susC
GCF_000016645.1_ASM1664v1	PUL25	NC_009441.1	4860349	4910921	susC-unk-unk-GH2-GH2;CBM57-GH138-unk-GH33-unk-unk-CBM67;GH78-unk-GH142-GH95-unk-GH78;CBM67-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_000016645.1_ASM1664v1	PUL26	NC_009441.1	4995496	5000550	susD-susC
GCF_000016645.1_ASM1664v1	PUL27	NC_009441.1	5032848	5049523	PL29-unk-susC-susD-GH88-GH2-GH2
GCF_000016645.1_ASM1664v1	PUL28	NC_009441.1	5074699	5105641	susC-PL11_1-unk-unk-GH2-CE12-unk-GH28-unk-unk-GH117-unk-susD-susC-GH106-GH105
GCF_000016645.1_ASM1664v1	PUL29	NC_009441.1	5124512	5141546	CE12-GH28-CE8;PL10_1-GH43_10-GH105-GH105-GH105-CE10-susD-susC-GH28
GCF_000016645.1_ASM1664v1	PUL30	NC_009441.1	5225256	5233320	GH97-GH99-susD-susC
GCF_000016645.1_ASM1664v1	PUL31	NC_009441.1	5276194	5280656	susC-susD
GCF_000016645.1_ASM1664v1	PUL32	NC_009441.1	5337222	5351974	GH65-GH97-GH31-GH66-unk-susD-susC
GCF_000016645.1_ASM1664v1	PUL33	NC_009441.1	5413366	5418702	susD-susC
GCF_000016645.1_ASM1664v1	PUL34	NC_009441.1	5429157	5433770	susD-susC
GCF_000016645.1_ASM1664v1	PUL35	NC_009441.1	5499208	5519455	GH18-GH20-unk-susD-susC-GH18-susD-susC
GCF_000016645.1_ASM1664v1	PUL36	NC_009441.1	5614543	5619156	susC-susD
GCF_000016645.1_ASM1664v1	PUL37	NC_009441.1	5650685	5655354	susC-susD
GCF_000016645.1_ASM1664v1	PUL38	NC_009441.1	5811971	5839117	GH20-unk-CE1-unk-unk-unk-unk-susC-susD-unk-unk-unk-GH3-unk-susC
GCF_000016645.1_ASM1664v1	PUL39	NC_009441.1	5974734	6002726	GH5_2-GH27-unk-unk-susD-susC-unk-GH26-unk-GH130-unk-GH26-GH5_7-unk-GH97-unk-unk-unk-GH3-unk-CE2
