genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL1	NZ_FOUT01000001.1_2	NZ_FOUT01000001.1	152	1711	-	0	NZ_FOUT01000001.1_2	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL1	NZ_FOUT01000001.1_3	NZ_FOUT01000001.1	1718	4819	-	7	NZ_FOUT01000001.1_3	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL2	NZ_FOUT01000001.1_17	NZ_FOUT01000001.1	20211	23789	+	15392	NZ_FOUT01000001.1_17	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL2	NZ_FOUT01000001.1_18	NZ_FOUT01000001.1	23806	25257	+	17	NZ_FOUT01000001.1_18	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL3	NZ_FOUT01000001.1_369	NZ_FOUT01000001.1	441570	443096	-	416313	NZ_FOUT01000001.1_369	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL3	NZ_FOUT01000001.1_370	NZ_FOUT01000001.1	443140	446295	-	44	NZ_FOUT01000001.1_370	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL4	NZ_FOUT01000001.1_670	NZ_FOUT01000001.1	779522	780970	-	333227	NZ_FOUT01000001.1_670	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL4	NZ_FOUT01000001.1_671	NZ_FOUT01000001.1	780982	784065	-	12	NZ_FOUT01000001.1_671	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL5	NZ_FOUT01000001.1_824	NZ_FOUT01000001.1	955871	957640	-	171806	NZ_FOUT01000001.1_824		GH43_28;CBM32	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL5	NZ_FOUT01000001.1_825	NZ_FOUT01000001.1	957874	960183	-	234	NZ_FOUT01000001.1_825		GH3	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL5	NZ_FOUT01000001.1_826	NZ_FOUT01000001.1	960309	961700	-	126	NZ_FOUT01000001.1_826		GH144	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL5	NZ_FOUT01000001.1_827	NZ_FOUT01000001.1	961765	962697	-	65	NZ_FOUT01000001.1_827			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL5	NZ_FOUT01000001.1_828	NZ_FOUT01000001.1	962715	964169	-	18	NZ_FOUT01000001.1_828	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL5	NZ_FOUT01000001.1_829	NZ_FOUT01000001.1	964174	967173	-	5	NZ_FOUT01000001.1_829	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL5	NZ_FOUT01000001.1_830	NZ_FOUT01000001.1	967415	970159	-	242	NZ_FOUT01000001.1_830			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL5	NZ_FOUT01000001.1_831	NZ_FOUT01000001.1	970485	972428	+	326	NZ_FOUT01000001.1_831	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL6	NZ_FOUT01000002.1_40	NZ_FOUT01000002.1	37256	38737	-	-935172	NZ_FOUT01000002.1_40	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL6	NZ_FOUT01000002.1_41	NZ_FOUT01000002.1	38750	42451	-	13	NZ_FOUT01000002.1_41	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL7	NZ_FOUT01000002.1_213	NZ_FOUT01000002.1	236977	238344	-	194526	NZ_FOUT01000002.1_213	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL7	NZ_FOUT01000002.1_214	NZ_FOUT01000002.1	238356	241400	-	12	NZ_FOUT01000002.1_214	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_257	NZ_FOUT01000002.1	290035	293079	+	48635	NZ_FOUT01000002.1_257	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_258	NZ_FOUT01000002.1	293091	294569	+	12	NZ_FOUT01000002.1_258	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_259	NZ_FOUT01000002.1	294582	296165	+	13	NZ_FOUT01000002.1_259			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_260	NZ_FOUT01000002.1	296177	297820	+	12	NZ_FOUT01000002.1_260		GH16	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_261	NZ_FOUT01000002.1	297801	297983	-	-19	NZ_FOUT01000002.1_261			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_262	NZ_FOUT01000002.1	298054	299313	+	71	NZ_FOUT01000002.1_262			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_263	NZ_FOUT01000002.1	299395	302796	+	82	NZ_FOUT01000002.1_263		GH149	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_264	NZ_FOUT01000002.1	302798	304051	+	2	NZ_FOUT01000002.1_264		GH17	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_265	NZ_FOUT01000002.1	304136	305566	+	85	NZ_FOUT01000002.1_265			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_266	NZ_FOUT01000002.1	305815	308100	+	249	NZ_FOUT01000002.1_266		GH3	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_267	NZ_FOUT01000002.1	308450	309034	+	350	NZ_FOUT01000002.1_267			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_268	NZ_FOUT01000002.1	309103	309246	+	69	NZ_FOUT01000002.1_268			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_269	NZ_FOUT01000002.1	309319	309972	-	73	NZ_FOUT01000002.1_269			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL8	NZ_FOUT01000002.1_270	NZ_FOUT01000002.1	310398	311114	+	426	NZ_FOUT01000002.1_270		CE14	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL9	NZ_FOUT01000005.1_177	NZ_FOUT01000005.1	198190	201054	-	-112924	NZ_FOUT01000005.1_177		GH13_10	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL9	NZ_FOUT01000005.1_178	NZ_FOUT01000005.1	201128	202216	-	74	NZ_FOUT01000005.1_178			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL9	NZ_FOUT01000005.1_179	NZ_FOUT01000005.1	202238	203809	-	22	NZ_FOUT01000005.1_179	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL9	NZ_FOUT01000005.1_180	NZ_FOUT01000005.1	203825	206905	-	16	NZ_FOUT01000005.1_180	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL10	NZ_FOUT01000007.1_170	NZ_FOUT01000007.1	189988	193008	+	-16917	NZ_FOUT01000007.1_170	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL10	NZ_FOUT01000007.1_171	NZ_FOUT01000007.1	193020	194621	+	12	NZ_FOUT01000007.1_171	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL11	NZ_FOUT01000009.1_74	NZ_FOUT01000009.1	78662	80764	+	-115959	NZ_FOUT01000009.1_74		GH97	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL11	NZ_FOUT01000009.1_75	NZ_FOUT01000009.1	81112	82122	+	348	NZ_FOUT01000009.1_75			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL11	NZ_FOUT01000009.1_76	NZ_FOUT01000009.1	82320	85412	+	198	NZ_FOUT01000009.1_76	susC		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL11	NZ_FOUT01000009.1_77	NZ_FOUT01000009.1	85430	86938	+	18	NZ_FOUT01000009.1_77	susD		
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL11	NZ_FOUT01000009.1_78	NZ_FOUT01000009.1	87010	89460	+	72	NZ_FOUT01000009.1_78			
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL11	NZ_FOUT01000009.1_79	NZ_FOUT01000009.1	89516	91516	+	56	NZ_FOUT01000009.1_79		GH2	
GCF_900114945.1_IMG-taxon_2693429891_annotated_assembly	PUL11	NZ_FOUT01000009.1_80	NZ_FOUT01000009.1	91545	93815	+	29	NZ_FOUT01000009.1_80		GH92	
