genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL1	NZ_FODN01000001.1_157	NZ_FODN01000001.1	183892	185520	-	0	NZ_FODN01000001.1_157	susD		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL1	NZ_FODN01000001.1_158	NZ_FODN01000001.1	185538	188624	-	18	NZ_FODN01000001.1_158	susC		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_235	NZ_FODN01000001.1	264863	265609	-	76239	NZ_FODN01000001.1_235		CE12	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_236	NZ_FODN01000001.1	265620	266963	-	11	NZ_FODN01000001.1_236		GH28	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_237	NZ_FODN01000001.1	267019	269070	-	56	NZ_FODN01000001.1_237		PL10_1;CE8	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_238	NZ_FODN01000001.1	269114	270310	-	44	NZ_FODN01000001.1_238		GH105	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_239	NZ_FODN01000001.1	270334	271290	-	24	NZ_FODN01000001.1_239			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_240	NZ_FODN01000001.1	271296	272234	-	6	NZ_FODN01000001.1_240		CE10	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_241	NZ_FODN01000001.1	272349	273974	-	115	NZ_FODN01000001.1_241	susD		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_242	NZ_FODN01000001.1	273987	277082	-	13	NZ_FODN01000001.1_242	susC		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL2	NZ_FODN01000001.1_243	NZ_FODN01000001.1	277126	278568	-	44	NZ_FODN01000001.1_243		GH28	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL3	NZ_FODN01000002.1_19	NZ_FODN01000002.1	23520	25001	-	-255048	NZ_FODN01000002.1_19	susD		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL3	NZ_FODN01000002.1_20	NZ_FODN01000002.1	25012	28725	-	11	NZ_FODN01000002.1_20	susC		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_424	NZ_FODN01000002.1	499448	502447	-	470723	NZ_FODN01000002.1_424		GH3	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_425	NZ_FODN01000002.1	502502	504010	-	55	NZ_FODN01000002.1_425			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_426	NZ_FODN01000002.1	504075	504902	-	65	NZ_FODN01000002.1_426			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_427	NZ_FODN01000002.1	505013	506212	-	111	NZ_FODN01000002.1_427			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_428	NZ_FODN01000002.1	506485	508218	-	273	NZ_FODN01000002.1_428	susD		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_429	NZ_FODN01000002.1	508243	511509	-	25	NZ_FODN01000002.1_429	susC		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_430	NZ_FODN01000002.1	511753	512502	+	244	NZ_FODN01000002.1_430			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_431	NZ_FODN01000002.1	512637	514562	+	135	NZ_FODN01000002.1_431			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_432	NZ_FODN01000002.1	514735	517650	+	173	NZ_FODN01000002.1_432			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_433	NZ_FODN01000002.1	517709	518590	+	59	NZ_FODN01000002.1_433		CE1	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_434	NZ_FODN01000002.1	518601	520439	+	11	NZ_FODN01000002.1_434			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_435	NZ_FODN01000002.1	520581	522062	+	142	NZ_FODN01000002.1_435			
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL4	NZ_FODN01000002.1_436	NZ_FODN01000002.1	522076	524580	+	14	NZ_FODN01000002.1_436		GH20	
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL5	NZ_FODN01000002.1_460	NZ_FODN01000002.1	554232	555683	-	29652	NZ_FODN01000002.1_460	susD		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL5	NZ_FODN01000002.1_461	NZ_FODN01000002.1	555702	559151	-	19	NZ_FODN01000002.1_461	susC		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL6	NZ_FODN01000002.1_512	NZ_FODN01000002.1	623060	624487	-	63909	NZ_FODN01000002.1_512	susD		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL6	NZ_FODN01000002.1_513	NZ_FODN01000002.1	624504	627539	-	17	NZ_FODN01000002.1_513	susC		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL7	NZ_FODN01000003.1_106	NZ_FODN01000003.1	114042	117047	+	-513497	NZ_FODN01000003.1_106	susC		
GCF_900110375.1_IMG-taxon_2619618873_annotated_assembly	PUL7	NZ_FODN01000003.1_107	NZ_FODN01000003.1	117412	118824	+	365	NZ_FODN01000003.1_107	susD		
