genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_903819435.1_CIP111411	PUL1	NZ_CAIJDP010000044.1_14	NZ_CAIJDP010000044.1	14946	18527	+	0	NZ_CAIJDP010000044.1_14	susC		
GCF_903819435.1_CIP111411	PUL1	NZ_CAIJDP010000044.1_15	NZ_CAIJDP010000044.1	18538	19935	+	11	NZ_CAIJDP010000044.1_15	susD		
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_14	NZ_CAIJDP010000046.1	27453	30818	+	7518	NZ_CAIJDP010000046.1_14	susC		
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_15	NZ_CAIJDP010000046.1	30838	32808	+	20	NZ_CAIJDP010000046.1_15	susD		
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_16	NZ_CAIJDP010000046.1	32957	34666	+	149	NZ_CAIJDP010000046.1_16		PL1_2	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_17	NZ_CAIJDP010000046.1	34784	35455	+	118	NZ_CAIJDP010000046.1_17			
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_18	NZ_CAIJDP010000046.1	35600	37258	+	145	NZ_CAIJDP010000046.1_18		PL1_2	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_19	NZ_CAIJDP010000046.1	37351	40503	+	93	NZ_CAIJDP010000046.1_19			
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_20	NZ_CAIJDP010000046.1	40649	42046	+	146	NZ_CAIJDP010000046.1_20		GH140	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_21	NZ_CAIJDP010000046.1	42089	43663	+	43	NZ_CAIJDP010000046.1_21		GH28	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_22	NZ_CAIJDP010000046.1	43921	44424	+	258	NZ_CAIJDP010000046.1_22			
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_23	NZ_CAIJDP010000046.1	44439	45404	+	15	NZ_CAIJDP010000046.1_23		GH43_18	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_24	NZ_CAIJDP010000046.1	45475	47349	+	71	NZ_CAIJDP010000046.1_24		GH143	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_25	NZ_CAIJDP010000046.1	47421	50165	+	72	NZ_CAIJDP010000046.1_25		CBM67;GH78	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_26	NZ_CAIJDP010000046.1	50175	51602	+	10	NZ_CAIJDP010000046.1_26			
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_27	NZ_CAIJDP010000046.1	51807	54278	+	205	NZ_CAIJDP010000046.1_27		GH95	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_28	NZ_CAIJDP010000046.1	54619	56187	+	341	NZ_CAIJDP010000046.1_28		GH142	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_29	NZ_CAIJDP010000046.1	56227	56829	+	40	NZ_CAIJDP010000046.1_29			
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_30	NZ_CAIJDP010000046.1	56892	59645	+	63	NZ_CAIJDP010000046.1_30		CBM67;GH78	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_31	NZ_CAIJDP010000046.1	59702	60523	+	57	NZ_CAIJDP010000046.1_31			
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_32	NZ_CAIJDP010000046.1	60531	60704	-	8	NZ_CAIJDP010000046.1_32			
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_33	NZ_CAIJDP010000046.1	60748	61896	+	44	NZ_CAIJDP010000046.1_33		GH33	
GCF_903819435.1_CIP111411	PUL2	NZ_CAIJDP010000046.1_34	NZ_CAIJDP010000046.1	61950	62843	+	54	NZ_CAIJDP010000046.1_34			
