genome	pulid	contigid	start	end	pattern
GCF_003633605.1_ASM363360v1	PUL1	NZ_RBKZ01000001.1	39326	53287	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-susD-susC
GCF_003633605.1_ASM363360v1	PUL2	NZ_RBKZ01000001.1	58045	83182	GH43_31-unk-GH43_26-GH2-CBM9;GH93-GH43_18-GH5_13-susD-susC-unk-unk-unk-GH53-GH53-GH2
GCF_003633605.1_ASM363360v1	PUL3	NZ_RBKZ01000001.1	240058	258561	GH13_19-GH13_20-GH65-unk-unk-unk-unk-susC-susD-unk-GH13_10
GCF_003633605.1_ASM363360v1	PUL4	NZ_RBKZ01000001.1	453530	471923	susC-susD-unk-unk-GH16-unk-GH30_3-GH30_1-CBM6;GH5_46-GH3-GH3
GCF_003633605.1_ASM363360v1	PUL5	NZ_RBKZ01000001.1	523570	528284	susD-susC
GCF_003633605.1_ASM363360v1	PUL6	NZ_RBKZ01000001.1	788733	796840	susC-unk-unk-unk-susD-susC
GCF_003633605.1_ASM363360v1	PUL7	NZ_RBKZ01000001.1	799446	804510	susC-susD
GCF_003633605.1_ASM363360v1	PUL8	NZ_RBKZ01000001.1	1731203	1735699	susD-susC
GCF_003633605.1_ASM363360v1	PUL9	NZ_RBKZ01000001.1	1926120	1930766	susD-susC
GCF_003633605.1_ASM363360v1	PUL10	NZ_RBKZ01000001.1	1936593	1974685	GH33-unk-susD-susC-GH3-GH92-GH29-GH92-GH20-GH2-GH92-unk-CBM9-GH130-unk-GH92-unk-unk-unk-GH29
GCF_003633605.1_ASM363360v1	PUL11	NZ_RBKZ01000001.1	2118978	2128840	GH3-CE1-GH144-unk-susD-susC
GCF_003633605.1_ASM363360v1	PUL12	NZ_RBKZ01000001.1	2227424	2231814	susC-susD
GCF_003633605.1_ASM363360v1	PUL13	NZ_RBKZ01000001.1	2415468	2426494	GH16-GH3-GH16-unk-susD-susC
GCF_003633605.1_ASM363360v1	PUL14	NZ_RBKZ01000001.1	2676668	2684971	susD-susC-unk-unk-GT9
GCF_003633605.1_ASM363360v1	PUL15	NZ_RBKZ01000001.1	2729153	2740933	susD-susC-unk-susD-susC
GCF_003633605.1_ASM363360v1	PUL16	NZ_RBKZ01000001.1	3023041	3027578	susD-susC
GCF_003633605.1_ASM363360v1	PUL17	NZ_RBKZ01000001.1	3341156	3350755	susC-susD-unk-GH13-GH97
