genome	pulid	contigid	start	end	pattern
GCF_003688785.1_ASM368878v1	PUL1	NZ_RCWU01000001.1	54496	62561	GH97-GH99-susD-susC-susC
GCF_003688785.1_ASM368878v1	PUL2	NZ_RCWU01000001.1	100824	106160	susD-susC
GCF_003688785.1_ASM368878v1	PUL3	NZ_RCWU01000001.1	116613	121226	susD-susC
GCF_003688785.1_ASM368878v1	PUL4	NZ_RCWU01000001.1	183559	203818	GH18-GH20-unk-susD-susC-GH18-susD-susC
GCF_003688785.1_ASM368878v1	PUL5	NZ_RCWU01000001.1	298952	303566	susC-susD
GCF_003688785.1_ASM368878v1	PUL6	NZ_RCWU01000001.1	335177	339846	susC-susD
GCF_003688785.1_ASM368878v1	PUL7	NZ_RCWU01000001.1	490790	518002	GH20-unk-CE1-unk-unk-unk-susC-susD-unk-unk-unk-GH3-unk-susC
GCF_003688785.1_ASM368878v1	PUL8	NZ_RCWU01000001.1	652276	680232	GH5_2-GH27-unk-unk-susD-susC-unk-GH26-unk-GH130-unk-GH26-GH5_7-GH97-unk-unk-unk-GH3-unk-CE2
GCF_003688785.1_ASM368878v1	PUL9	NZ_RCWU01000001.1	959523	964597	susD-susC
GCF_003688785.1_ASM368878v1	PUL10	NZ_RCWU01000001.1	1186465	1191198	susC-susD
GCF_003688785.1_ASM368878v1	PUL11	NZ_RCWU01000001.1	1447744	1452463	susC-susD
GCF_003688785.1_ASM368878v1	PUL12	NZ_RCWU01000001.1	1573301	1596953	GH95-unk-GH5_4-GH3-GH39-GH97-GH31-GH2-unk-susD-susC
GCF_003688785.1_ASM368878v1	PUL13	NZ_RCWU01000001.1	2096773	2109819	CBM26;GH13-GH97-GH13-unk-susD-susC
GCF_003688785.1_ASM368878v1	PUL14	NZ_RCWU01000001.1	2320402	2341050	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_003688785.1_ASM368878v1	PUL15	NZ_RCWU01000001.1	2534892	2550302	susC-susD-GH30_1-GH30_1-GH3-unk-unk-GH3
GCF_003688785.1_ASM368878v1	PUL16	NZ_RCWU01000001.1	2985423	2990085	susC-susD
GCF_003688785.1_ASM368878v1	PUL17	NZ_RCWU01000001.1	3106140	3111152	susC-susD
GCF_003688785.1_ASM368878v1	PUL18	NZ_RCWU01000001.1	3130106	3176763	susC-susD-GH5_13-GH43_18-GH2-GH43_26-unk-GH43_31-GH29;CBM32-unk-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-GH33
GCF_003688785.1_ASM368878v1	PUL19	NZ_RCWU01000001.1	3223101	3233396	susC-susD-GH10-unk-GH50-GH2
GCF_003688785.1_ASM368878v1	PUL20	NZ_RCWU01000001.1	3685057	3693726	susC-susD-unk-GH16-GH16
GCF_003688785.1_ASM368878v1	PUL21	NZ_RCWU01000001.1	3905225	3916988	susC-susD-GH144-CE1-GH3-unk-GH43_28;CBM32
GCF_003688785.1_ASM368878v1	PUL22	NZ_RCWU01000001.1	4115706	4120530	susD-susC
GCF_003688785.1_ASM368878v1	PUL23	NZ_RCWU01000001.1	4209702	4218892	susC-unk-unk-unk-susC-susD
GCF_003688785.1_ASM368878v1	PUL24	NZ_RCWU01000001.1	4400422	4412404	GH89-susC-susD-GH92-GH92
GCF_003688785.1_ASM368878v1	PUL25	NZ_RCWU01000001.1	4561327	4566530	susC-susD
GCF_003688785.1_ASM368878v1	PUL26	NZ_RCWU01000001.1	4760412	4773774	GH125-GH92-GH92-GH2-susD-susC
GCF_003688785.1_ASM368878v1	PUL27	NZ_RCWU01000001.1	4888398	4897579	susD-susC-unk-unk-GH97
GCF_003688785.1_ASM368878v1	PUL28	NZ_RCWU01000001.1	4953705	4984779	susC-unk-unk-unk-GH3-unk-susC-susD-unk-GH10-GH16-GH8-unk-unk-susD-susC
GCF_003688785.1_ASM368878v1	PUL29	NZ_RCWU01000001.1	4989544	5010577	GH97-GH3-GH43_10-GH146-GH115-CE1;CE6-unk-GH43_12-susD-susC
GCF_003688785.1_ASM368878v1	PUL30	NZ_RCWU01000001.1	5089290	5094233	susD-susC
GCF_003688785.1_ASM368878v1	PUL31	NZ_RCWU01000001.1	5235965	5285559	susC-unk-unk-unk-GH2-GH2;CBM57-GH138-unk-GH33-GH78;CBM67-unk-GH142-GH95-unk-CBM67;GH78-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_003688785.1_ASM368878v1	PUL32	NZ_RCWU01000001.1	5337830	5342577	susC-susD
GCF_003688785.1_ASM368878v1	PUL33	NZ_RCWU01000001.1	5382022	5404420	susD-susC-unk-unk-unk-unk-CBM13;CBM6-CBM6;GH18-CBM6;GH64;CBM13-GH16;CBM32
GCF_003688785.1_ASM368878v1	PUL34	NZ_RCWU01000001.1	5419622	5436532	PL29-unk-susC-susD-GH88-GH2-GH2
GCF_003688785.1_ASM368878v1	PUL35	NZ_RCWU01000001.1	5461793	5492701	susC-PL11_1-unk-unk-GH2-CE12-unk-GH28-unk-unk-GH117-unk-susD-susC-GH106-GH105
GCF_003688785.1_ASM368878v1	PUL36	NZ_RCWU01000001.1	5515298	5532341	CE12-GH28-CE8;PL10_1-GH43_10-GH105-GH105-GH105-CE10-susD-susC-GH28
