genome	pulid	contigid	start	end	pattern
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL1	NZ_FNEO01000001.1	116428	126608	GH146-GH51-susD-susC
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL2	NZ_FNEO01000001.1	145877	158897	susD-susC-unk-unk-susD-susC
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL3	NZ_FNEO01000001.1	191054	211643	susC-susD-unk-unk-PL4-CE10;GH43_18-PL9_1-GH105-GH28-GH106
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL4	NZ_FNEO01000001.1	282208	322348	GH43_34;GH43_19-GH2-GH145-unk-unk-GH2-unk-GH43_10-GH105-GH2-GH95-unk-PL11-CE8-unk-unk-susD-susC-CE10-GH28-CE8
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL5	NZ_FNEO01000001.1	417603	427196	susD-susC-unk-CBM13
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL6	NZ_FNEO01000001.1	430205	435457	susD-susC
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL7	NZ_FNEO01000001.1	543286	611673	GH2-CBM57;GH2-GH138-unk-GH33-CBM67;GH78-GH142-GH95-unk-unk-CBM67;GH78-GH143-GH43_18-GH28-GH140-unk-PL1_2-unk-PL1_2-susD-susC-GH127-PL1_2-GH139-unk-GH106-GH2-GH137-unk-GH78-unk-unk-GH141
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL8	NZ_FNEO01000001.1	824773	841966	GH28-PL10_1-GH97-GH66-unk-susD-susC-unk-GH97
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL9	NZ_FNEO01000001.1	850264	859012	susC-susD-GH127-GH142
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL10	NZ_FNEO01000001.1	1042570	1061051	susC-susD-unk-GH13_10-unk-GH13-unk-GH31
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL11	NZ_FNEO01000001.1	1275892	1280387	susC-susD
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL12	NZ_FNEO01000001.1	1408044	1412963	susC-susD
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL13	NZ_FNEO01000001.1	1479998	1506297	GH32-susC-susD-unk-unk-GH32-GH32-unk-susC-susD-unk-unk-GH32
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL14	NZ_FNEO01000001.1	1556885	1583821	susC-susD-GH92-unk-unk-unk-GH28-GH92-GH43_34-GH89-unk-GH43_10-unk-GH115-GH29
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL15	NZ_FNEO01000001.1	1601425	1656018	GH28-GH105-GH105-GH43_10-CE8;PL10_1-CE12-GH28-unk-CBM77;PL1;CE8-unk-unk-susC-susD-unk-PL9_1-CE10-unk-unk-GH2-unk-unk-unk-unk-susC-susD-CE10-CE10-CE12-CE8-unk-unk-unk-unk-susC
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL16	NZ_FNEO01000001.1	2077800	2091588	susC-susD-GH43_4-GH51-GH43_29-GH43_5-GH43_26-GH51
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL17	NZ_FNEO01000002.1	20400	38787	GH88-unk-PL12_2-unk-unk-susC-susD-unk-unk-PL15
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL18	NZ_FNEO01000002.1	89139	140373	GH28-unk-unk-susD-susC-unk-GH32-unk-GH32-unk-susD-susC-GH32-unk-unk-unk-unk-PL1_2;CBM6;CE8-GH28-GH43_10-unk-susD-susC
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL19	NZ_FNEO01000002.1	259776	273823	GH28-GH43_19;GH43_34-GH27-GH2-GH30_4-susD-susC
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL20	NZ_FNEO01000003.1	103311	115867	GH33-unk-unk-susD-susC-unk-GH29
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL21	NZ_FNEO01000004.1	133252	138199	susC-susD
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL22	NZ_FNEO01000004.1	184541	197045	GH30_1-GH3-GH42-GH30_2-susD-susC
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL23	NZ_FNEO01000005.1	86449	145902	CE1-CE1-CE1-CE1-GH8-CE6-unk-GH43_10-GH115-GH43_12-GH43_2-GH97-CBM6;GH43_29-CBM6;GH43_29-GH31-GH3-GH43_10-GH43_29-GH43_29-GH43_35-GH146-GH95-unk-GH30_8-unk-GH98;CBM35-unk-susD-susC-susD-susC
GCF_900100165.1_IMG-taxon_2660237900_annotated_assembly	PUL24	NZ_FNEO01000006.1	164226	172754	GH28-unk-susD-susC
