genome	pulid	contigid	start	end	pattern
GCF_007341385.1_ASM734138v1	PUL1	NZ_VJYD01000001.1	32768	43111	susC-susD-unk-GH10-GH35
GCF_007341385.1_ASM734138v1	PUL2	NZ_VJYD01000001.1	149356	161186	GH89-susC-susD-GH92-GH92
GCF_007341385.1_ASM734138v1	PUL3	NZ_VJYD01000001.1	316952	322158	susC-susD
GCF_007341385.1_ASM734138v1	PUL4	NZ_VJYD01000002.1	158160	167858	susC-susD-unk-GH13-GH97
GCF_007341385.1_ASM734138v1	PUL5	NZ_VJYD01000002.1	279202	293730	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-susD-susC
GCF_007341385.1_ASM734138v1	PUL6	NZ_VJYD01000003.1	154152	179146	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-unk-GH43_9-GH95
GCF_007341385.1_ASM734138v1	PUL7	NZ_VJYD01000004.1	171582	180299	GH16-GH16-unk-susD-susC
GCF_007341385.1_ASM734138v1	PUL8	NZ_VJYD01000004.1	243775	248417	susC-susD
GCF_007341385.1_ASM734138v1	PUL9	NZ_VJYD01000005.1	60679	76615	GH3-GH30_3-unk-GH5_46;CBM6-GH30_3-GH30_1-GH30_1-susD-susC
GCF_007341385.1_ASM734138v1	PUL10	NZ_VJYD01000005.1	265216	286258	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_007341385.1_ASM734138v1	PUL11	NZ_VJYD01000006.1	54355	59390	susC-susD
GCF_007341385.1_ASM734138v1	PUL12	NZ_VJYD01000006.1	218373	222780	susD-susC
GCF_007341385.1_ASM734138v1	PUL13	NZ_VJYD01000006.1	229735	234354	susD-susC
GCF_007341385.1_ASM734138v1	PUL14	NZ_VJYD01000007.1	161102	165802	susC-susD
GCF_007341385.1_ASM734138v1	PUL15	NZ_VJYD01000008.1	128139	153471	CE2-unk-GH3-unk-GH97-GH5_7-unk-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_007341385.1_ASM734138v1	PUL16	NZ_VJYD01000009.1	68887	73595	susD-susC
GCF_007341385.1_ASM734138v1	PUL17	NZ_VJYD01000009.1	163095	180016	susC-susD-unk-unk-unk-GH3-unk-unk-unk-GT83
GCF_007341385.1_ASM734138v1	PUL18	NZ_VJYD01000010.1	2858	16175	GH43_31-unk-GH43_26-GH2-GH43_18-GH5_13-susD-susC
GCF_007341385.1_ASM734138v1	PUL19	NZ_VJYD01000011.1	18073	31541	GH43_10-unk-GH29-unk-unk-GH88-susD-susC
GCF_007341385.1_ASM734138v1	PUL20	NZ_VJYD01000011.1	78612	109134	PL8_2-unk-unk-unk-PL30-GH117-GH35-CE10-unk-PL29-GH88-susD-susC-unk-PL29-GH88
GCF_007341385.1_ASM734138v1	PUL21	NZ_VJYD01000012.1	54963	60001	susC-susD
GCF_007341385.1_ASM734138v1	PUL22	NZ_VJYD01000013.1	377	43240	GH28-GH43_24-unk-GH105-unk-unk-GH159-unk-susD-susC-susD-susC-GH106-GH105-GH2-CE10;GH43_18-unk-unk-unk-CE12-GH28-CE8;PL10_1-GH43_10-GH105-CE10-GH28
GCF_007341385.1_ASM734138v1	PUL23	NZ_VJYD01000013.1	108608	116705	GH97-GH99-susD-susC
GCF_007341385.1_ASM734138v1	PUL24	NZ_VJYD01000016.1	19348	28278	GH20-unk-susD-susC
GCF_007341385.1_ASM734138v1	PUL25	NZ_VJYD01000016.1	78292	97662	GH9-unk-unk-unk-GH35-GH2-GH35;GH43_10-susD-susC
GCF_007341385.1_ASM734138v1	PUL26	NZ_VJYD01000018.1	19087	24145	susD-susC
GCF_007341385.1_ASM734138v1	PUL27	NZ_VJYD01000020.1	20794	33500	GH43_28;CBM32-unk-GH3-CE1-GH144-unk-susD-susC
GCF_007341385.1_ASM734138v1	PUL28	NZ_VJYD01000026.1	4267	14765	susC-susD-susC-susD
