genome	pulid	contigid	start	end	pattern
GCF_000832125.1_ASM83212v1	PUL1	NZ_JPRK01000002.1	9665	14661	susC-susD
GCF_000832125.1_ASM83212v1	PUL2	NZ_JPRK01000002.1	26312	31379	susC-susD
GCF_000832125.1_ASM83212v1	PUL3	NZ_JPRK01000002.1	88758	93692	susC-susD
GCF_000832125.1_ASM83212v1	PUL4	NZ_JPRK01000002.1	139088	144022	susD-susC
GCF_000832125.1_ASM83212v1	PUL5	NZ_JPRK01000002.1	185439	190167	susC-susD
GCF_000832125.1_ASM83212v1	PUL6	NZ_JPRK01000002.1	299362	303571	susD-susC
GCF_000832125.1_ASM83212v1	PUL7	NZ_JPRK01000002.1	329093	337223	susC-susD-GH99-GH97
GCF_000832125.1_ASM83212v1	PUL8	NZ_JPRK01000002.1	405608	424142	GH28-susC-susD-CE10-unk-GH105-GH105-GH105-GH43_10-CE8;PL10_1-GH28-CE12
GCF_000832125.1_ASM83212v1	PUL9	NZ_JPRK01000003.1	193706	198160	susC-susD
GCF_000832125.1_ASM83212v1	PUL10	NZ_JPRK01000003.1	262310	271910	GH32-unk-susD-susC-GH32
GCF_000832125.1_ASM83212v1	PUL11	NZ_JPRK01000003.1	281773	286576	susD-susC
GCF_000832125.1_ASM83212v1	PUL12	NZ_JPRK01000004.1	115379	125017	susD-susC-susD-susC
GCF_000832125.1_ASM83212v1	PUL13	NZ_JPRK01000005.1	84118	100492	GH3-GH30_3-unk-GH16-GH5_46;CBM6-GH30_3-GH30_1-unk-susD-susC
GCF_000832125.1_ASM83212v1	PUL14	NZ_JPRK01000005.1	310387	327080	susD-susC-unk-unk-unk-GH65-GH97-GH13-GH13_19
GCF_000832125.1_ASM83212v1	PUL15	NZ_JPRK01000006.1	16400	21462	susC-susD
GCF_000832125.1_ASM83212v1	PUL16	NZ_JPRK01000007.1	25956	31153	susD-susC
GCF_000832125.1_ASM83212v1	PUL17	NZ_JPRK01000007.1	202334	230173	CE2-unk-GH3-unk-unk-GH97-GH5_7-GH26-unk-unk-GH130-unk-GH26-unk-unk-susC-susD-unk-GH27-GH5_2
GCF_000832125.1_ASM83212v1	PUL18	NZ_JPRK01000007.1	373781	378687	susD-susC
GCF_000832125.1_ASM83212v1	PUL19	NZ_JPRK01000007.1	395067	400122	susD-susC
GCF_000832125.1_ASM83212v1	PUL20	NZ_JPRK01000007.1	400970	433693	PL12_2-PL12_2-PL8_2-PL12_2-GH88-unk-unk-unk-GH3-unk-unk-unk-unk-susD-susC-unk-unk-unk-CE1
GCF_000832125.1_ASM83212v1	PUL21	NZ_JPRK01000008.1	119653	124280	susD-susC
GCF_000832125.1_ASM83212v1	PUL22	NZ_JPRK01000008.1	220312	241327	GH130-unk-GH125-GH92-GH92-GH2-susD-susC-unk-unk-GH97
GCF_000832125.1_ASM83212v1	PUL23	NZ_JPRK01000009.1	19813	31628	GH43_28;CBM32-unk-GH3-CE1-GH144-susD-susC
GCF_000832125.1_ASM83212v1	PUL24	NZ_JPRK01000011.1	49599	64760	GH20-unk-susD-susC-GH18-susD-susC
GCF_000832125.1_ASM83212v1	PUL25	NZ_JPRK01000011.1	134054	138888	susD-susC
GCF_000832125.1_ASM83212v1	PUL26	NZ_JPRK01000011.1	306521	311240	susC-susD
GCF_000832125.1_ASM83212v1	PUL27	NZ_JPRK01000011.1	412967	438311	GH95-GH43_9-unk-GH5_4-GH3-GH39-GH97-GH31-GH2-unk-susD-susC
GCF_000832125.1_ASM83212v1	PUL28	NZ_JPRK01000013.1	44960	57077	susD-susC-unk-unk-unk-unk-susC
GCF_000832125.1_ASM83212v1	PUL29	NZ_JPRK01000013.1	78233	82911	susD-susC
GCF_000832125.1_ASM83212v1	PUL30	NZ_JPRK01000013.1	134708	167242	susC-susD-unk-GH43_10-GH105-GH28-CE10-CE12-CE8;PL1_2;CBM6-unk-unk-unk-GH119;CBM26-unk-GH13_20
GCF_000832125.1_ASM83212v1	PUL31	NZ_JPRK01000013.1	169932	174553	susC-susD
GCF_000832125.1_ASM83212v1	PUL32	NZ_JPRK01000013.1	180855	185853	susC-susD
GCF_000832125.1_ASM83212v1	PUL33	NZ_JPRK01000014.1	21490	31687	susC-susD-unk-GH10-unk-GH35
GCF_000832125.1_ASM83212v1	PUL34	NZ_JPRK01000014.1	84883	97646	susC-susD-GH5_13-GH43_18-GH2-GH43_26-unk-GH43_31
GCF_000832125.1_ASM83212v1	PUL35	NZ_JPRK01000014.1	123075	127429	susD-susC
GCF_000832125.1_ASM83212v1	PUL36	NZ_JPRK01000015.1	99439	104092	susC-susD
GCF_000832125.1_ASM83212v1	PUL37	NZ_JPRK01000015.1	118353	127980	susC-susD-unk-GH109-GH35
GCF_000832125.1_ASM83212v1	PUL38	NZ_JPRK01000018.1	34580	39168	susC-susD
GCF_000832125.1_ASM83212v1	PUL39	NZ_JPRK01000019.1	50564	58519	susC-unk-susD-susC
GCF_000832125.1_ASM83212v1	PUL40	NZ_JPRK01000019.1	59051	68545	susD-susC-unk-susC
GCF_000832125.1_ASM83212v1	PUL41	NZ_JPRK01000022.1	23915	28609	susD-susC
GCF_000832125.1_ASM83212v1	PUL42	NZ_JPRK01000022.1	42279	46901	susD-susC
GCF_000832125.1_ASM83212v1	PUL43	NZ_JPRK01000023.1	63574	100421	GH138-unk-GH33-CBM67;GH78-GH142-GH95-unk-CBM67;GH78-GH143-GH43_18-GH28-GH140-PL29-PL1_2-unk-PL1_2-susD-susC
GCF_000832125.1_ASM83212v1	PUL44	NZ_JPRK01000023.1	170976	176039	susD-susC
