genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_009363055.1_ASM936305v1	PUL1	NZ_CP045292.1_555	NZ_CP045292.1	536152	539151	+	0	NZ_CP045292.1_555	susC		
GCF_009363055.1_ASM936305v1	PUL1	NZ_CP045292.1_556	NZ_CP045292.1	539163	540641	+	12	NZ_CP045292.1_556	susD		
GCF_009363055.1_ASM936305v1	PUL1	NZ_CP045292.1_557	NZ_CP045292.1	540693	541580	+	52	NZ_CP045292.1_557			
GCF_009363055.1_ASM936305v1	PUL1	NZ_CP045292.1_558	NZ_CP045292.1	541633	543000	+	53	NZ_CP045292.1_558		GH144	
GCF_009363055.1_ASM936305v1	PUL1	NZ_CP045292.1_559	NZ_CP045292.1	543000	543695	+	0	NZ_CP045292.1_559		CE1	
GCF_009363055.1_ASM936305v1	PUL1	NZ_CP045292.1_560	NZ_CP045292.1	543721	546030	+	26	NZ_CP045292.1_560		GH3	
GCF_009363055.1_ASM936305v1	PUL1	NZ_CP045292.1_561	NZ_CP045292.1	546101	547855	+	71	NZ_CP045292.1_561		CBM32;GH43_28	
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2721	NZ_CP045292.1	2758697	2761567	-	2210842	NZ_CP045292.1_2721		GH13_10	
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2722	NZ_CP045292.1	2761601	2762689	-	34	NZ_CP045292.1_2722			
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2723	NZ_CP045292.1	2762706	2764307	-	17	NZ_CP045292.1_2723	susD		
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2724	NZ_CP045292.1	2764318	2767227	-	11	NZ_CP045292.1_2724	susC		
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2725	NZ_CP045292.1	2767409	2767636	+	182	NZ_CP045292.1_2725			
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2726	NZ_CP045292.1	2767771	2768481	+	135	NZ_CP045292.1_2726			
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2727	NZ_CP045292.1	2768670	2770016	+	189	NZ_CP045292.1_2727			
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2728	NZ_CP045292.1	2770020	2770676	+	4	NZ_CP045292.1_2728			
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2729	NZ_CP045292.1	2770682	2772985	+	6	NZ_CP045292.1_2729		GH65	
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2730	NZ_CP045292.1	2772992	2775103	+	7	NZ_CP045292.1_2730		GH97	
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2731	NZ_CP045292.1	2775170	2777005	+	67	NZ_CP045292.1_2731		GH13	
GCF_009363055.1_ASM936305v1	PUL2	NZ_CP045292.1_2732	NZ_CP045292.1	2777075	2778508	+	70	NZ_CP045292.1_2732		GH13	
