genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_004119505.1_ASM411950v1	PUL1	NZ_NRQV01000001.1_213	NZ_NRQV01000001.1	226732	230124	+	0	NZ_NRQV01000001.1_213	susC		
GCF_004119505.1_ASM411950v1	PUL1	NZ_NRQV01000001.1_214	NZ_NRQV01000001.1	230111	231583	+	-13	NZ_NRQV01000001.1_214	susD		
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_224	NZ_NRQV01000001.1	246223	248325	+	14640	NZ_NRQV01000001.1_224		GH97	
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_225	NZ_NRQV01000001.1	248628	249596	+	303	NZ_NRQV01000001.1_225			
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_226	NZ_NRQV01000001.1	249899	250909	+	303	NZ_NRQV01000001.1_226			
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_227	NZ_NRQV01000001.1	251207	254296	+	298	NZ_NRQV01000001.1_227	susC		
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_228	NZ_NRQV01000001.1	254313	255827	+	17	NZ_NRQV01000001.1_228	susD		
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_229	NZ_NRQV01000001.1	256268	258259	+	441	NZ_NRQV01000001.1_229		GH2	
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_230	NZ_NRQV01000001.1	258356	260632	+	97	NZ_NRQV01000001.1_230		GH92	
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_231	NZ_NRQV01000001.1	260775	263060	+	143	NZ_NRQV01000001.1_231		GH92	
GCF_004119505.1_ASM411950v1	PUL2	NZ_NRQV01000001.1_232	NZ_NRQV01000001.1	263065	264525	+	5	NZ_NRQV01000001.1_232		GH125	
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1_242	NZ_NRQV01000001.1	274072	277068	-	9547	NZ_NRQV01000001.1_242		GH3	
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1_243	NZ_NRQV01000001.1	277183	278688	-	115	NZ_NRQV01000001.1_243			
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1_244	NZ_NRQV01000001.1	278848	279675	-	160	NZ_NRQV01000001.1_244			
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1_245	NZ_NRQV01000001.1	279721	280920	-	46	NZ_NRQV01000001.1_245			
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1_246	NZ_NRQV01000001.1	281030	281932	-	110	NZ_NRQV01000001.1_246			
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1_247	NZ_NRQV01000001.1	281959	283572	-	27	NZ_NRQV01000001.1_247	susD		
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1_248	NZ_NRQV01000001.1	283583	286663	-	11	NZ_NRQV01000001.1_248	susC		
GCF_004119505.1_ASM411950v1	PUL3	NZ_NRQV01000001.1_249	NZ_NRQV01000001.1	286908	287657	+	245	NZ_NRQV01000001.1_249			
