genome	pulid	contigid	start	end	pattern
GCF_007097305.1_ASM709730v1	PUL1	NZ_VJZL01000001.1	49749	54399	susD-susC
GCF_007097305.1_ASM709730v1	PUL2	NZ_VJZL01000001.1	149108	162641	susC-susD-unk-GH66-unk-GH31
GCF_007097305.1_ASM709730v1	PUL3	NZ_VJZL01000002.1	99948	104419	susC-susD
GCF_007097305.1_ASM709730v1	PUL4	NZ_VJZL01000005.1	6311	25130	GH13_19-GH13_20-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_007097305.1_ASM709730v1	PUL5	NZ_VJZL01000007.1	44782	49390	susC-susD
GCF_007097305.1_ASM709730v1	PUL6	NZ_VJZL01000007.1	61139	75695	susC-susD-GH97-unk-GH43_10-GH88-unk-GH28
GCF_007097305.1_ASM709730v1	PUL7	NZ_VJZL01000007.1	113896	125983	susC-susD-unk-GH144-unk-unk-GH3-unk-CBM32;GH43_28
GCF_007097305.1_ASM709730v1	PUL8	NZ_VJZL01000012.1	60660	65612	susC-susD
GCF_007097305.1_ASM709730v1	PUL9	NZ_VJZL01000012.1	73182	92936	GH27-unk-unk-unk-GH32-unk-unk-GH32-susC-susD-unk-unk-unk-GH32
GCF_007097305.1_ASM709730v1	PUL10	NZ_VJZL01000012.1	95016	101477	GH32-susC-susD
GCF_007097305.1_ASM709730v1	PUL11	NZ_VJZL01000014.1	21351	39707	GH31-unk-GH27;CBM51-GH42-unk-GH42-susD-susC
GCF_007097305.1_ASM709730v1	PUL12	NZ_VJZL01000014.1	46617	61570	GH2-unk-unk-susC-susD-GH2-GH36
GCF_007097305.1_ASM709730v1	PUL13	NZ_VJZL01000018.1	64448	72656	susC-susD-unk-GH13_7-GH13_7
GCF_007097305.1_ASM709730v1	PUL14	NZ_VJZL01000022.1	41745	49541	susC-susD-susC
GCF_007097305.1_ASM709730v1	PUL15	NZ_VJZL01000030.1	1626	22298	GH13_4-unk-GH3-GH3-CBM6;GH5_46-GH30_1-GH30_3-unk-GH16-unk-susD-susC
GCF_007097305.1_ASM709730v1	PUL16	NZ_VJZL01000032.1	3382	26050	GH20-unk-GH18-GH125-GH92-GH92-unk-unk-unk-susD-susC
GCF_007097305.1_ASM709730v1	PUL17	NZ_VJZL01000049.1	10336	14959	susC-susD
GCF_007097305.1_ASM709730v1	PUL18	NZ_VJZL01000050.1	4024	13073	susC-susD-unk-GH20
GCF_007097305.1_ASM709730v1	PUL19	NZ_VJZL01000059.1	4594	8839	susC-susD
