genome	pulid	contigid	start	end	pattern
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL1	NZ_FRAO01000001.1	56685	61404	susC-susD
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1	181358	205024	GH95-unk-GH5_4-GH3-GH39-GH97-unk-GH31-GH2-unk-susD-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL3	NZ_FRAO01000001.1	699347	712389	GH13;CBM26-GH97-GH13-unk-susD-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1	917995	938838	GH13_19-GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL5	NZ_FRAO01000001.1	1133314	1148186	susC-susD-GH30_1-GH30_1-GH3-unk-GH30_3-GH3
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL6	NZ_FRAO01000001.1	1548699	1553361	susC-susD
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL7	NZ_FRAO01000002.1	163782	168985	susD-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL8	NZ_FRAO01000002.1	320510	324949	susC-susD
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL9	NZ_FRAO01000002.1	437479	449463	GH92-GH92-susD-susC-GH89
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL10	NZ_FRAO01000002.1	616590	625766	susD-susC-unk-unk-unk-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL11	NZ_FRAO01000002.1	718790	723614	susC-susD
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL12	NZ_FRAO01000002.1	922519	934282	GH43_28;CBM32-unk-GH3-CE1-GH144-susD-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL13	NZ_FRAO01000002.1	974075	978518	susC-susD
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL14	NZ_FRAO01000003.1	118426	146418	CE2-unk-GH3-unk-unk-unk-GH97-unk-GH5_7-GH26-unk-GH130-unk-GH26-unk-susC-susD-unk-unk-GH27-GH5_2
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL15	NZ_FRAO01000003.1	282035	309179	susC-unk-GH3-unk-unk-unk-susD-susC-susC-unk-unk-unk-unk-CE1-unk-GH20
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL16	NZ_FRAO01000003.1	465859	470528	susD-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL17	NZ_FRAO01000003.1	502057	506670	susD-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL18	NZ_FRAO01000003.1	601758	622005	susC-susD-GH18-susC-susD-unk-GH20-GH18
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL19	NZ_FRAO01000003.1	687443	692056	susC-susD
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL20	NZ_FRAO01000003.1	702511	707847	susC-susD
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL21	NZ_FRAO01000003.1	769239	783991	susC-susD-unk-GH66-GH31-GH97-GH65
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL22	NZ_FRAO01000003.1	840557	845019	susD-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL23	NZ_FRAO01000003.1	887893	895957	susC-susD-GH99-GH97
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL24	NZ_FRAO01000003.1	979667	996701	GH28-susC-susD-CE10-GH105-GH105-GH105-GH43_10-CE8;PL10_1-GH28-CE12
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL25	NZ_FRAO01000004.1	13059	44001	GH105-GH106-susC-susD-unk-GH117-unk-unk-GH28-unk-CE12-GH2-unk-unk-PL11_1-susC
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL26	NZ_FRAO01000004.1	69177	85852	GH2-GH2-GH88-susD-susC-unk-PL29
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL27	NZ_FRAO01000004.1	118150	123204	susC-susD
