genome	pulid	contigid	start	end	pattern
GCF_017875765.1_ASM1787576v1	PUL1	NZ_JAGGNA010000001.1	218912	231173	susC-susD-GH144-unk-CE1-GH3-GH97
GCF_017875765.1_ASM1787576v1	PUL2	NZ_JAGGNA010000001.1	1120888	1125895	susC-susD
GCF_017875765.1_ASM1787576v1	PUL3	NZ_JAGGNA010000001.1	1602480	1606911	susD-susC
GCF_017875765.1_ASM1787576v1	PUL4	NZ_JAGGNA010000001.1	1732742	1737454	susC-susD
GCF_017875765.1_ASM1787576v1	PUL5	NZ_JAGGNA010000001.1	1732742	1737454	susC-susD
GCF_017875765.1_ASM1787576v1	PUL6	NZ_JAGGNA010000001.1	1738024	1742680	susC-susD
GCF_017875765.1_ASM1787576v1	PUL7	NZ_JAGGNA010000001.1	1968225	1986642	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH13-GH13_19
GCF_017875765.1_ASM1787576v1	PUL8	NZ_JAGGNA010000001.1	2738415	2749265	GH13_31-GH13_31-GH65-unk-susC-susD
GCF_017875765.1_ASM1787576v1	PUL9	NZ_JAGGNA010000001.1	3045496	3050123	susC-susD
GCF_017875765.1_ASM1787576v1	PUL10	NZ_JAGGNA010000001.1	3347257	3358291	susC-susD-unk-GH16-GH3-GH16
GCF_017875765.1_ASM1787576v1	PUL11	NZ_JAGGNA010000001.1	3616751	3621195	susC-susD
