genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_485	NZ_FOFZ01000001.1	568085	569749	-	0	NZ_FOFZ01000001.1_485		GH13_19	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_486	NZ_FOFZ01000001.1	569803	571608	-	54	NZ_FOFZ01000001.1_486		GH13	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_487	NZ_FOFZ01000001.1	571622	571726	+	14	NZ_FOFZ01000001.1_487			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_488	NZ_FOFZ01000001.1	571895	574210	-	169	NZ_FOFZ01000001.1_488		GH65	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_489	NZ_FOFZ01000001.1	574291	574947	-	81	NZ_FOFZ01000001.1_489			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_490	NZ_FOFZ01000001.1	574940	576469	-	-7	NZ_FOFZ01000001.1_490			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_491	NZ_FOFZ01000001.1	576501	576692	+	32	NZ_FOFZ01000001.1_491			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_492	NZ_FOFZ01000001.1	576834	577859	-	142	NZ_FOFZ01000001.1_492			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_493	NZ_FOFZ01000001.1	578098	581073	+	239	NZ_FOFZ01000001.1_493	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_494	NZ_FOFZ01000001.1	581111	582718	+	38	NZ_FOFZ01000001.1_494	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_495	NZ_FOFZ01000001.1	582742	583887	+	24	NZ_FOFZ01000001.1_495			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL1	NZ_FOFZ01000001.1_496	NZ_FOFZ01000001.1	583958	586855	+	71	NZ_FOFZ01000001.1_496		GH13_10	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL2	NZ_FOFZ01000002.1_122	NZ_FOFZ01000002.1	131617	133248	-	-455238	NZ_FOFZ01000002.1_122	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL2	NZ_FOFZ01000002.1_123	NZ_FOFZ01000002.1	133259	136366	-	11	NZ_FOFZ01000002.1_123	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL3	NZ_FOFZ01000002.1_230	NZ_FOFZ01000002.1	253077	256166	+	116711	NZ_FOFZ01000002.1_230	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL3	NZ_FOFZ01000002.1_231	NZ_FOFZ01000002.1	256177	257583	+	11	NZ_FOFZ01000002.1_231	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL4	NZ_FOFZ01000002.1_365	NZ_FOFZ01000002.1	409906	411447	-	152323	NZ_FOFZ01000002.1_365	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL4	NZ_FOFZ01000002.1_366	NZ_FOFZ01000002.1	411459	414449	-	12	NZ_FOFZ01000002.1_366	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL4	NZ_FOFZ01000002.1_367	NZ_FOFZ01000002.1	414921	416939	-	472	NZ_FOFZ01000002.1_367		GH65	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL4	NZ_FOFZ01000002.1_368	NZ_FOFZ01000002.1	417179	418948	+	240	NZ_FOFZ01000002.1_368		GH13_31	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL5	NZ_FOFZ01000003.1_73	NZ_FOFZ01000003.1	80705	83737	+	-338243	NZ_FOFZ01000003.1_73	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL5	NZ_FOFZ01000003.1_74	NZ_FOFZ01000003.1	83754	85151	+	17	NZ_FOFZ01000003.1_74	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_94	NZ_FOFZ01000003.1	110324	112558	-	25173	NZ_FOFZ01000003.1_94		GH3	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_95	NZ_FOFZ01000003.1	112820	114418	-	262	NZ_FOFZ01000003.1_95		GH5_46	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_96	NZ_FOFZ01000003.1	114433	114558	-	15	NZ_FOFZ01000003.1_96			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_97	NZ_FOFZ01000003.1	114665	116125	-	107	NZ_FOFZ01000003.1_97		GH30_1	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_98	NZ_FOFZ01000003.1	116145	117581	-	20	NZ_FOFZ01000003.1_98		GH30_3	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_99	NZ_FOFZ01000003.1	117610	118452	-	29	NZ_FOFZ01000003.1_99			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_100	NZ_FOFZ01000003.1	118544	119590	-	92	NZ_FOFZ01000003.1_100		GH16	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_101	NZ_FOFZ01000003.1	119737	120618	-	147	NZ_FOFZ01000003.1_101			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_102	NZ_FOFZ01000003.1	120637	122154	-	19	NZ_FOFZ01000003.1_102	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL6	NZ_FOFZ01000003.1_103	NZ_FOFZ01000003.1	122169	125276	-	15	NZ_FOFZ01000003.1_103	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL7	NZ_FOFZ01000003.1_111	NZ_FOFZ01000003.1	133700	136000	-	8424	NZ_FOFZ01000003.1_111		GH3	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL7	NZ_FOFZ01000003.1_112	NZ_FOFZ01000003.1	136007	136708	-	7	NZ_FOFZ01000003.1_112		CE1	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL7	NZ_FOFZ01000003.1_113	NZ_FOFZ01000003.1	136712	138100	-	4	NZ_FOFZ01000003.1_113		GH144	
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL7	NZ_FOFZ01000003.1_114	NZ_FOFZ01000003.1	138163	139065	-	63	NZ_FOFZ01000003.1_114			
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL7	NZ_FOFZ01000003.1_115	NZ_FOFZ01000003.1	139084	140538	-	19	NZ_FOFZ01000003.1_115	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL7	NZ_FOFZ01000003.1_116	NZ_FOFZ01000003.1	140543	143542	-	5	NZ_FOFZ01000003.1_116	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL8	NZ_FOFZ01000003.1_129	NZ_FOFZ01000003.1	153470	156553	+	9928	NZ_FOFZ01000003.1_129	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL8	NZ_FOFZ01000003.1_130	NZ_FOFZ01000003.1	156565	158070	+	12	NZ_FOFZ01000003.1_130	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL9	NZ_FOFZ01000003.1_255	NZ_FOFZ01000003.1	317886	320921	+	159816	NZ_FOFZ01000003.1_255	susC		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL9	NZ_FOFZ01000003.1_256	NZ_FOFZ01000003.1	320942	322333	+	21	NZ_FOFZ01000003.1_256	susD		
GCF_900111075.1_IMG-taxon_2693429909_annotated_assembly	PUL10	NZ_FOFZ01000005.1_169	NZ_FOFZ01000005.1	191015	191770	-	-131318	NZ_FOFZ01000005.1_169		GH16	
