genome	pulid	contigid	start	end	pattern
GCF_007992475.1_ASM799247v1	PUL1	NZ_BKAI01000001.1	30047	34945	susD-susC
GCF_007992475.1_ASM799247v1	PUL2	NZ_BKAI01000002.1	38809	43229	susC-susD
GCF_007992475.1_ASM799247v1	PUL3	NZ_BKAI01000003.1	79007	83681	susD-susC
GCF_007992475.1_ASM799247v1	PUL4	NZ_BKAI01000003.1	642978	655835	susC-susD-GH144-CE1-GH3-GH97-GH43_28;CBM32
GCF_007992475.1_ASM799247v1	PUL5	NZ_BKAI01000004.1	19449	42423	CE2-unk-GH3-GH5_7-GH26-unk-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_007992475.1_ASM799247v1	PUL6	NZ_BKAI01000006.1	30149	41396	susD-susC-unk-PL17_2;PL17-unk-unk-CE10-AA12
GCF_007992475.1_ASM799247v1	PUL7	NZ_BKAI01000006.1	110077	120986	GH16-GH3-GH16-unk-susD-susC
GCF_007992475.1_ASM799247v1	PUL8	NZ_BKAI01000006.1	157240	165104	GH97-GH99-susD-susC
GCF_007992475.1_ASM799247v1	PUL9	NZ_BKAI01000007.1	181838	203231	GH13_19-GH31-GH13-unk-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_007992475.1_ASM799247v1	PUL10	NZ_BKAI01000008.1	184312	193936	susC-susD-unk-GH13-GH97
GCF_007992475.1_ASM799247v1	PUL11	NZ_BKAI01000008.1	206290	216818	GH13_23-unk-unk-GH130-susD-susC
GCF_007992475.1_ASM799247v1	PUL12	NZ_BKAI01000011.1	119615	124017	susD-susC
