genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_014638005.1_ASM1463800v1	PUL1	NZ_BMFG01000001.1_201	NZ_BMFG01000001.1	221102	224242	+	0	NZ_BMFG01000001.1_201	susC		
GCF_014638005.1_ASM1463800v1	PUL1	NZ_BMFG01000001.1_202	NZ_BMFG01000001.1	224254	225885	+	12	NZ_BMFG01000001.1_202	susD		
GCF_014638005.1_ASM1463800v1	PUL2	NZ_BMFG01000004.1_43	NZ_BMFG01000004.1	46261	47718	+	-179624	NZ_BMFG01000004.1_43		GH28	
GCF_014638005.1_ASM1463800v1	PUL2	NZ_BMFG01000004.1_44	NZ_BMFG01000004.1	47758	50988	+	40	NZ_BMFG01000004.1_44	susC		
GCF_014638005.1_ASM1463800v1	PUL2	NZ_BMFG01000004.1_45	NZ_BMFG01000004.1	51005	52783	+	17	NZ_BMFG01000004.1_45	susD		
GCF_014638005.1_ASM1463800v1	PUL2	NZ_BMFG01000004.1_46	NZ_BMFG01000004.1	52922	54001	+	139	NZ_BMFG01000004.1_46		PL10_1	
GCF_014638005.1_ASM1463800v1	PUL2	NZ_BMFG01000004.1_47	NZ_BMFG01000004.1	54024	57266	+	23	NZ_BMFG01000004.1_47		CE8	
GCF_014638005.1_ASM1463800v1	PUL2	NZ_BMFG01000004.1_48	NZ_BMFG01000004.1	57280	58605	+	14	NZ_BMFG01000004.1_48		PL1	
GCF_014638005.1_ASM1463800v1	PUL3	NZ_BMFG01000013.1_23	NZ_BMFG01000013.1	28481	31480	+	-30124	NZ_BMFG01000013.1_23	susC		
GCF_014638005.1_ASM1463800v1	PUL3	NZ_BMFG01000013.1_24	NZ_BMFG01000013.1	31493	32872	+	13	NZ_BMFG01000013.1_24	susD		
