genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_015351475.1_ASM1535147v1	PUL1	NZ_JADKPR010000001.1_129	NZ_JADKPR010000001.1	158611	159930	-	0	NZ_JADKPR010000001.1_129	susD		
GCF_015351475.1_ASM1535147v1	PUL1	NZ_JADKPR010000001.1_130	NZ_JADKPR010000001.1	159943	163242	-	13	NZ_JADKPR010000001.1_130	susC		
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_183	NZ_JADKPR010000001.1	211504	212955	+	48262	NZ_JADKPR010000001.1_183		GH28	
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_184	NZ_JADKPR010000001.1	213010	216258	+	55	NZ_JADKPR010000001.1_184	susC		
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_185	NZ_JADKPR010000001.1	216277	218061	+	19	NZ_JADKPR010000001.1_185	susD		
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_186	NZ_JADKPR010000001.1	218195	219757	+	134	NZ_JADKPR010000001.1_186			
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_187	NZ_JADKPR010000001.1	219915	221105	+	158	NZ_JADKPR010000001.1_187		GH105	
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_188	NZ_JADKPR010000001.1	221133	222368	+	28	NZ_JADKPR010000001.1_188		GH105	
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_189	NZ_JADKPR010000001.1	222391	224022	+	23	NZ_JADKPR010000001.1_189		GH43_10	
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_190	NZ_JADKPR010000001.1	224034	226070	+	12	NZ_JADKPR010000001.1_190		CE8;PL10_1	
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_191	NZ_JADKPR010000001.1	226049	227431	+	-21	NZ_JADKPR010000001.1_191		GH28	
GCF_015351475.1_ASM1535147v1	PUL2	NZ_JADKPR010000001.1_192	NZ_JADKPR010000001.1	227457	228188	+	26	NZ_JADKPR010000001.1_192		CE12	
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_11	NZ_JADKPR010000002.1	17503	20766	+	-210685	NZ_JADKPR010000002.1_11	susC		
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_12	NZ_JADKPR010000002.1	20783	22498	+	17	NZ_JADKPR010000002.1_12	susD		
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_13	NZ_JADKPR010000002.1	22526	23314	+	28	NZ_JADKPR010000002.1_13			
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_14	NZ_JADKPR010000002.1	23461	24546	+	147	NZ_JADKPR010000002.1_14		GH16	
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_15	NZ_JADKPR010000002.1	24945	26405	+	399	NZ_JADKPR010000002.1_15		GH30_1	
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_16	NZ_JADKPR010000002.1	26451	28718	+	46	NZ_JADKPR010000002.1_16		GH3	
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_17	NZ_JADKPR010000002.1	28818	29660	+	100	NZ_JADKPR010000002.1_17			
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_18	NZ_JADKPR010000002.1	29854	32727	-	194	NZ_JADKPR010000002.1_18			
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_19	NZ_JADKPR010000002.1	33087	36215	+	360	NZ_JADKPR010000002.1_19	susC		
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_20	NZ_JADKPR010000002.1	36226	37740	+	11	NZ_JADKPR010000002.1_20	susD		
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_21	NZ_JADKPR010000002.1	37759	38625	+	19	NZ_JADKPR010000002.1_21			
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_22	NZ_JADKPR010000002.1	38744	39811	+	119	NZ_JADKPR010000002.1_22		GH16	
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_23	NZ_JADKPR010000002.1	40099	41562	+	288	NZ_JADKPR010000002.1_23		GH30_3	
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_24	NZ_JADKPR010000002.1	41594	43057	+	32	NZ_JADKPR010000002.1_24		GH30_1	
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_25	NZ_JADKPR010000002.1	43287	45017	+	230	NZ_JADKPR010000002.1_25		CBM6;GH5_46	
GCF_015351475.1_ASM1535147v1	PUL3	NZ_JADKPR010000002.1_26	NZ_JADKPR010000002.1	45058	47277	+	41	NZ_JADKPR010000002.1_26		GH3	
GCF_015351475.1_ASM1535147v1	PUL4	NZ_JADKPR010000002.1_110	NZ_JADKPR010000002.1	132868	134262	-	85591	NZ_JADKPR010000002.1_110	susD		
GCF_015351475.1_ASM1535147v1	PUL4	NZ_JADKPR010000002.1_111	NZ_JADKPR010000002.1	134267	137374	-	5	NZ_JADKPR010000002.1_111	susC		
GCF_015351475.1_ASM1535147v1	PUL5	NZ_JADKPR010000002.1_112	NZ_JADKPR010000002.1	138164	139744	-	790	NZ_JADKPR010000002.1_112	susD		
GCF_015351475.1_ASM1535147v1	PUL5	NZ_JADKPR010000002.1_113	NZ_JADKPR010000002.1	139757	142864	-	13	NZ_JADKPR010000002.1_113	susC		
GCF_015351475.1_ASM1535147v1	PUL6	NZ_JADKPR010000002.1_256	NZ_JADKPR010000002.1	276011	278347	-	133147	NZ_JADKPR010000002.1_256	susC		
