genome	pulid	contigid	start	end	pattern
GCF_000769935.1_ASM76993v1	PUL1	NZ_JRLY01000001.1	76809	81444	susD-susC
GCF_000769935.1_ASM76993v1	PUL2	NZ_JRLY01000001.1	461417	466042	susC-susD
GCF_000769935.1_ASM76993v1	PUL3	NZ_JRLY01000001.1	494240	510826	GH43_28;CBM32-GH3-GH144-susD-susC-unk-unk-unk-GH5_4
GCF_000769935.1_ASM76993v1	PUL4	NZ_JRLY01000001.1	742321	747358	susD-susC
GCF_000769935.1_ASM76993v1	PUL5	NZ_JRLY01000002.1	290681	309667	GH5_2-GH27-unk-unk-susD-susC-unk-GH26-unk-GH130-unk-GH26-GH5_7
GCF_000769935.1_ASM76993v1	PUL6	NZ_JRLY01000002.1	363189	367790	susC-susD
GCF_000769935.1_ASM76993v1	PUL7	NZ_JRLY01000002.1	421320	441210	susC-susD-GH51-GH43_4-GH43_29-GH43_5-GH127-GH51-unk-unk-unk-GH97
GCF_000769935.1_ASM76993v1	PUL8	NZ_JRLY01000004.1	112241	123457	GH2-susD-susC-unk-GH95
GCF_000769935.1_ASM76993v1	PUL9	NZ_JRLY01000004.1	159744	164154	susD-susC
GCF_000769935.1_ASM76993v1	PUL10	NZ_JRLY01000004.1	245965	256909	susC-susD-unk-GH16-GH3-GH16
GCF_000769935.1_ASM76993v1	PUL11	NZ_JRLY01000004.1	271352	281766	susC-susD-unk-GH30_1-CBM6;GH5_46
GCF_000769935.1_ASM76993v1	PUL12	NZ_JRLY01000005.1	140645	149524	susC-unk-unk-susD-susC
GCF_000769935.1_ASM76993v1	PUL13	NZ_JRLY01000014.1	46776	51606	susC-susD
GCF_000769935.1_ASM76993v1	PUL14	NZ_JRLY01000016.1	101205	113200	susC-susD-GH30_4-GH2-GH2
GCF_000769935.1_ASM76993v1	PUL15	NZ_JRLY01000018.1	33040	51031	GH13-GH13-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_000769935.1_ASM76993v1	PUL16	NZ_JRLY01000022.1	1814	11690	GH43_31-unk-GH5_13-GH43_26-GH43_18-susD-susC
GCF_000769935.1_ASM76993v1	PUL17	NZ_JRLY01000023.1	42322	59082	susC-susD-unk-GH2-GH31-GH3-GH3-GH29
GCF_000769935.1_ASM76993v1	PUL18	NZ_JRLY01000025.1	27568	40101	CBM32;GH5_54-susD-susC-GH3-unk-GH78
