genome	pulid	contigid	start	end	pattern
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL1	NZ_FODK01000001.1	78618	96274	GH3-GH30_3-unk-GH16-GH5_46;CBM6-GH30_3-GH30_1-GH30_1-unk-susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL2	NZ_FODK01000001.1	293510	313816	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL3	NZ_FODK01000001.1	507998	521228	susC-susD-unk-GH13-GH97-CBM26;GH13
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL4	NZ_FODK01000001.1	605734	621154	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-GH43_5-susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL5	NZ_FODK01000002.1	130128	155050	CE2-unk-GH3-unk-GH5_7-GH26-unk-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL6	NZ_FODK01000002.1	444555	449224	susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL7	NZ_FODK01000002.1	474107	478490	susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL8	NZ_FODK01000002.1	495565	500182	susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL9	NZ_FODK01000002.1	670106	690523	susC-susD-GH18-susC-susD-unk-GH20-GH18
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL10	NZ_FODK01000003.1	236851	241470	susC-susD
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL11	NZ_FODK01000003.1	358499	363105	susC-susD
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL12	NZ_FODK01000003.1	461517	466732	susC-susD
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL13	NZ_FODK01000004.1	126782	152422	susC-unk-GH97-unk-unk-unk-unk-GH92-GH95-GH2-susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL14	NZ_FODK01000004.1	215869	220883	susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL15	NZ_FODK01000004.1	296365	309064	susC-unk-susD-susC-unk-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL16	NZ_FODK01000004.1	432743	437464	susC-susD
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL17	NZ_FODK01000005.1	13450	30085	GH28-susC-susD-CE10-unk-GH105-GH43_10-CE8;PL10_1-GH28-CE12
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL18	NZ_FODK01000005.1	88774	102900	susC-susD-GH30_4-GH30_4-GH2-GH27-GH43_19;GH43_34
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL19	NZ_FODK01000005.1	113609	136418	GH19-unk-unk-unk-GH2-GH2-GH88-susD-susC-unk-PL29
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL20	NZ_FODK01000005.1	165596	170653	susC-susD
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL21	NZ_FODK01000005.1	199166	277564	PL10_1-GH28-GH141-unk-unk-unk-unk-GH78-unk-GH137-GH2-GH106-unk-GH139-PL1_2-GH127-CE8-unk-susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-CBM67;GH78-GH33-unk-GH138-CBM57;GH2-GH2
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL22	NZ_FODK01000005.1	380786	394100	susC-susD-unk-unk-unk-unk-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL23	NZ_FODK01000005.1	435343	448878	susC-susD-GH2-GH92-GH92-GH125
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL24	NZ_FODK01000006.1	250937	259652	susC-susD-unk-GH16-GH16
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL25	NZ_FODK01000007.1	301563	335065	GH33-susD-susC-GH3-GH92-GH29-GH20-GH2-unk-unk-CBM9-GH130-unk-GH92-unk-unk-unk-CBM32;GH29
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL26	NZ_FODK01000007.1	337534	368145	GH43_31-unk-GH43_26-GH2-unk-GH43_18-GH5_13-susD-susC-unk-unk-unk-GH35-GH10-unk-susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL27	NZ_FODK01000008.1	49600	55000	susD-susC
GCF_900110335.1_IMG-taxon_2615840595_annotated_assembly	PUL28	NZ_FODK01000008.1	61059	76661	GH16-GH10-unk-susD-susC-unk-GH3
