genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL1	NZ_FQWW01000001.1_181	NZ_FQWW01000001.1	192230	193705	-	0	NZ_FQWW01000001.1_181	susD		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL1	NZ_FQWW01000001.1_182	NZ_FQWW01000001.1	193717	197445	-	12	NZ_FQWW01000001.1_182	susC		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL2	NZ_FQWW01000001.1_265	NZ_FQWW01000001.1	295872	297479	-	98427	NZ_FQWW01000001.1_265	susD		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL2	NZ_FQWW01000001.1_266	NZ_FQWW01000001.1	297491	300478	-	12	NZ_FQWW01000001.1_266	susC		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL3	NZ_FQWW01000001.1_377	NZ_FQWW01000001.1	417507	418931	-	117029	NZ_FQWW01000001.1_377	susD		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL3	NZ_FQWW01000001.1_378	NZ_FQWW01000001.1	418944	422126	-	13	NZ_FQWW01000001.1_378	susC		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1_630	NZ_FQWW01000001.1	707518	709428	-	285392	NZ_FQWW01000001.1_630		GH43_28;CBM32	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1_631	NZ_FQWW01000001.1	709487	710272	-	59	NZ_FQWW01000001.1_631			
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1_632	NZ_FQWW01000001.1	710363	712663	-	91	NZ_FQWW01000001.1_632		GH3	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1_633	NZ_FQWW01000001.1	712674	713387	-	11	NZ_FQWW01000001.1_633		CE1	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1_634	NZ_FQWW01000001.1	713401	714786	-	14	NZ_FQWW01000001.1_634		GH144	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1_635	NZ_FQWW01000001.1	714856	715755	-	70	NZ_FQWW01000001.1_635			
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1_636	NZ_FQWW01000001.1	715774	717228	-	19	NZ_FQWW01000001.1_636	susD		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL4	NZ_FQWW01000001.1_637	NZ_FQWW01000001.1	717233	720256	-	5	NZ_FQWW01000001.1_637	susC		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL5	NZ_FQWW01000001.1_684	NZ_FQWW01000001.1	770568	773648	+	50312	NZ_FQWW01000001.1_684	susC		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL5	NZ_FQWW01000001.1_685	NZ_FQWW01000001.1	773659	775206	+	11	NZ_FQWW01000001.1_685	susD		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL5	NZ_FQWW01000001.1_686	NZ_FQWW01000001.1	775385	776443	+	179	NZ_FQWW01000001.1_686		GH130	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL5	NZ_FQWW01000001.1_687	NZ_FQWW01000001.1	776443	777729	+	0	NZ_FQWW01000001.1_687			
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL5	NZ_FQWW01000001.1_688	NZ_FQWW01000001.1	777746	779467	+	17	NZ_FQWW01000001.1_688			
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL5	NZ_FQWW01000001.1_689	NZ_FQWW01000001.1	779671	781341	+	204	NZ_FQWW01000001.1_689		GH13_23	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL5	NZ_FQWW01000001.1_690	NZ_FQWW01000001.1	781455	783326	-	114	NZ_FQWW01000001.1_690		GH13_38	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL6	NZ_FQWW01000001.1_877	NZ_FQWW01000001.1	976283	977041	-	192957	NZ_FQWW01000001.1_877		GH16	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL6	NZ_FQWW01000001.1_878	NZ_FQWW01000001.1	977114	978772	-	73	NZ_FQWW01000001.1_878		GH16	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL6	NZ_FQWW01000001.1_879	NZ_FQWW01000001.1	978829	980436	-	57	NZ_FQWW01000001.1_879			
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL6	NZ_FQWW01000001.1_880	NZ_FQWW01000001.1	980449	981948	-	13	NZ_FQWW01000001.1_880	susD		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL6	NZ_FQWW01000001.1_881	NZ_FQWW01000001.1	981960	984998	-	12	NZ_FQWW01000001.1_881	susC		
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_76	NZ_FQWW01000002.1	79033	81261	-	-905965	NZ_FQWW01000002.1_76		GH3	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_77	NZ_FQWW01000002.1	81276	82700	-	15	NZ_FQWW01000002.1_77		GH30_3	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_78	NZ_FQWW01000002.1	82703	83542	-	3	NZ_FQWW01000002.1_78			
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_79	NZ_FQWW01000002.1	83616	84698	-	74	NZ_FQWW01000002.1_79		GH16	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_80	NZ_FQWW01000002.1	84705	86462	-	7	NZ_FQWW01000002.1_80		GH5_46;CBM6	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_81	NZ_FQWW01000002.1	86492	87964	-	30	NZ_FQWW01000002.1_81		GH30_3	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_82	NZ_FQWW01000002.1	87992	89479	-	28	NZ_FQWW01000002.1_82		GH30_1	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_83	NZ_FQWW01000002.1	89554	91008	-	75	NZ_FQWW01000002.1_83		GH30_1	
GCF_900129795.1_IMG-taxon_2693429823_annotated_assembly	PUL7	NZ_FQWW01000002.1_84	NZ_FQWW01000002.1	91142	92017	-	134	NZ_FQWW01000002.1_84			
