genome	pulid	contigid	start	end	pattern
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL1	NZ_FQWC01000001.1	389653	407301	GH3-GH30_3-unk-GH16-GH5_46;CBM6-GH30_3-GH30_1-GH30_1-unk-susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL2	NZ_FQWC01000001.1	590468	611065	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL3	NZ_FQWC01000001.1	807389	820618	susC-susD-unk-GH13-GH97-GH13;CBM26
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL4	NZ_FQWC01000001.1	915037	930532	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-GH43_5-susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL5	NZ_FQWC01000002.1	59013	67724	susC-susD-unk-GH16-GH16
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL6	NZ_FQWC01000002.1	263580	276320	susC-susD-unk-GH144-CE1-GH3-unk-GH43_28;CBM32
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL7	NZ_FQWC01000002.1	531465	536081	susC-susD
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL8	NZ_FQWC01000002.1	594215	631634	susC-susD-unk-GH76-GH2-GH125-GH92-GH97-unk-unk-GH43_26-GH31-GH43_34-susC-susD-unk-GH43_34;CBM13-GH31
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL9	NZ_FQWC01000002.1	741873	746289	susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL10	NZ_FQWC01000003.1	375068	397942	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH95
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL11	NZ_FQWC01000003.1	486668	491388	susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL12	NZ_FQWC01000004.1	180375	185401	susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL13	NZ_FQWC01000004.1	255678	268506	susC-unk-susD-susC-unk-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL14	NZ_FQWC01000005.1	17955	38225	GH18-unk-GH20-unk-susD-susC-GH18-susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL15	NZ_FQWC01000005.1	169250	173867	susC-susD
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL16	NZ_FQWC01000005.1	188108	192491	susC-susD
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL17	NZ_FQWC01000005.1	217704	222373	susC-susD
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL18	NZ_FQWC01000005.1	347672	361011	susC-unk-GH109-unk-unk-unk-susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL19	NZ_FQWC01000007.1	121532	145973	CE2-unk-GH3-unk-GH5_7-GH26-unk-unk-GH130-unk-GH26-unk-unk-susC-susD-unk-GH27-GH5_2
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL20	NZ_FQWC01000008.1	69154	74366	susC-susD
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL21	NZ_FQWC01000009.1	7978	24778	GH2-GH2-GH88-susD-susC-unk-PL29
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL22	NZ_FQWC01000009.1	54002	59059	susC-susD
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL23	NZ_FQWC01000009.1	199285	214472	susC-unk-unk-susC-unk-PL36_1-susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL24	NZ_FQWC01000009.1	222147	226765	susC-susD
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL25	NZ_FQWC01000010.1	678	26863	susC-susD-GH43_12-unk-CE1;CE6-GH115-GH43_10-GH3-GH97-GH8-susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL26	NZ_FQWC01000010.1	33590	44307	susC-susD-GH10-unk-GH50-GH2
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL27	NZ_FQWC01000010.1	65530	73477	susC-susD-GH99-GH97
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL28	NZ_FQWC01000010.1	132821	146952	susC-susD-GH30_4-GH30_4-GH2-GH27-GH43_19;GH43_34
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL29	NZ_FQWC01000011.1	115762	124302	GH16-GH10-unk-susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL30	NZ_FQWC01000011.1	139843	144206	susC-susD
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL31	NZ_FQWC01000013.1	61386	66116	susD-susC
GCF_900129555.1_IMG-taxon_2695420958_annotated_assembly	PUL32	NZ_FQWC01000014.1	4630	50941	susC-susD-GH5_13-GH43_18-GH2-GH43_26-unk-GH43_31-CBM32;GH29-unk-unk-unk-GH92-unk-GH130-CBM9-unk-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-GH33
