genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_28	NZ_WNKE01000001.1	31688	33103	-	0	NZ_WNKE01000001.1_28	susD		
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_29	NZ_WNKE01000001.1	33114	36101	-	11	NZ_WNKE01000001.1_29	susC		
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_30	NZ_WNKE01000001.1	36301	36960	+	200	NZ_WNKE01000001.1_30			
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_31	NZ_WNKE01000001.1	37042	37794	-	82	NZ_WNKE01000001.1_31			
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_32	NZ_WNKE01000001.1	37764	38504	-	-30	NZ_WNKE01000001.1_32			
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_33	NZ_WNKE01000001.1	38678	40369	+	174	NZ_WNKE01000001.1_33			
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_34	NZ_WNKE01000001.1	40545	41900	-	176	NZ_WNKE01000001.1_34		GH19	
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_35	NZ_WNKE01000001.1	41959	43527	-	59	NZ_WNKE01000001.1_35			
GCF_010993655.1_ASM1099365v1	PUL1	NZ_WNKE01000001.1_36	NZ_WNKE01000001.1	43617	45758	-	90	NZ_WNKE01000001.1_36	susC		
GCF_010993655.1_ASM1099365v1	PUL2	NZ_WNKE01000030.1_16	NZ_WNKE01000030.1	14420	15895	-	-31338	NZ_WNKE01000030.1_16	susD		
GCF_010993655.1_ASM1099365v1	PUL2	NZ_WNKE01000030.1_17	NZ_WNKE01000030.1	15899	19111	-	4	NZ_WNKE01000030.1_17	susC		
