genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_003208535.1_ASM320853v1	PUL1	NZ_QKLS01000001.1_2	NZ_QKLS01000001.1	3126	6146	+	0	NZ_QKLS01000001.1_2	susC		
GCF_003208535.1_ASM320853v1	PUL1	NZ_QKLS01000001.1_3	NZ_QKLS01000001.1	6151	7614	+	5	NZ_QKLS01000001.1_3	susD		
GCF_003208535.1_ASM320853v1	PUL1	NZ_QKLS01000001.1_4	NZ_QKLS01000001.1	7685	9055	+	71	NZ_QKLS01000001.1_4		GH144	
GCF_003208535.1_ASM320853v1	PUL1	NZ_QKLS01000001.1_5	NZ_QKLS01000001.1	9067	9780	+	12	NZ_QKLS01000001.1_5		CE1	
GCF_003208535.1_ASM320853v1	PUL1	NZ_QKLS01000001.1_6	NZ_QKLS01000001.1	9874	12174	+	94	NZ_QKLS01000001.1_6		GH3	
GCF_003208535.1_ASM320853v1	PUL1	NZ_QKLS01000001.1_7	NZ_QKLS01000001.1	12307	13089	+	133	NZ_QKLS01000001.1_7			
GCF_003208535.1_ASM320853v1	PUL1	NZ_QKLS01000001.1_8	NZ_QKLS01000001.1	13128	15047	+	39	NZ_QKLS01000001.1_8		CBM32;GH43_28	
GCF_003208535.1_ASM320853v1	PUL2	NZ_QKLS01000001.1_298	NZ_QKLS01000001.1	336480	338336	+	321433	NZ_QKLS01000001.1_298		GH35	
GCF_003208535.1_ASM320853v1	PUL2	NZ_QKLS01000001.1_299	NZ_QKLS01000001.1	338681	342016	+	345	NZ_QKLS01000001.1_299	susC		
GCF_003208535.1_ASM320853v1	PUL2	NZ_QKLS01000001.1_300	NZ_QKLS01000001.1	342028	343563	+	12	NZ_QKLS01000001.1_300	susD		
GCF_003208535.1_ASM320853v1	PUL2	NZ_QKLS01000001.1_301	NZ_QKLS01000001.1	343594	344217	+	31	NZ_QKLS01000001.1_301			
GCF_003208535.1_ASM320853v1	PUL2	NZ_QKLS01000001.1_302	NZ_QKLS01000001.1	344264	345346	+	47	NZ_QKLS01000001.1_302			
GCF_003208535.1_ASM320853v1	PUL2	NZ_QKLS01000001.1_303	NZ_QKLS01000001.1	345396	346718	+	50	NZ_QKLS01000001.1_303			
