genome	pulid	contigid	start	end	pattern
GCF_008329825.1_ASM832982v1	PUL1	NZ_CP031763.1	173724	188594	GH3-GH30_3-unk-unk-GH3-GH30_1-GH30_1-susD-susC
GCF_008329825.1_ASM832982v1	PUL2	NZ_CP031763.1	386259	407339	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_008329825.1_ASM832982v1	PUL3	NZ_CP031763.1	612323	625365	susC-susD-unk-GH13-GH97-CBM26;GH13
GCF_008329825.1_ASM832982v1	PUL4	NZ_CP031763.1	1111267	1134935	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH95
GCF_008329825.1_ASM832982v1	PUL5	NZ_CP031763.1	1256008	1260727	susD-susC
GCF_008329825.1_ASM832982v1	PUL6	NZ_CP031763.1	1589644	1594365	susD-susC
GCF_008329825.1_ASM832982v1	PUL7	NZ_CP031763.1	1813239	1818313	susC-susD
GCF_008329825.1_ASM832982v1	PUL8	NZ_CP031763.1	2102894	2130638	CE2-unk-GH3-unk-unk-unk-GH97-GH5_7-GH26-unk-GH130-unk-GH26-unk-susC-susD-unk-unk-GH27-GH5_2
GCF_008329825.1_ASM832982v1	PUL9	NZ_CP031763.1	2262378	2289571	susC-unk-GH3-unk-unk-unk-susD-susC-unk-unk-unk-unk-CE1-unk-GH20
GCF_008329825.1_ASM832982v1	PUL10	NZ_CP031763.1	2444081	2448750	susD-susC
GCF_008329825.1_ASM832982v1	PUL11	NZ_CP031763.1	2480240	2484854	susD-susC
GCF_008329825.1_ASM832982v1	PUL12	NZ_CP031763.1	2579948	2600226	susC-susD-GH18-susC-susD-unk-GH20-GH18
GCF_008329825.1_ASM832982v1	PUL13	NZ_CP031763.1	2665004	2669617	susC-susD
GCF_008329825.1_ASM832982v1	PUL14	NZ_CP031763.1	2680073	2685409	susC-susD
GCF_008329825.1_ASM832982v1	PUL15	NZ_CP031763.1	2713248	2721312	susC-susD-GH99-GH97
GCF_008329825.1_ASM832982v1	PUL16	NZ_CP031763.1	2806043	2823062	GH28-susC-susD-CE10-GH105-GH105-GH105-GH43_10-PL10_1;CE8-GH28-CE12
GCF_008329825.1_ASM832982v1	PUL17	NZ_CP031763.1	2857146	2887963	GH105-GH106-susC-susD-unk-GH117-unk-unk-GH28-unk-CE12-unk-CE12-GH2-unk-unk-PL11_1-susC
GCF_008329825.1_ASM832982v1	PUL18	NZ_CP031763.1	2911617	2928060	GH2-GH2-GH88-susD-susC-unk-PL29
GCF_008329825.1_ASM832982v1	PUL19	NZ_CP031763.1	2943201	2965573	GH16;CBM32-CBM13;CBM6;GH64-CBM6;GH18-CBM13;CBM6-unk-unk-unk-unk-susC-susD
GCF_008329825.1_ASM832982v1	PUL20	NZ_CP031763.1	3048809	3098761	susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-CBM67;GH78-unk-GH95-GH142-unk-CBM67;GH78-GH33-unk-GH138-GH2;CBM57-GH2-unk-unk-susC
GCF_008329825.1_ASM832982v1	PUL21	NZ_CP031763.1	3257343	3262285	susC-susD
GCF_008329825.1_ASM832982v1	PUL22	NZ_CP031763.1	3338876	3359911	susC-susD-GH43_12-unk-CE6;CE1-GH115-GH146-GH43_10-GH3-GH97
GCF_008329825.1_ASM832982v1	PUL23	NZ_CP031763.1	3364679	3395770	susC-susD-unk-unk-GH8-GH16-GH10-unk-susD-susC-unk-GH3-unk-unk-unk-susC
GCF_008329825.1_ASM832982v1	PUL24	NZ_CP031763.1	3451877	3461058	GH97-unk-unk-susC-susD
GCF_008329825.1_ASM832982v1	PUL25	NZ_CP031763.1	3564924	3578279	susC-susD-GH2-GH92-GH92-GH125
GCF_008329825.1_ASM832982v1	PUL26	NZ_CP031763.1	3811415	3815890	susD-susC
GCF_008329825.1_ASM832982v1	PUL27	NZ_CP031763.1	3930695	3935898	susD-susC
GCF_008329825.1_ASM832982v1	PUL28	NZ_CP031763.1	4057926	4069907	GH92-GH92-susD-susC-GH89
GCF_008329825.1_ASM832982v1	PUL29	NZ_CP031763.1	4238215	4247389	susD-susC-unk-unk-unk-susC
GCF_008329825.1_ASM832982v1	PUL30	NZ_CP031763.1	4339901	4344725	susC-susD
GCF_008329825.1_ASM832982v1	PUL31	NZ_CP031763.1	4546476	4558239	CBM32;GH43_28-unk-GH3-CE1-GH144-susD-susC
GCF_008329825.1_ASM832982v1	PUL32	NZ_CP031763.1	4578255	4583055	susD-susC
GCF_008329825.1_ASM832982v1	PUL33	NZ_CP031763.1	4922540	4931209	GH16-GH16-unk-susD-susC
GCF_008329825.1_ASM832982v1	PUL34	NZ_CP031763.1	5377579	5387916	GH2-GH50-unk-GH10-susD-susC
GCF_008329825.1_ASM832982v1	PUL35	NZ_CP031763.1	5429965	5477766	GH33-susD-susC-GH3-GH92-GH29-GH20-GH2-unk-unk-CBM9-GH130-unk-unk-GH92-unk-unk-unk-CBM32;GH29-unk-GH43_31-unk-GH43_26-GH2-GH43_18-GH5_13-susD-susC
GCF_008329825.1_ASM832982v1	PUL36	NZ_CP031763.1	5495583	5500600	susD-susC
GCF_008329825.1_ASM832982v1	PUL37	NZ_CP031763.1	5616290	5620952	susD-susC
