genome	pulid	contigid	start	end	pattern
GCF_008033395.2_ASM803339v2	PUL1	NZ_VOGZ02000001.1	170995	175554	susD-susC
GCF_008033395.2_ASM803339v2	PUL2	NZ_VOGZ02000001.1	176061	186536	susD-susC-unk-susD-susC
GCF_008033395.2_ASM803339v2	PUL3	NZ_VOGZ02000001.1	248859	264432	GH16-GH10-unk-susD-susC-unk-GH3
GCF_008033395.2_ASM803339v2	PUL4	NZ_VOGZ02000001.1	1082098	1108682	CE2-unk-GH3-unk-GH26-unk-GH5_7-GH26-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_008033395.2_ASM803339v2	PUL5	NZ_VOGZ02000001.1	1126670	1135692	GH42-GH63-susD-susC
GCF_008033395.2_ASM803339v2	PUL6	NZ_VOGZ02000001.1	1156985	1161998	susD-susC
GCF_008033395.2_ASM803339v2	PUL7	NZ_VOGZ02000002.1	150682	159426	GH20-unk-susD-susC
GCF_008033395.2_ASM803339v2	PUL8	NZ_VOGZ02000002.1	251552	262655	GH43_28;CBM32-GH3-CE1-GH144-susD-susC
GCF_008033395.2_ASM803339v2	PUL9	NZ_VOGZ02000002.1	311822	339640	GH20-unk-CE1-unk-unk-susC-susD-unk-unk-unk-unk-GH3-unk-unk-unk-GH3
GCF_008033395.2_ASM803339v2	PUL10	NZ_VOGZ02000002.1	362144	366599	susD-susC
GCF_008033395.2_ASM803339v2	PUL11	NZ_VOGZ02000003.1	56473	61190	susD-susC
GCF_008033395.2_ASM803339v2	PUL12	NZ_VOGZ02000003.1	246995	251365	susC-susD
GCF_008033395.2_ASM803339v2	PUL13	NZ_VOGZ02000003.1	265980	276155	susD-susC-unk-GH20
GCF_008033395.2_ASM803339v2	PUL14	NZ_VOGZ02000004.1	22326	30066	GH109-unk-susD-susC
GCF_008033395.2_ASM803339v2	PUL15	NZ_VOGZ02000004.1	30973	44030	susC-GH20-unk-unk-unk-susD-susC
GCF_008033395.2_ASM803339v2	PUL16	NZ_VOGZ02000004.1	184115	188537	susD-susC
GCF_008033395.2_ASM803339v2	PUL17	NZ_VOGZ02000005.1	4046	8522	susC-susD
GCF_008033395.2_ASM803339v2	PUL18	NZ_VOGZ02000005.1	57139	62139	susD-susC
GCF_008033395.2_ASM803339v2	PUL19	NZ_VOGZ02000005.1	74567	80812	GH16-susD-susC
GCF_008033395.2_ASM803339v2	PUL20	NZ_VOGZ02000006.1	60677	71629	GH16-GH3-GH16-unk-susD-susC
GCF_008033395.2_ASM803339v2	PUL21	NZ_VOGZ02000008.1	13168	19680	susD-susC-GH32
GCF_008033395.2_ASM803339v2	PUL22	NZ_VOGZ02000008.1	143823	148901	susC-susD
GCF_008033395.2_ASM803339v2	PUL23	NZ_VOGZ02000009.1	136812	155408	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH13_20-GH13_19
