genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL1	NZ_FQZI01000002.1_32	NZ_FQZI01000002.1	29618	32551	-	0	NZ_FQZI01000002.1_32		CBM13;CBM6	
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL1	NZ_FQZI01000002.1_33	NZ_FQZI01000002.1	32552	35185	-	1	NZ_FQZI01000002.1_33		GH64;CBM13;CBM6	
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL1	NZ_FQZI01000002.1_34	NZ_FQZI01000002.1	35236	37530	-	51	NZ_FQZI01000002.1_34		GH3	
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL1	NZ_FQZI01000002.1_35	NZ_FQZI01000002.1	37628	39283	-	98	NZ_FQZI01000002.1_35		GH16	
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL1	NZ_FQZI01000002.1_36	NZ_FQZI01000002.1	39289	40842	-	6	NZ_FQZI01000002.1_36			
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL1	NZ_FQZI01000002.1_37	NZ_FQZI01000002.1	40898	42370	-	56	NZ_FQZI01000002.1_37	susD		
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL1	NZ_FQZI01000002.1_38	NZ_FQZI01000002.1	42382	45438	-	12	NZ_FQZI01000002.1_38	susC		
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL2	NZ_FQZI01000002.1_515	NZ_FQZI01000002.1	556337	557803	-	510899	NZ_FQZI01000002.1_515	susD		
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL2	NZ_FQZI01000002.1_516	NZ_FQZI01000002.1	557815	561054	-	12	NZ_FQZI01000002.1_516	susC		
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL3	NZ_FQZI01000004.1_188	NZ_FQZI01000004.1	180925	184155	+	-380129	NZ_FQZI01000004.1_188	susC		
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL3	NZ_FQZI01000004.1_189	NZ_FQZI01000004.1	184167	185645	+	12	NZ_FQZI01000004.1_189	susD		
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL4	NZ_FQZI01000007.1_57	NZ_FQZI01000007.1	61851	63278	-	-123794	NZ_FQZI01000007.1_57	susD		
GCF_900142035.1_IMG-taxon_2695421047_annotated_assembly	PUL4	NZ_FQZI01000007.1_58	NZ_FQZI01000007.1	63296	66304	-	18	NZ_FQZI01000007.1_58	susC		
