genome	pulid	contigid	start	end	pattern
GCF_002017945.1_ASM201794v1	PUL1	NZ_MUFX01000001.1	157028	168702	GH2-GH53-GH53-unk-unk-susD-susC-susC
GCF_002017945.1_ASM201794v1	PUL2	NZ_MUFX01000001.1	246393	251122	susD-susC
GCF_002017945.1_ASM201794v1	PUL3	NZ_MUFX01000001.1	266502	271548	susC-susD
GCF_002017945.1_ASM201794v1	PUL4	NZ_MUFX01000001.1	694042	698766	susD-susC-susC
GCF_002017945.1_ASM201794v1	PUL5	NZ_MUFX01000001.1	1098755	1103298	susD-susC
GCF_002017945.1_ASM201794v1	PUL6	NZ_MUFX01000001.1	1288945	1305500	CBM32;GH43_28-GH3-GH144-unk-unk-susD-susC-unk-susC
GCF_002017945.1_ASM201794v1	PUL7	NZ_MUFX01000001.1	1468818	1490267	GH97-unk-susC-susD-unk-GH2-GH92-unk-GH92-GH125-GH18
GCF_002017945.1_ASM201794v1	PUL8	NZ_MUFX01000001.1	1805865	1816293	GH20-unk-unk-susC-susD
GCF_002017945.1_ASM201794v1	PUL9	NZ_MUFX01000001.1	1828521	1838120	susC-susD-GH97-GH65
GCF_002017945.1_ASM201794v1	PUL10	NZ_MUFX01000001.1	1846146	1860893	susC-susD-unk-unk-unk-unk-GH63
GCF_002017945.1_ASM201794v1	PUL11	NZ_MUFX01000002.1	8646	29733	CE14-unk-unk-unk-GH3-unk-GH17-GH149-unk-unk-GH16-unk-unk-susD-susC
GCF_002017945.1_ASM201794v1	PUL12	NZ_MUFX01000002.1	78410	82795	susC-susD
GCF_002017945.1_ASM201794v1	PUL13	NZ_MUFX01000002.1	240842	246037	susC-susD
GCF_002017945.1_ASM201794v1	PUL14	NZ_MUFX01000003.1	43402	48041	susD-susC
GCF_002017945.1_ASM201794v1	PUL15	NZ_MUFX01000003.1	48562	53182	susD-susC
GCF_002017945.1_ASM201794v1	PUL16	NZ_MUFX01000004.1	12063	21218	susC-susD-unk-GH20
GCF_002017945.1_ASM201794v1	PUL17	NZ_MUFX01000005.1	666	5134	susC-susD
GCF_002017945.1_ASM201794v1	PUL18	NZ_MUFX01000006.1	79191	87914	susC-susD-unk-GH13_10
