genome	pulid	contigid	start	end	pattern
GCF_015351595.1_ASM1535159v1	PUL1	NZ_JADKPT010000001.1	113932	118573	susD-susC
GCF_015351595.1_ASM1535159v1	PUL2	NZ_JADKPT010000001.1	184091	192751	susC-susD-unk-GH16-GH16
GCF_015351595.1_ASM1535159v1	PUL3	NZ_JADKPT010000001.1	437267	449320	susC-susD-unk-GH144-GH3-unk-CBM32;GH43_28
GCF_015351595.1_ASM1535159v1	PUL4	NZ_JADKPT010000001.1	655334	672467	susC-susD-GH5_13-GH43_18-CBM9;GH93-GH2-GH43_26-unk-GH43_31-susC
GCF_015351595.1_ASM1535159v1	PUL5	NZ_JADKPT010000001.1	691519	701708	susC-susD-unk-GH10-GH35
GCF_015351595.1_ASM1535159v1	PUL6	NZ_JADKPT010000001.1	833565	838232	susC-susD
GCF_015351595.1_ASM1535159v1	PUL7	NZ_JADKPT010000001.1	980803	986018	susC-susD
GCF_015351595.1_ASM1535159v1	PUL8	NZ_JADKPT010000002.1	94059	100930	susC-susD-unk-GH144
GCF_015351595.1_ASM1535159v1	PUL9	NZ_JADKPT010000002.1	175462	188685	susC-susD-unk-GH13-GH97-GH13;CBM26
GCF_015351595.1_ASM1535159v1	PUL10	NZ_JADKPT010000002.1	280588	296215	GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-GH43_5-susD-susC
GCF_015351595.1_ASM1535159v1	PUL11	NZ_JADKPT010000003.1	61029	66152	susD-susC
GCF_015351595.1_ASM1535159v1	PUL12	NZ_JADKPT010000003.1	97276	117078	CBM67;GH78-GH97-GH92-GH125-GH92-GH2-GH76-unk-susD-susC
GCF_015351595.1_ASM1535159v1	PUL13	NZ_JADKPT010000003.1	130058	135596	susD-susC
GCF_015351595.1_ASM1535159v1	PUL14	NZ_JADKPT010000003.1	172812	227964	GH92-GH3-GH2-unk-GH92-unk-unk-unk-unk-GH29-unk-susD-susC-unk-GH3-GH29-unk-unk-unk-GH29-unk-CE1-unk-GH29-CBM32;GH29-unk-GH92-GH20-GH2-unk-CBM9-GH130
GCF_015351595.1_ASM1535159v1	PUL15	NZ_JADKPT010000003.1	333093	338152	susD-susC
GCF_015351595.1_ASM1535159v1	PUL16	NZ_JADKPT010000003.1	368592	385105	PL29-unk-susC-susD-GH88-GH2-GH2
GCF_015351595.1_ASM1535159v1	PUL17	NZ_JADKPT010000004.1	47616	52235	susC-susD
GCF_015351595.1_ASM1535159v1	PUL18	NZ_JADKPT010000004.1	356911	374154	GH5_2-GH27-unk-unk-susD-susC-unk-unk-GH26-unk-GH130-unk-GH26
GCF_015351595.1_ASM1535159v1	PUL19	NZ_JADKPT010000005.1	6615	19526	GH27-unk-unk-unk-susD-susC
GCF_015351595.1_ASM1535159v1	PUL20	NZ_JADKPT010000005.1	219412	224162	susC-susD
GCF_015351595.1_ASM1535159v1	PUL21	NZ_JADKPT010000005.1	219412	224162	susC-susD
GCF_015351595.1_ASM1535159v1	PUL22	NZ_JADKPT010000005.1	224730	229380	susC-susD
GCF_015351595.1_ASM1535159v1	PUL23	NZ_JADKPT010000006.1	161996	166692	susC-susD
GCF_015351595.1_ASM1535159v1	PUL24	NZ_JADKPT010000006.1	259317	285581	GH95-unk-GH5_4-GH3-GH39-GH3-GH97-GH31-GH2-unk-susD-susC
GCF_015351595.1_ASM1535159v1	PUL25	NZ_JADKPT010000007.1	198153	218076	GH92-unk-GH43_34-unk-GH92-unk-GH76-unk-unk-susD-susC
GCF_015351595.1_ASM1535159v1	PUL26	NZ_JADKPT010000008.1	25990	41442	GH16-GH10-unk-susD-susC-unk-unk-GH3
GCF_015351595.1_ASM1535159v1	PUL27	NZ_JADKPT010000008.1	72571	80679	susC-susD-GH99-GH97
GCF_015351595.1_ASM1535159v1	PUL28	NZ_JADKPT010000008.1	162047	177901	GH28-susC-susD-CE10-unk-GH105-GH105-GH43_10-CE8-GH28-CE12
GCF_015351595.1_ASM1535159v1	PUL29	NZ_JADKPT010000008.1	193144	207285	susC-susD-GH30_4-GH30_4-GH2-GH27-GH43_34;GH43_19
GCF_015351595.1_ASM1535159v1	PUL30	NZ_JADKPT010000010.1	118153	139173	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13-GH13_19
GCF_015351595.1_ASM1535159v1	PUL31	NZ_JADKPT010000011.1	56371	61293	susC-susD
GCF_015351595.1_ASM1535159v1	PUL32	NZ_JADKPT010000012.1	128973	143029	susC-susD-unk-unk-susD-susC-GH35
GCF_015351595.1_ASM1535159v1	PUL33	NZ_JADKPT010000013.1	62709	80373	susC-susD-unk-GH30_1-GH30_1-GH30_3-CBM6;GH5_46-GH16-unk-GH30_3-GH3
GCF_015351595.1_ASM1535159v1	PUL34	NZ_JADKPT010000018.1	59721	74583	susC-susD-unk-GH20-GH18
GCF_015351595.1_ASM1535159v1	PUL35	NZ_JADKPT010000019.1	55199	72069	susC-susD-GH63-GH42-unk-unk-GH36
