genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_011007495.1_ASM1100749v1	PUL1	NZ_WFKP01000004.1_15	NZ_WFKP01000004.1	19479	22478	+	0	NZ_WFKP01000004.1_15	susC		
GCF_011007495.1_ASM1100749v1	PUL1	NZ_WFKP01000004.1_16	NZ_WFKP01000004.1	22489	23853	+	11	NZ_WFKP01000004.1_16	susD		
GCF_011007495.1_ASM1100749v1	PUL2	NZ_WFKP01000006.1_75	NZ_WFKP01000006.1	70478	71920	-	46625	NZ_WFKP01000006.1_75	susD		
GCF_011007495.1_ASM1100749v1	PUL2	NZ_WFKP01000006.1_76	NZ_WFKP01000006.1	71933	75157	-	13	NZ_WFKP01000006.1_76	susC		
GCF_011007495.1_ASM1100749v1	PUL3	NZ_WFKP01000006.1_161	NZ_WFKP01000006.1	157105	160083	+	81948	NZ_WFKP01000006.1_161	susC		
GCF_011007495.1_ASM1100749v1	PUL3	NZ_WFKP01000006.1_162	NZ_WFKP01000006.1	160107	161480	+	24	NZ_WFKP01000006.1_162	susD		
GCF_011007495.1_ASM1100749v1	PUL4	NZ_WFKP01000009.1_131	NZ_WFKP01000009.1	145881	148958	+	-15599	NZ_WFKP01000009.1_131	susC		
GCF_011007495.1_ASM1100749v1	PUL4	NZ_WFKP01000009.1_132	NZ_WFKP01000009.1	148965	150350	+	7	NZ_WFKP01000009.1_132	susD		
GCF_011007495.1_ASM1100749v1	PUL4	NZ_WFKP01000009.1_133	NZ_WFKP01000009.1	150400	150999	-	50	NZ_WFKP01000009.1_133			
GCF_011007495.1_ASM1100749v1	PUL4	NZ_WFKP01000009.1_134	NZ_WFKP01000009.1	151104	153185	+	105	NZ_WFKP01000009.1_134			
GCF_011007495.1_ASM1100749v1	PUL4	NZ_WFKP01000009.1_135	NZ_WFKP01000009.1	153310	156351	+	125	NZ_WFKP01000009.1_135	susC		
GCF_011007495.1_ASM1100749v1	PUL4	NZ_WFKP01000009.1_136	NZ_WFKP01000009.1	156364	157938	+	13	NZ_WFKP01000009.1_136	susD		
