genome	pulid	contigid	start	end	pattern
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL1	NZ_FXTQ01000001.1	360995	365636	susD-susC
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL2	NZ_FXTQ01000001.1	698739	703175	susD-susC
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL3	NZ_FXTQ01000001.1	738924	750777	susC-susD-GH144-CE1-GH3-unk-CBM32;GH43_28
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL4	NZ_FXTQ01000001.1	1085633	1090261	susC-susD
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL5	NZ_FXTQ01000001.1	1148218	1157334	susC-susD-GH63-GH42
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL6	NZ_FXTQ01000001.1	1323404	1328619	susC-susD
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL7	NZ_FXTQ01000002.1	89273	105257	GH3-GH30_3-unk-GH16-GH30_3-GH30_1-GH30_1-unk-susD-susC
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL8	NZ_FXTQ01000002.1	302776	323060	GH13_10-unk-susD-susC-unk-unk-unk-GH65-GH97-GH13_20-GH13_19
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL9	NZ_FXTQ01000002.1	631811	646189	GH43_26-GH127-GH43_5-GH43_29-GH43_4-GH51-GH43_5-susD-susC
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL10	NZ_FXTQ01000002.1	701425	706013	susC-susD
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL11	NZ_FXTQ01000002.1	1020502	1043987	susC-susD-unk-GH2-GH31-GH97-GH39-GH3-GH5_4-unk-GH95
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL12	NZ_FXTQ01000003.1	139160	163674	CE2-unk-GH3-unk-unk-GH5_7-GH26-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL13	NZ_FXTQ01000003.1	304005	331832	GH3-unk-unk-unk-susD-susC-unk-unk-CE1-unk-unk-GH20-unk-susC
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL14	NZ_FXTQ01000003.1	473288	477958	susD-susC
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL15	NZ_FXTQ01000003.1	506471	511090	susD-susC
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL16	NZ_FXTQ01000003.1	618993	633141	susC-susD-unk-GH20-GH18
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL17	NZ_FXTQ01000003.1	734894	743004	susC-susD-GH99-GH97
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL18	NZ_FXTQ01000003.1	814838	832281	GH28-susC-susD-CE10-unk-GH105-GH105-GH43_10-CE8;PL10_1-GH28-CE12
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL19	NZ_FXTQ01000003.1	865738	882357	GH2-GH2-GH88-susD-susC-unk-PL29
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL20	NZ_FXTQ01000003.1	955590	1006439	susC-susD-PL1_2-unk-PL1_2-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-CBM67;GH78-unk-unk-GH33-unk-GH138-CBM57;GH2-GH2-unk-unk-unk-unk-GH29
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL21	NZ_FXTQ01000003.1	1011372	1037517	GH92-unk-GH130-CBM9-unk-unk-GH20-GH35-GH29-GH92-GH3-susC-susD-GH33
GCF_900182675.1_IMG-taxon_2724679792_annotated_assembly	PUL22	NZ_FXTQ01000004.1	60265	64924	susD-susC
