genome	pulid	contigid	start	end	pattern
GCF_000425505.1_ASM42550v1	PUL1	NZ_AUDO01000001.1	41128	45908	susC-susD
GCF_000425505.1_ASM42550v1	PUL2	NZ_AUDO01000001.1	284668	297732	susC-susD-unk-unk-unk-unk-susC
GCF_000425505.1_ASM42550v1	PUL3	NZ_AUDO01000001.1	412612	417338	susC-susD
GCF_000425505.1_ASM42550v1	PUL4	NZ_AUDO01000001.1	419090	423800	susC-susD
GCF_000425505.1_ASM42550v1	PUL5	NZ_AUDO01000004.1	56335	61287	susD-susC
GCF_000425505.1_ASM42550v1	PUL6	NZ_AUDO01000004.1	75982	80403	susD-susC
GCF_000425505.1_ASM42550v1	PUL7	NZ_AUDO01000004.1	178534	183582	susD-susC
GCF_000425505.1_ASM42550v1	PUL8	NZ_AUDO01000004.1	245153	254268	PL7-unk-susD-susC-unk-PL17_2;PL17
GCF_000425505.1_ASM42550v1	PUL9	NZ_AUDO01000007.1	173239	185603	GH10-unk-unk-unk-susD-susC
GCF_000425505.1_ASM42550v1	PUL10	NZ_AUDO01000008.1	127788	136830	susC-susD-unk-unk-unk-PL12
GCF_000425505.1_ASM42550v1	PUL11	NZ_AUDO01000008.1	172836	187091	susC-susD-GH30_1-GH3-unk-susD-susC
GCF_000425505.1_ASM42550v1	PUL12	NZ_AUDO01000011.1	141029	151995	susC-susD-unk-GH16-GH3-GH16
GCF_000425505.1_ASM42550v1	PUL13	NZ_AUDO01000012.1	12245	27059	GH13_19-GH31-GH65-unk-unk-unk-susC-susD
GCF_000425505.1_ASM42550v1	PUL14	NZ_AUDO01000015.1	33161	37977	susC-susD
GCF_000425505.1_ASM42550v1	PUL15	NZ_AUDO01000015.1	33161	37977	susC-susD
GCF_000425505.1_ASM42550v1	PUL16	NZ_AUDO01000015.1	38579	43311	susC-susD
GCF_000425505.1_ASM42550v1	PUL17	NZ_KE384393.1	243628	256806	susC-susD-GH144-CE1-GH3-GH97-GH43_28;CBM32
