genome	pulid	contigid	start	end	pattern
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL1	NZ_FOYA01000001.1	257400	262090	susD-susC
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL2	NZ_FOYA01000002.1	375957	380520	susC-susD
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL3	NZ_FOYA01000003.1	88913	93808	susC-susD
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL4	NZ_FOYA01000003.1	213477	249910	GH97-GH13-unk-susD-susC-unk-unk-unk-GH2-unk-GH97-unk-unk-unk-GH2-unk-susD-susC-unk-GH3-unk-unk-GH43_17
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL5	NZ_FOYA01000003.1	258355	298708	GH105-GH28-CE12-PL11_1-unk-unk-unk-CBM67;GH78-GH43_24-GH106-CE12-GH105-GH2-GH115-GH42-GH28-GH28-GH105-unk-GH28-susC-susD
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL6	NZ_FOYA01000004.1	223638	234664	CBM32;GH43_28-GH3-GH144-unk-susD-susC
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL7	NZ_FOYA01000006.1	128612	139526	susC-susD-unk-GH16-GH3-unk-GH16
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL8	NZ_FOYA01000007.1	76853	87193	susC-susD-unk-GH30_1-CBM6;GH5_46
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL9	NZ_FOYA01000007.1	190508	211174	GH27-GH97-unk-unk-GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-susD-susC
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL10	NZ_FOYA01000008.1	62884	104755	susC-susD-CE2-GH5_2-GH27-unk-susD-susC-unk-GH26-unk-GH130-unk-GH26-GH5_7-unk-unk-GH3-unk-unk-CBM32;GH2-GH92-GH95-GH27
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL11	NZ_FOYA01000008.1	113444	163591	GH36-unk-unk-susC-susD-unk-unk-GH13_23-unk-unk-GH130-susD-susC-unk-unk-susC-susD-GH43_18-GH5_13-GH43_26-GH5_13-unk-GH43_31-susC-susC
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL12	NZ_FOYA01000011.1	91634	109882	GH2-GH43_19;GH43_34-unk-susC-susD-CBM13-GH2
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL13	NZ_FOYA01000020.1	7273	25887	susC-susD-unk-GH2-GH31-GH97-GH3-GH3-GH29
GCF_900115875.1_IMG-taxon_2693429907_annotated_assembly	PUL14	NZ_FOYA01000029.1	11127	15540	susC-susD
