genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_261	NZ_LMEF01000001.1	280938	282866	-	0	NZ_LMEF01000001.1_261		GH43_28;CBM32	
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_262	NZ_LMEF01000001.1	282896	283453	-	30	NZ_LMEF01000001.1_262			
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_263	NZ_LMEF01000001.1	283440	283679	-	-13	NZ_LMEF01000001.1_263			
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_264	NZ_LMEF01000001.1	283774	286074	-	95	NZ_LMEF01000001.1_264		GH3	
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_265	NZ_LMEF01000001.1	286085	286798	-	11	NZ_LMEF01000001.1_265		CE1	
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_266	NZ_LMEF01000001.1	286810	288198	-	12	NZ_LMEF01000001.1_266		GH144	
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_267	NZ_LMEF01000001.1	288271	289170	-	73	NZ_LMEF01000001.1_267			
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_268	NZ_LMEF01000001.1	289189	290643	-	19	NZ_LMEF01000001.1_268	susD		
GCF_001427905.1_Root420	PUL1	NZ_LMEF01000001.1_269	NZ_LMEF01000001.1	290648	293662	-	5	NZ_LMEF01000001.1_269	susC		
GCF_001427905.1_Root420	PUL2	NZ_LMEF01000001.1_470	NZ_LMEF01000001.1	501332	502090	-	207670	NZ_LMEF01000001.1_470		GH16	
GCF_001427905.1_Root420	PUL2	NZ_LMEF01000001.1_471	NZ_LMEF01000001.1	502174	503832	-	84	NZ_LMEF01000001.1_471		GH16	
GCF_001427905.1_Root420	PUL2	NZ_LMEF01000001.1_472	NZ_LMEF01000001.1	503889	505490	-	57	NZ_LMEF01000001.1_472			
GCF_001427905.1_Root420	PUL2	NZ_LMEF01000001.1_473	NZ_LMEF01000001.1	505503	507002	-	13	NZ_LMEF01000001.1_473	susD		
GCF_001427905.1_Root420	PUL2	NZ_LMEF01000001.1_474	NZ_LMEF01000001.1	507014	510079	-	12	NZ_LMEF01000001.1_474	susC		
GCF_001427905.1_Root420	PUL3	NZ_LMEF01000001.1_528	NZ_LMEF01000001.1	571749	574844	+	61670	NZ_LMEF01000001.1_528	susC		
GCF_001427905.1_Root420	PUL3	NZ_LMEF01000001.1_529	NZ_LMEF01000001.1	574883	576394	+	39	NZ_LMEF01000001.1_529	susD		
GCF_001427905.1_Root420	PUL4	NZ_LMEF01000002.1_9	NZ_LMEF01000002.1	9657	11186	-	-566737	NZ_LMEF01000002.1_9	susD		
GCF_001427905.1_Root420	PUL4	NZ_LMEF01000002.1_10	NZ_LMEF01000002.1	11198	14353	-	12	NZ_LMEF01000002.1_10	susC		
GCF_001427905.1_Root420	PUL5	NZ_LMEF01000003.1_6	NZ_LMEF01000003.1	5304	8297	+	-9049	NZ_LMEF01000003.1_6	susC		
GCF_001427905.1_Root420	PUL5	NZ_LMEF01000003.1_7	NZ_LMEF01000003.1	8309	9913	+	12	NZ_LMEF01000003.1_7	susD		
GCF_001427905.1_Root420	PUL6	NZ_LMEF01000003.1_15	NZ_LMEF01000003.1	20244	23300	+	10331	NZ_LMEF01000003.1_15		GH146	
GCF_001427905.1_Root420	PUL6	NZ_LMEF01000003.1_16	NZ_LMEF01000003.1	23418	25109	+	118	NZ_LMEF01000003.1_16			
GCF_001427905.1_Root420	PUL6	NZ_LMEF01000003.1_17	NZ_LMEF01000003.1	25195	27885	+	86	NZ_LMEF01000003.1_17			
GCF_001427905.1_Root420	PUL6	NZ_LMEF01000003.1_18	NZ_LMEF01000003.1	27893	29995	+	8	NZ_LMEF01000003.1_18		GH42	
GCF_001427905.1_Root420	PUL6	NZ_LMEF01000003.1_19	NZ_LMEF01000003.1	30030	32174	+	35	NZ_LMEF01000003.1_19		GH43_34;CBM32	
GCF_001427905.1_Root420	PUL6	NZ_LMEF01000003.1_20	NZ_LMEF01000003.1	32220	33431	+	46	NZ_LMEF01000003.1_20			
GCF_001427905.1_Root420	PUL6	NZ_LMEF01000003.1_21	NZ_LMEF01000003.1	33442	35652	+	11	NZ_LMEF01000003.1_21		GH36	
GCF_001427905.1_Root420	PUL6	NZ_LMEF01000003.1_22	NZ_LMEF01000003.1	35839	38070	+	187	NZ_LMEF01000003.1_22			
