genome	pulid	contigid	start	end	pattern
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL1	NZ_FQWE01000001.1	230591	235845	susD-susC
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL2	NZ_FQWE01000002.1	60473	65037	susD-susC
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL3	NZ_FQWE01000004.1	160081	171870	GT2_Glycos_transf_2-unk-GT2_Glycos_transf_2-GT2_Glycos_transf_2-unk-unk-unk-susD-susC
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL4	NZ_FQWE01000005.1	146532	157535	susC-susD-unk-GH16-GH3-GH16
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL5	NZ_FQWE01000005.1	269193	278512	susC-susD-unk-GH144-GH3
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL6	NZ_FQWE01000007.1	15747	20196	susD-susC
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL7	NZ_FQWE01000007.1	94774	104513	susC-susD-susC-susD
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL8	NZ_FQWE01000008.1	29536	38562	GH42-GH63-susD-susC
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL9	NZ_FQWE01000008.1	77175	115660	GH3-unk-unk-unk-unk-GH3-unk-unk-unk-susD-susC-unk-unk-GH20-unk-CE1-unk-unk-unk-unk-GH130
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL10	NZ_FQWE01000009.1	95269	100012	susD-susC
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL11	NZ_FQWE01000009.1	128652	133573	susD-susC
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL12	NZ_FQWE01000010.1	14382	18743	susC-susD
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL13	NZ_FQWE01000010.1	67464	72300	susC-susD
GCF_900129575.1_IMG-taxon_2695420957_annotated_assembly	PUL14	NZ_FQWE01000013.1	814	5197	susC-susD
