genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_004349195.1_ASM434919v1	PUL1	NZ_SMLG01000001.1_77	NZ_SMLG01000001.1	98926	100491	-	0	NZ_SMLG01000001.1_77	susD		
GCF_004349195.1_ASM434919v1	PUL1	NZ_SMLG01000001.1_78	NZ_SMLG01000001.1	100497	104012	-	6	NZ_SMLG01000001.1_78	susC		
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_102	NZ_SMLG01000002.1	123991	126285	-	19979	NZ_SMLG01000002.1_102		GH92	
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_103	NZ_SMLG01000002.1	126358	127284	-	73	NZ_SMLG01000002.1_103			
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_104	NZ_SMLG01000002.1	127410	128882	-	126	NZ_SMLG01000002.1_104		GH28	
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_105	NZ_SMLG01000002.1	128963	130438	-	81	NZ_SMLG01000002.1_105		GH28	
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_106	NZ_SMLG01000002.1	130458	133322	-	20	NZ_SMLG01000002.1_106		GH106	
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_107	NZ_SMLG01000002.1	133331	134164	-	9	NZ_SMLG01000002.1_107			
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_108	NZ_SMLG01000002.1	134164	134994	-	0	NZ_SMLG01000002.1_108			
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_109	NZ_SMLG01000002.1	135086	136618	-	92	NZ_SMLG01000002.1_109	susD		
GCF_004349195.1_ASM434919v1	PUL2	NZ_SMLG01000002.1_110	NZ_SMLG01000002.1	136647	139721	-	29	NZ_SMLG01000002.1_110	susC		
GCF_004349195.1_ASM434919v1	PUL3	NZ_SMLG01000002.1_113	NZ_SMLG01000002.1	143460	146549	+	3739	NZ_SMLG01000002.1_113	susC		
GCF_004349195.1_ASM434919v1	PUL3	NZ_SMLG01000002.1_114	NZ_SMLG01000002.1	146561	147967	+	12	NZ_SMLG01000002.1_114	susD		
GCF_004349195.1_ASM434919v1	PUL4	NZ_SMLG01000002.1_177	NZ_SMLG01000002.1	226445	228856	+	78478	NZ_SMLG01000002.1_177	susC		
GCF_004349195.1_ASM434919v1	PUL4	NZ_SMLG01000002.1_178	NZ_SMLG01000002.1	228947	229618	-	91	NZ_SMLG01000002.1_178			
GCF_004349195.1_ASM434919v1	PUL4	NZ_SMLG01000002.1_179	NZ_SMLG01000002.1	229619	230611	-	1	NZ_SMLG01000002.1_179			
GCF_004349195.1_ASM434919v1	PUL4	NZ_SMLG01000002.1_180	NZ_SMLG01000002.1	230666	231568	-	55	NZ_SMLG01000002.1_180			
GCF_004349195.1_ASM434919v1	PUL4	NZ_SMLG01000002.1_181	NZ_SMLG01000002.1	231639	233960	-	71	NZ_SMLG01000002.1_181		GH20	
GCF_004349195.1_ASM434919v1	PUL4	NZ_SMLG01000002.1_182	NZ_SMLG01000002.1	234064	235146	-	104	NZ_SMLG01000002.1_182			
GCF_004349195.1_ASM434919v1	PUL4	NZ_SMLG01000002.1_183	NZ_SMLG01000002.1	235269	236390	-	123	NZ_SMLG01000002.1_183		GH18	
