genome	pulid	contigid	start	end	pattern
GCF_004349155.1_ASM434915v1	PUL1	NZ_SMLF01000001.1	72512	76988	susD-susC
GCF_004349155.1_ASM434915v1	PUL2	NZ_SMLF01000001.1	825008	831900	GH16-susD-susC
GCF_004349155.1_ASM434915v1	PUL3	NZ_SMLF01000001.1	834845	839764	susC-susD
GCF_004349155.1_ASM434915v1	PUL4	NZ_SMLF01000001.1	893455	911742	GH13_19-GH13_20-unk-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_004349155.1_ASM434915v1	PUL5	NZ_SMLF01000002.1	194250	198723	susC-susD
GCF_004349155.1_ASM434915v1	PUL6	NZ_SMLF01000004.1	2235	7168	susC-susD
GCF_004349155.1_ASM434915v1	PUL7	NZ_SMLF01000004.1	125646	130099	susD-susC
GCF_004349155.1_ASM434915v1	PUL8	NZ_SMLF01000006.1	64622	70339	susC-susD-GH130
GCF_004349155.1_ASM434915v1	PUL9	NZ_SMLF01000006.1	199694	204142	susC-susD
GCF_004349155.1_ASM434915v1	PUL10	NZ_SMLF01000007.1	9663	14179	susC-susD
GCF_004349155.1_ASM434915v1	PUL11	NZ_SMLF01000007.1	112706	117284	susC-susD
GCF_004349155.1_ASM434915v1	PUL12	NZ_SMLF01000009.1	66866	71648	susC-susD
GCF_004349155.1_ASM434915v1	PUL13	NZ_SMLF01000009.1	74748	83575	susC-susD-unk-unk-CBM32
GCF_004349155.1_ASM434915v1	PUL14	NZ_SMLF01000009.1	178426	188290	susC-susD-unk-GH144-CE1-GH3
GCF_004349155.1_ASM434915v1	PUL15	NZ_SMLF01000013.1	15603	20550	susC-susD
GCF_004349155.1_ASM434915v1	PUL16	NZ_SMLF01000013.1	27229	38456	GH3-unk-unk-unk-susD-susC
