genome	pulid	contigid	start	end	pattern
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL1	NZ_FRCC01000001.1	261521	277612	GH39-unk-CE8-susD-susC-unk-unk-unk-unk-GH2
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL2	NZ_FRCC01000001.1	284027	312185	CE12-CE10-GH95-CE8-PL10_1-PL1_2-unk-susD-susC-unk-unk-GH28-CE12-CE8;PL10_1-GH43_10-GH105-GH105-GH28
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL3	NZ_FRCC01000001.1	329774	351848	GH115-unk-GH89-GH43_34-GH92-GH28-unk-unk-GH92-susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL4	NZ_FRCC01000001.1	464063	468983	susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL5	NZ_FRCC01000001.1	511153	516474	susC-susD
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL6	NZ_FRCC01000002.1	89221	117592	GH31-unk-unk-GH13-unk-GH13_10-unk-susD-susC-unk-GH97-unk-unk-GT51-CE1
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL7	NZ_FRCC01000002.1	306565	322357	susD-susC-unk-unk-GH97-PL10_1-unk-GH28-GH2
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL8	NZ_FRCC01000002.1	481734	491364	susC-susD-GH31-unk-GH29
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL9	NZ_FRCC01000002.1	502859	572793	GH141-unk-unk-unk-GH78-unk-GH137-GH2-GH106-unk-GH139-PL1_2-GH127-susC-susD-PL1_2-unk-PL1_2-unk-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-CBM67;GH78-GH33-unk-GH138-GH2;CBM57-GH2
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL10	NZ_FRCC01000002.1	691110	714823	susC-susD-unk-unk-GH43_24-unk-unk-unk-CBM67;GH78-GH2-GH154
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL11	NZ_FRCC01000003.1	87181	98305	susC-susD-unk-GH20-GH20
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL12	NZ_FRCC01000004.1	53744	72024	GH32-susC-susD-GH36-unk-unk-GH145-GH2-GH43_34;GH43_19
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL13	NZ_FRCC01000004.1	154796	170232	susD-susC-CE12-GH2-CE12-GH115-CE8
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL14	NZ_FRCC01000004.1	194693	207763	susC-susD-unk-unk-susC-susD
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL15	NZ_FRCC01000004.1	230827	241752	susC-susD-GH51-GH146
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL16	NZ_FRCC01000005.1	73562	82720	susD-susC-unk-unk-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL17	NZ_FRCC01000005.1	100068	117620	GH28-GH43_19;GH43_34-GH27-GH2-GH2-GH30_4-susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL18	NZ_FRCC01000006.1	234281	244344	susC-susD-susC-susD
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL19	NZ_FRCC01000007.1	74620	83995	susC-susD-unk-unk-unk-unk-CE14
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL20	NZ_FRCC01000007.1	133127	139602	GH29-susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL21	NZ_FRCC01000007.1	140105	163523	PL12_2-GH29-unk-unk-GH88-unk-unk-GH32-susC-susD-unk-GH32
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL22	NZ_FRCC01000008.1	66328	71197	susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL23	NZ_FRCC01000009.1	157667	172062	susC-susD-GH43_4-GH51-GH43_29-GH43_5-GH43_26-GH51
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL24	NZ_FRCC01000011.1	71886	82889	susC-susD-unk-GH16-GH3-GH16
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL25	NZ_FRCC01000012.1	24905	68802	susC-unk-unk-unk-unk-GH29-unk-unk-unk-GH92-unk-GH130-CBM9-GH18-unk-GH92-unk-GH2-GH20-GH29-GH92-GH3-susC-susD-unk-unk-GH33
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL26	NZ_FRCC01000013.1	1932	17084	susD-susC-GH2-unk-GH16-GH2-CBM6
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL27	NZ_FRCC01000013.1	18808	23635	susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL28	NZ_FRCC01000013.1	53021	67125	GH117-GH2-unk-susC-susD-unk-GH16
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL29	NZ_FRCC01000014.1	3	42518	susC-GH43_17-GH27-unk-GH49-GH43-unk-unk-GH43_2-GH43_2-CBM6;GH49-unk-unk-unk-GH43_12-unk-unk-GH43_9-GH43_18-GH2-unk-unk-unk-susD-unk-susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL30	NZ_FRCC01000015.1	17420	31368	GH5_13-unk-unk-unk-unk-GH43-susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL31	NZ_FRCC01000015.1	53417	63355	susD-susC-susD-susC
GCF_900142775.1_IMG-taxon_2700988729_annotated_assembly	PUL32	NZ_FRCC01000019.1	6024	16218	susD-susC-unk-unk-unk-GT2_Glycos_transf_2
