genome	pulid	contigid	start	end	pattern
GCF_001857965.1_ASM185796v1	PUL1	NZ_CP017774.1	6881	21099	PL29-GH88-susD-susC-unk-unk-PL8_2
GCF_001857965.1_ASM185796v1	PUL2	NZ_CP017774.1	61050	74926	GH51-GH43_26-GH43_5-GH43_29-GH51-GH43_4-susD-susC
GCF_001857965.1_ASM185796v1	PUL3	NZ_CP017774.1	611822	622825	GH16-GH3-GH16-unk-susD-susC
GCF_001857965.1_ASM185796v1	PUL4	NZ_CP017774.1	838816	843709	susC-susD
GCF_001857965.1_ASM185796v1	PUL5	NZ_CP017774.1	1031260	1042130	GH146-GH51-susD-susC
GCF_001857965.1_ASM185796v1	PUL6	NZ_CP017774.1	1063959	1076981	susD-susC-unk-unk-susD-susC
GCF_001857965.1_ASM185796v1	PUL7	NZ_CP017774.1	1085136	1126397	GH105-unk-GH28-unk-GH117-unk-PL11_1-unk-CE8-GH115-CE12-GH2-CE12-susC-susD-unk-GH43_18;CE10-PL9_1-GH105-GH28-GH106
GCF_001857965.1_ASM185796v1	PUL8	NZ_CP017774.1	1175641	1197737	GH43_34;GH43_19-GH2-GH145-unk-unk-unk-GH32-susC-susD-unk-GH32
GCF_001857965.1_ASM185796v1	PUL9	NZ_CP017774.1	1264925	1292716	GH2-GH78;CBM67-unk-unk-GH43_24-unk-unk-unk-susD-susC-GH105-unk-GH2
GCF_001857965.1_ASM185796v1	PUL10	NZ_CP017774.1	1661735	1730330	GH141-unk-unk-GH78-unk-GH137-GH2-GH106-unk-GH139-PL1_2-GH127-susC-susD-PL1_2-unk-PL1_2-unk-PL29-GH140-GH28-GH43_18-GH143-GH78;CBM67-unk-GH95-GH142-CBM67;GH78-GH33-unk-GH138-CBM57;GH2-GH2
GCF_001857965.1_ASM185796v1	PUL11	NZ_CP017774.1	1778446	1798251	GH31-unk-unk-GH13-unk-GH13_10-unk-susD-susC
GCF_001857965.1_ASM185796v1	PUL12	NZ_CP017774.1	2214300	2219218	susC-susD
GCF_001857965.1_ASM185796v1	PUL13	NZ_CP017774.1	2290472	2302031	GH27-unk-GH32-susC-susD-GH36
GCF_001857965.1_ASM185796v1	PUL14	NZ_CP017774.1	2303813	2308322	susC-susD
GCF_001857965.1_ASM185796v1	PUL15	NZ_CP017774.1	2362344	2385079	susC-susD-GH92-unk-unk-GH28-GH92-GH43_34-GH89-unk-unk-GH115
GCF_001857965.1_ASM185796v1	PUL16	NZ_CP017774.1	2403806	2437739	GH28-GH105-GH105-GH43_10-CE8;PL10_1-CE12-GH28-unk-CBM77;CE8;PL1-unk-unk-susC-susD-unk-PL10_1-CE10-unk-GH2
GCF_001857965.1_ASM185796v1	PUL17	NZ_CP017774.1	2446096	2479682	susC-susD-CE10-CE10-CE12-CE8-GH95-CE6-GH43_29-GH43_10-GH8-CE1-CE1-CE1-CE1-unk-unk-CBM6;GH43_29-GH97-GH43_29;CBM6-GH43_12-unk-GH146
GCF_001857965.1_ASM185796v1	PUL18	NZ_CP017774.1	2480514	2520798	susC-susD-susC-susD-unk-unk-CBM35;GH98-unk-GH30_8-unk-GH2-GH5_21-unk-unk-GH43_1-unk-GH10-GH115-GH67-GH3
GCF_001857965.1_ASM185796v1	PUL19	NZ_CP017774.1	2771343	2798545	GH3-unk-unk-unk-susC-susD-unk-GH43_10-GH105-GH28-PL1_2;CE8;CBM6
GCF_001857965.1_ASM185796v1	PUL20	NZ_CP017774.1	2903034	2926951	susC-susD-GH30_4-GH2-GH2-GH30_4-GH2-GH27-GH43_34;GH43_19-GH154-GH28
GCF_001857965.1_ASM185796v1	PUL21	NZ_CP017774.1	3082976	3111650	GH92-unk-GH130-CBM9-GH18-unk-unk-GH20-GH35-GH29-GH92-GH3-susC-susD-unk-unk-GH33
GCF_001857965.1_ASM185796v1	PUL22	NZ_CP017774.1	3170028	3175015	susC-susD
GCF_001857965.1_ASM185796v1	PUL23	NZ_CP017774.1	3182675	3211482	susC-susD-unk-CE8-PL11-unk-GH95-GH2-GH43_10-unk-unk-unk-GH95-CE8
GCF_001857965.1_ASM185796v1	PUL24	NZ_CP017774.1	3815518	3822611	PL29-GH88-susD-susC-unk-susC
