genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL1	NZ_FRAO01000001.1_63	NZ_FRAO01000001.1	56685	59840	+	0	NZ_FRAO01000001.1_63	susC		
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL1	NZ_FRAO01000001.1_64	NZ_FRAO01000001.1	59827	61404	+	-13	NZ_FRAO01000001.1_64	susD		
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_174	NZ_FRAO01000001.1	181358	183766	-	119954	NZ_FRAO01000001.1_174		GH95	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_175	NZ_FRAO01000001.1	183963	185894	-	197	NZ_FRAO01000001.1_175			
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_176	NZ_FRAO01000001.1	186022	187530	-	128	NZ_FRAO01000001.1_176		GH5_4	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_177	NZ_FRAO01000001.1	187532	189769	-	2	NZ_FRAO01000001.1_177		GH3	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_178	NZ_FRAO01000001.1	189860	191431	-	91	NZ_FRAO01000001.1_178		GH39	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_179	NZ_FRAO01000001.1	191499	193319	-	68	NZ_FRAO01000001.1_179		GH97	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_180	NZ_FRAO01000001.1	193304	193510	-	-15	NZ_FRAO01000001.1_180			
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_181	NZ_FRAO01000001.1	193757	196156	-	247	NZ_FRAO01000001.1_181		GH31	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_182	NZ_FRAO01000001.1	196351	198834	-	195	NZ_FRAO01000001.1_182		GH2	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_183	NZ_FRAO01000001.1	198918	200288	-	84	NZ_FRAO01000001.1_183			
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_184	NZ_FRAO01000001.1	200311	201882	-	23	NZ_FRAO01000001.1_184	susD		
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL2	NZ_FRAO01000001.1_185	NZ_FRAO01000001.1	201893	205024	-	11	NZ_FRAO01000001.1_185	susC		
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL3	NZ_FRAO01000001.1_624	NZ_FRAO01000001.1	699347	702463	-	494323	NZ_FRAO01000001.1_624		GH13;CBM26	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL3	NZ_FRAO01000001.1_625	NZ_FRAO01000001.1	702787	704934	-	324	NZ_FRAO01000001.1_625		GH97	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL3	NZ_FRAO01000001.1_626	NZ_FRAO01000001.1	705016	706398	-	82	NZ_FRAO01000001.1_626		GH13	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL3	NZ_FRAO01000001.1_627	NZ_FRAO01000001.1	706504	707586	-	106	NZ_FRAO01000001.1_627			
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL3	NZ_FRAO01000001.1_628	NZ_FRAO01000001.1	707600	709108	-	14	NZ_FRAO01000001.1_628	susD		
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL3	NZ_FRAO01000001.1_629	NZ_FRAO01000001.1	709117	712389	-	9	NZ_FRAO01000001.1_629	susC		
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_816	NZ_FRAO01000001.1	917995	919656	-	205606	NZ_FRAO01000001.1_816		GH13_19	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_817	NZ_FRAO01000001.1	919874	921736	-	218	NZ_FRAO01000001.1_817		GH13_20	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_818	NZ_FRAO01000001.1	921843	923957	-	107	NZ_FRAO01000001.1_818		GH97	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_819	NZ_FRAO01000001.1	924181	926484	-	224	NZ_FRAO01000001.1_819		GH65	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_820	NZ_FRAO01000001.1	926529	927188	-	45	NZ_FRAO01000001.1_820			
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_821	NZ_FRAO01000001.1	927181	928698	-	-7	NZ_FRAO01000001.1_821			
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_822	NZ_FRAO01000001.1	928872	929903	-	174	NZ_FRAO01000001.1_822			
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_823	NZ_FRAO01000001.1	930139	933120	+	236	NZ_FRAO01000001.1_823	susC		
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_824	NZ_FRAO01000001.1	933156	934760	+	36	NZ_FRAO01000001.1_824	susD		
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_825	NZ_FRAO01000001.1	934780	935880	+	20	NZ_FRAO01000001.1_825			
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL4	NZ_FRAO01000001.1_826	NZ_FRAO01000001.1	935965	938838	+	85	NZ_FRAO01000001.1_826		GH13_10	
GCF_900142355.1_IMG-taxon_2698536700_annotated_assembly	PUL5	NZ_FRAO01000001.1_980	NZ_FRAO01000001.1	1133314	1136463	+	194476	NZ_FRAO01000001.1_980	susC		
