genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_45	NZ_JAAAPM020000001.1	47497	49932	-	0	NZ_JAAAPM020000001.1_45		GH2	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_46	NZ_JAAAPM020000001.1	49983	53486	-	51	NZ_JAAAPM020000001.1_46		GH2;CBM57	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_47	NZ_JAAAPM020000001.1	53552	56401	-	66	NZ_JAAAPM020000001.1_47		GH138	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_48	NZ_JAAAPM020000001.1	56493	57389	-	92	NZ_JAAAPM020000001.1_48			
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_49	NZ_JAAAPM020000001.1	57477	58622	-	88	NZ_JAAAPM020000001.1_49		GH33	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_50	NZ_JAAAPM020000001.1	58679	61435	-	57	NZ_JAAAPM020000001.1_50		CBM67;GH78	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_51	NZ_JAAAPM020000001.1	61614	63179	-	179	NZ_JAAAPM020000001.1_51		GH142	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_52	NZ_JAAAPM020000001.1	63324	65801	-	145	NZ_JAAAPM020000001.1_52		GH95	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_53	NZ_JAAAPM020000001.1	65785	67227	-	-16	NZ_JAAAPM020000001.1_53			
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_54	NZ_JAAAPM020000001.1	67239	70028	-	12	NZ_JAAAPM020000001.1_54		GH78;CBM67	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_55	NZ_JAAAPM020000001.1	70170	72047	-	142	NZ_JAAAPM020000001.1_55		GH143	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_56	NZ_JAAAPM020000001.1	72114	73091	-	67	NZ_JAAAPM020000001.1_56		GH43_18	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_57	NZ_JAAAPM020000001.1	73218	74801	-	127	NZ_JAAAPM020000001.1_57		GH28	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_58	NZ_JAAAPM020000001.1	74808	76214	-	7	NZ_JAAAPM020000001.1_58		GH140	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_59	NZ_JAAAPM020000001.1	76311	79490	-	97	NZ_JAAAPM020000001.1_59		PL29	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_60	NZ_JAAAPM020000001.1	79532	81226	-	42	NZ_JAAAPM020000001.1_60		PL1_2	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_61	NZ_JAAAPM020000001.1	81250	81918	-	24	NZ_JAAAPM020000001.1_61			
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_62	NZ_JAAAPM020000001.1	82011	83732	-	93	NZ_JAAAPM020000001.1_62		PL1_2	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_63	NZ_JAAAPM020000001.1	83856	85856	-	124	NZ_JAAAPM020000001.1_63	susD		
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_64	NZ_JAAAPM020000001.1	85876	89229	-	20	NZ_JAAAPM020000001.1_64	susC		
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_65	NZ_JAAAPM020000001.1	89615	91630	-	386	NZ_JAAAPM020000001.1_65		GH127	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_66	NZ_JAAAPM020000001.1	91692	94160	-	62	NZ_JAAAPM020000001.1_66		PL1_2	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_67	NZ_JAAAPM020000001.1	94168	96507	-	8	NZ_JAAAPM020000001.1_67		GH139	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_68	NZ_JAAAPM020000001.1	96623	98056	-	116	NZ_JAAAPM020000001.1_68			
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_69	NZ_JAAAPM020000001.1	98177	101602	-	121	NZ_JAAAPM020000001.1_69		GH106	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_70	NZ_JAAAPM020000001.1	101666	105046	-	64	NZ_JAAAPM020000001.1_70		GH2	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_71	NZ_JAAAPM020000001.1	105094	106230	-	48	NZ_JAAAPM020000001.1_71		GH137	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_72	NZ_JAAAPM020000001.1	106500	108185	-	270	NZ_JAAAPM020000001.1_72			
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_73	NZ_JAAAPM020000001.1	108250	110451	-	65	NZ_JAAAPM020000001.1_73		GH78	
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_74	NZ_JAAAPM020000001.1	110487	111347	-	36	NZ_JAAAPM020000001.1_74			
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_75	NZ_JAAAPM020000001.1	111392	112975	-	45	NZ_JAAAPM020000001.1_75			
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_76	NZ_JAAAPM020000001.1	112972	114036	-	-3	NZ_JAAAPM020000001.1_76			
GCF_009909155.2_ASM990915v2	PUL1	NZ_JAAAPM020000001.1_77	NZ_JAAAPM020000001.1	114147	116648	-	111	NZ_JAAAPM020000001.1_77		GH141	
GCF_009909155.2_ASM990915v2	PUL2	NZ_JAAAPM020000002.1_117	NZ_JAAAPM020000002.1	133514	136561	+	16866	NZ_JAAAPM020000002.1_117	susC		
GCF_009909155.2_ASM990915v2	PUL2	NZ_JAAAPM020000002.1_118	NZ_JAAAPM020000002.1	136578	138443	+	17	NZ_JAAAPM020000002.1_118	susD		
GCF_009909155.2_ASM990915v2	PUL3	NZ_JAAAPM020000002.1_120	NZ_JAAAPM020000002.1	140388	143477	+	1945	NZ_JAAAPM020000002.1_120	susC		
GCF_009909155.2_ASM990915v2	PUL3	NZ_JAAAPM020000002.1_121	NZ_JAAAPM020000002.1	143494	145002	+	17	NZ_JAAAPM020000002.1_121	susD		
GCF_009909155.2_ASM990915v2	PUL3	NZ_JAAAPM020000002.1_122	NZ_JAAAPM020000002.1	145017	146102	+	15	NZ_JAAAPM020000002.1_122			
GCF_009909155.2_ASM990915v2	PUL3	NZ_JAAAPM020000002.1_123	NZ_JAAAPM020000002.1	146112	147071	+	10	NZ_JAAAPM020000002.1_123			
GCF_009909155.2_ASM990915v2	PUL3	NZ_JAAAPM020000002.1_124	NZ_JAAAPM020000002.1	147405	149555	+	334	NZ_JAAAPM020000002.1_124		GH3	
GCF_009909155.2_ASM990915v2	PUL3	NZ_JAAAPM020000002.1_125	NZ_JAAAPM020000002.1	149672	151129	+	117	NZ_JAAAPM020000002.1_125		GH30_1	
GCF_009909155.2_ASM990915v2	PUL3	NZ_JAAAPM020000002.1_126	NZ_JAAAPM020000002.1	151252	152862	+	123	NZ_JAAAPM020000002.1_126		GH63	
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_99	NZ_JAAAPM020000003.1	99873	102668	+	-52989	NZ_JAAAPM020000003.1_99	susC		
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_100	NZ_JAAAPM020000003.1	102860	104044	+	192	NZ_JAAAPM020000003.1_100			
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_101	NZ_JAAAPM020000003.1	104154	104492	+	110	NZ_JAAAPM020000003.1_101			
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_102	NZ_JAAAPM020000003.1	104702	105703	+	210	NZ_JAAAPM020000003.1_102			
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_103	NZ_JAAAPM020000003.1	105929	108355	-	226	NZ_JAAAPM020000003.1_103		GH2	
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_104	NZ_JAAAPM020000003.1	108440	109513	-	85	NZ_JAAAPM020000003.1_104		GH53	
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_105	NZ_JAAAPM020000003.1	109526	110671	-	13	NZ_JAAAPM020000003.1_105			
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_106	NZ_JAAAPM020000003.1	110703	112298	-	32	NZ_JAAAPM020000003.1_106	susD		
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_107	NZ_JAAAPM020000003.1	112310	115291	-	12	NZ_JAAAPM020000003.1_107	susC		
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_108	NZ_JAAAPM020000003.1	115785	119858	-	494	NZ_JAAAPM020000003.1_108			
GCF_009909155.2_ASM990915v2	PUL4	NZ_JAAAPM020000003.1_109	NZ_JAAAPM020000003.1	120248	123265	-	390	NZ_JAAAPM020000003.1_109		GH2	
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_167	NZ_JAAAPM020000003.1	192184	194652	-	68919	NZ_JAAAPM020000003.1_167		GH31	
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_168	NZ_JAAAPM020000003.1	194837	195874	-	185	NZ_JAAAPM020000003.1_168			
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_169	NZ_JAAAPM020000003.1	196108	197460	-	234	NZ_JAAAPM020000003.1_169		CBM6;GH43_29	
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_170	NZ_JAAAPM020000003.1	197478	198815	-	18	NZ_JAAAPM020000003.1_170		CBM6;GH43_29	
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_171	NZ_JAAAPM020000003.1	199228	203235	-	413	NZ_JAAAPM020000003.1_171			
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_172	NZ_JAAAPM020000003.1	203314	204378	-	79	NZ_JAAAPM020000003.1_172			
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_173	NZ_JAAAPM020000003.1	204470	206347	-	92	NZ_JAAAPM020000003.1_173		GH13	
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_174	NZ_JAAAPM020000003.1	206371	207066	-	24	NZ_JAAAPM020000003.1_174			
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_175	NZ_JAAAPM020000003.1	207070	210447	-	4	NZ_JAAAPM020000003.1_175		GH13_10	
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_176	NZ_JAAAPM020000003.1	210480	211223	-	33	NZ_JAAAPM020000003.1_176			
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_177	NZ_JAAAPM020000003.1	211245	212834	-	22	NZ_JAAAPM020000003.1_177	susD		
GCF_009909155.2_ASM990915v2	PUL5	NZ_JAAAPM020000003.1_178	NZ_JAAAPM020000003.1	212852	215887	-	18	NZ_JAAAPM020000003.1_178	susC		
GCF_009909155.2_ASM990915v2	PUL6	NZ_JAAAPM020000004.1_206	NZ_JAAAPM020000004.1	220677	224156	+	4790	NZ_JAAAPM020000004.1_206	susC		
GCF_009909155.2_ASM990915v2	PUL6	NZ_JAAAPM020000004.1_207	NZ_JAAAPM020000004.1	224188	225597	+	32	NZ_JAAAPM020000004.1_207	susD		
GCF_009909155.2_ASM990915v2	PUL7	NZ_JAAAPM020000005.1_19	NZ_JAAAPM020000005.1	31177	34509	+	-194420	NZ_JAAAPM020000005.1_19	susC		
GCF_009909155.2_ASM990915v2	PUL8	NZ_JAAAPM020000005.1_19	NZ_JAAAPM020000005.1	31177	34509	+	-5330	NZ_JAAAPM020000005.1_19	susC		
GCF_009909155.2_ASM990915v2	PUL7	NZ_JAAAPM020000005.1_20	NZ_JAAAPM020000005.1	34522	36507	+	13	NZ_JAAAPM020000005.1_20	susD		
GCF_009909155.2_ASM990915v2	PUL8	NZ_JAAAPM020000005.1_20	NZ_JAAAPM020000005.1	34522	36507	+	13	NZ_JAAAPM020000005.1_20	susD		
GCF_009909155.2_ASM990915v2	PUL9	NZ_JAAAPM020000005.1_21	NZ_JAAAPM020000005.1	37254	40550	+	747	NZ_JAAAPM020000005.1_21	susC		
GCF_009909155.2_ASM990915v2	PUL9	NZ_JAAAPM020000005.1_22	NZ_JAAAPM020000005.1	40563	42533	+	13	NZ_JAAAPM020000005.1_22	susD		
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_48	NZ_JAAAPM020000005.1	78828	81920	+	36295	NZ_JAAAPM020000005.1_48	susC		
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_49	NZ_JAAAPM020000005.1	81932	83521	+	12	NZ_JAAAPM020000005.1_49	susD		
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_50	NZ_JAAAPM020000005.1	83542	84405	+	21	NZ_JAAAPM020000005.1_50			
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_51	NZ_JAAAPM020000005.1	84584	86983	+	179	NZ_JAAAPM020000005.1_51		GH31	
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_52	NZ_JAAAPM020000005.1	87072	89075	+	89	NZ_JAAAPM020000005.1_52		GH97	
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_53	NZ_JAAAPM020000005.1	89154	90740	+	79	NZ_JAAAPM020000005.1_53		GH39	
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_54	NZ_JAAAPM020000005.1	90772	93003	+	32	NZ_JAAAPM020000005.1_54		GH3	
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_55	NZ_JAAAPM020000005.1	93022	94536	+	19	NZ_JAAAPM020000005.1_55		GH5_4	
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_56	NZ_JAAAPM020000005.1	94668	96752	+	132	NZ_JAAAPM020000005.1_56		GH42	
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_57	NZ_JAAAPM020000005.1	96808	98778	+	56	NZ_JAAAPM020000005.1_57			
GCF_009909155.2_ASM990915v2	PUL10	NZ_JAAAPM020000005.1_58	NZ_JAAAPM020000005.1	98797	100299	+	19	NZ_JAAAPM020000005.1_58		GH43_9	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_78	NZ_JAAAPM020000006.1	83515	84690	+	-16784	NZ_JAAAPM020000006.1_78		CE2	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_79	NZ_JAAAPM020000006.1	84680	86059	+	-10	NZ_JAAAPM020000006.1_79			
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_80	NZ_JAAAPM020000006.1	86081	88399	+	22	NZ_JAAAPM020000006.1_80		GH3	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_81	NZ_JAAAPM020000006.1	88580	89332	+	181	NZ_JAAAPM020000006.1_81			
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_82	NZ_JAAAPM020000006.1	89388	90680	-	56	NZ_JAAAPM020000006.1_82		GH5_7	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_83	NZ_JAAAPM020000006.1	90700	92427	-	20	NZ_JAAAPM020000006.1_83		GH51	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_84	NZ_JAAAPM020000006.1	92430	93611	-	3	NZ_JAAAPM020000006.1_84		GH26	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_85	NZ_JAAAPM020000006.1	93642	94673	-	31	NZ_JAAAPM020000006.1_85			
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_86	NZ_JAAAPM020000006.1	94802	95998	-	129	NZ_JAAAPM020000006.1_86			
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_87	NZ_JAAAPM020000006.1	96000	97193	-	2	NZ_JAAAPM020000006.1_87		GH130	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_88	NZ_JAAAPM020000006.1	97218	98609	-	25	NZ_JAAAPM020000006.1_88			
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_89	NZ_JAAAPM020000006.1	98644	99789	-	35	NZ_JAAAPM020000006.1_89		GH26	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_90	NZ_JAAAPM020000006.1	100066	100944	+	277	NZ_JAAAPM020000006.1_90			
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_91	NZ_JAAAPM020000006.1	101268	104459	+	324	NZ_JAAAPM020000006.1_91	susC		
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_92	NZ_JAAAPM020000006.1	104471	106078	+	12	NZ_JAAAPM020000006.1_92	susD		
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_93	NZ_JAAAPM020000006.1	106087	107148	+	9	NZ_JAAAPM020000006.1_93			
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_94	NZ_JAAAPM020000006.1	107365	110232	+	217	NZ_JAAAPM020000006.1_94		GH2	
GCF_009909155.2_ASM990915v2	PUL11	NZ_JAAAPM020000006.1_95	NZ_JAAAPM020000006.1	110510	111748	+	278	NZ_JAAAPM020000006.1_95		GH27	
GCF_009909155.2_ASM990915v2	PUL12	NZ_JAAAPM020000006.1_121	NZ_JAAAPM020000006.1	136232	137881	-	24484	NZ_JAAAPM020000006.1_121		GH30_4	
GCF_009909155.2_ASM990915v2	PUL12	NZ_JAAAPM020000006.1_122	NZ_JAAAPM020000006.1	137886	139505	-	5	NZ_JAAAPM020000006.1_122	susD		
GCF_009909155.2_ASM990915v2	PUL12	NZ_JAAAPM020000006.1_123	NZ_JAAAPM020000006.1	139517	142528	-	12	NZ_JAAAPM020000006.1_123	susC		
GCF_009909155.2_ASM990915v2	PUL12	NZ_JAAAPM020000006.1_124	NZ_JAAAPM020000006.1	142546	143889	-	18	NZ_JAAAPM020000006.1_124			
GCF_009909155.2_ASM990915v2	PUL12	NZ_JAAAPM020000006.1_125	NZ_JAAAPM020000006.1	143987	145999	-	98	NZ_JAAAPM020000006.1_125		GH2	
GCF_009909155.2_ASM990915v2	PUL12	NZ_JAAAPM020000006.1_126	NZ_JAAAPM020000006.1	146168	148957	-	169	NZ_JAAAPM020000006.1_126		GH2	
GCF_009909155.2_ASM990915v2	PUL13	NZ_JAAAPM020000008.1_108	NZ_JAAAPM020000008.1	110491	112260	+	-38466	NZ_JAAAPM020000008.1_108		GH13_31	
GCF_009909155.2_ASM990915v2	PUL13	NZ_JAAAPM020000008.1_109	NZ_JAAAPM020000008.1	112461	115433	+	201	NZ_JAAAPM020000008.1_109	susC		
GCF_009909155.2_ASM990915v2	PUL13	NZ_JAAAPM020000008.1_110	NZ_JAAAPM020000008.1	115453	117174	+	20	NZ_JAAAPM020000008.1_110	susD		
GCF_009909155.2_ASM990915v2	PUL13	NZ_JAAAPM020000008.1_111	NZ_JAAAPM020000008.1	117164	118381	+	-10	NZ_JAAAPM020000008.1_111			
GCF_009909155.2_ASM990915v2	PUL13	NZ_JAAAPM020000008.1_112	NZ_JAAAPM020000008.1	118671	119147	-	290	NZ_JAAAPM020000008.1_112			
GCF_009909155.2_ASM990915v2	PUL13	NZ_JAAAPM020000008.1_113	NZ_JAAAPM020000008.1	119441	124909	+	294	NZ_JAAAPM020000008.1_113		PL11_1	
GCF_009909155.2_ASM990915v2	PUL14	NZ_JAAAPM020000009.1_43	NZ_JAAAPM020000009.1	55231	56703	-	-69678	NZ_JAAAPM020000009.1_43		GH30_3	
GCF_009909155.2_ASM990915v2	PUL14	NZ_JAAAPM020000009.1_44	NZ_JAAAPM020000009.1	56728	58182	-	25	NZ_JAAAPM020000009.1_44		GH30_1	
GCF_009909155.2_ASM990915v2	PUL14	NZ_JAAAPM020000009.1_45	NZ_JAAAPM020000009.1	58316	59185	-	134	NZ_JAAAPM020000009.1_45			
GCF_009909155.2_ASM990915v2	PUL14	NZ_JAAAPM020000009.1_46	NZ_JAAAPM020000009.1	59198	60715	-	13	NZ_JAAAPM020000009.1_46	susD		
GCF_009909155.2_ASM990915v2	PUL14	NZ_JAAAPM020000009.1_47	NZ_JAAAPM020000009.1	60733	63843	-	18	NZ_JAAAPM020000009.1_47	susC		
GCF_009909155.2_ASM990915v2	PUL15	NZ_JAAAPM020000010.1_26	NZ_JAAAPM020000010.1	29406	31778	-	-34437	NZ_JAAAPM020000010.1_26		GH146	
GCF_009909155.2_ASM990915v2	PUL15	NZ_JAAAPM020000010.1_27	NZ_JAAAPM020000010.1	32142	34754	-	364	NZ_JAAAPM020000010.1_27		GH51	
GCF_009909155.2_ASM990915v2	PUL15	NZ_JAAAPM020000010.1_28	NZ_JAAAPM020000010.1	35088	35426	-	334	NZ_JAAAPM020000010.1_28			
GCF_009909155.2_ASM990915v2	PUL15	NZ_JAAAPM020000010.1_29	NZ_JAAAPM020000010.1	35822	37309	-	396	NZ_JAAAPM020000010.1_29	susD		
GCF_009909155.2_ASM990915v2	PUL15	NZ_JAAAPM020000010.1_30	NZ_JAAAPM020000010.1	37332	40667	-	23	NZ_JAAAPM020000010.1_30	susC		
GCF_009909155.2_ASM990915v2	PUL16	NZ_JAAAPM020000010.1_53	NZ_JAAAPM020000010.1	62581	64326	-	21914	NZ_JAAAPM020000010.1_53	susD		
GCF_009909155.2_ASM990915v2	PUL16	NZ_JAAAPM020000010.1_54	NZ_JAAAPM020000010.1	64355	67543	-	29	NZ_JAAAPM020000010.1_54	susC		
GCF_009909155.2_ASM990915v2	PUL16	NZ_JAAAPM020000010.1_55	NZ_JAAAPM020000010.1	67566	69005	-	23	NZ_JAAAPM020000010.1_55			
