genome	pulid	contigid	start	end	pattern
GCF_007109265.1_ASM710926v1	PUL1	NZ_VJZQ01000001.1	212997	221940	susC-susD-GH43_26-GH5_13-GH43_26;CBM13
GCF_007109265.1_ASM710926v1	PUL2	NZ_VJZQ01000001.1	225713	255840	GH9-unk-unk-unk-CBM6;GH5_46-GH30_1-GH3-unk-GH16-unk-susD-susC-unk-GH94-unk-unk-unk-unk-GH88
GCF_007109265.1_ASM710926v1	PUL3	NZ_VJZQ01000002.1	155	4614	susD-susC
GCF_007109265.1_ASM710926v1	PUL4	NZ_VJZQ01000004.1	4260	25027	GH13_19-GH31-GH13_20-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_007109265.1_ASM710926v1	PUL5	NZ_VJZQ01000005.1	50348	63527	GH51-GH43_5-GH43_29-GH43_29-GH43_4-GH51-susD-susC
GCF_007109265.1_ASM710926v1	PUL6	NZ_VJZQ01000005.1	69950	84960	GH43_31-GH43_3-unk-GH43_26-GH2-GH93-GH43_18-GH5_13-susD-susC
GCF_007109265.1_ASM710926v1	PUL7	NZ_VJZQ01000005.1	127888	142506	susC-susD-unk-GH13-GH97-unk-unk-GH3
GCF_007109265.1_ASM710926v1	PUL8	NZ_VJZQ01000007.1	27769	51338	susC-susD-unk-unk-unk-susC-susD-unk-unk-unk-GH3
GCF_007109265.1_ASM710926v1	PUL9	NZ_VJZQ01000008.1	121962	139846	GH2;CBM42-GH76;CBM13-CBM13;CBM6-unk-unk-susD-susC
GCF_007109265.1_ASM710926v1	PUL10	NZ_VJZQ01000014.1	57840	62341	susD-susC
GCF_007109265.1_ASM710926v1	PUL11	NZ_VJZQ01000017.1	29983	34572	susC-susD
GCF_007109265.1_ASM710926v1	PUL12	NZ_VJZQ01000018.1	21350	39054	CBM32;GH43_28-unk-GH97-unk-unk-GH3-GH144-unk-susD-susC
GCF_007109265.1_ASM710926v1	PUL13	NZ_VJZQ01000032.1	18109	30854	susC-susD-unk-susD-unk-GH10
