genome	pulid	contigid	start	end	pattern
GCF_002217475.1_ASM221747v1	PUL1	NZ_MUHH01000001.1	335	4978	susC-susD
GCF_002217475.1_ASM221747v1	PUL2	NZ_MUHH01000001.1	17170	27665	susC-susD-unk-unk-GH109-GH35
GCF_002217475.1_ASM221747v1	PUL3	NZ_MUHH01000004.1	63831	68776	susC-susD
GCF_002217475.1_ASM221747v1	PUL4	NZ_MUHH01000009.1	125135	130180	susD-susC
GCF_002217475.1_ASM221747v1	PUL5	NZ_MUHH01000011.1	33296	37971	susC-susD
GCF_002217475.1_ASM221747v1	PUL6	NZ_MUHH01000013.1	15578	28994	susC-susD-unk-unk-unk-PL15-PL15
GCF_002217475.1_ASM221747v1	PUL7	NZ_MUHH01000015.1	15866	20485	susC-susD
GCF_002217475.1_ASM221747v1	PUL8	NZ_MUHH01000015.1	31531	35947	susC-susD
GCF_002217475.1_ASM221747v1	PUL9	NZ_MUHH01000017.1	386228	405082	GH13_20-GH97-GH65-unk-unk-unk-susC-susD-unk-GH13_10
GCF_002217475.1_ASM221747v1	PUL10	NZ_MUHH01000017.1	606373	627727	susC-susD-GH30_1-GH30_1-GH3-CBM6;GH5_46-susC-susD-unk-GH30_3-GH3
GCF_002217475.1_ASM221747v1	PUL11	NZ_MUHH01000018.1	46817	55723	susC-susD-unk-GH20
GCF_002217475.1_ASM221747v1	PUL12	NZ_MUHH01000020.1	73076	82634	susD-susC-unk-unk-susC
GCF_002217475.1_ASM221747v1	PUL13	NZ_MUHH01000021.1	31569	35921	susC-susD
GCF_002217475.1_ASM221747v1	PUL14	NZ_MUHH01000024.1	37449	48610	CBM32;GH43_28-unk-GH3-GH144-susD-susC
GCF_002217475.1_ASM221747v1	PUL15	NZ_MUHH01000025.1	8716	18528	susC-susD-susC-susD
GCF_002217475.1_ASM221747v1	PUL16	NZ_MUHH01000026.1	13727	18402	susD-susC
GCF_002217475.1_ASM221747v1	PUL17	NZ_MUHH01000027.1	323	15808	GH28-susC-susD-CE10-unk-GH105-GH105-PL10_1;CE8-GH28-CE12
GCF_002217475.1_ASM221747v1	PUL18	NZ_MUHH01000028.1	118708	123929	susD-susC
GCF_002217475.1_ASM221747v1	PUL19	NZ_MUHH01000031.1	73791	78331	susD-susC
GCF_002217475.1_ASM221747v1	PUL20	NZ_MUHH01000031.1	78899	88576	susD-susC-susD-susC
GCF_002217475.1_ASM221747v1	PUL21	NZ_MUHH01000032.1	15988	25531	susD-susC-unk-unk-GH97
GCF_002217475.1_ASM221747v1	PUL22	NZ_MUHH01000033.1	83077	97733	susC-unk-unk-unk-CE1-unk-unk-susD-susC
GCF_002217475.1_ASM221747v1	PUL23	NZ_MUHH01000035.1	34826	43866	susC-susD-GH63-GH42
GCF_002217475.1_ASM221747v1	PUL24	NZ_MUHH01000035.1	81159	92646	susC-susD-unk-unk-unk-susC
GCF_002217475.1_ASM221747v1	PUL25	NZ_MUHH01000046.1	39572	44160	susD-susC
