genome	pulid	contigid	start	end	pattern
GCF_001278115.1_ASM127811v1	PUL1	NZ_LIYD01000005.1	346610	357636	susC-susD-unk-GH144-GH3-CBM32;GH43_28
GCF_001278115.1_ASM127811v1	PUL2	NZ_LIYD01000005.1	736549	747463	GH16-unk-GH3-GH16-unk-susD-susC
GCF_001278115.1_ASM127811v1	PUL3	NZ_LIYD01000005.1	1054713	1059126	susC-susD
GCF_001278115.1_ASM127811v1	PUL4	NZ_LIYD01000005.1	1150100	1154995	susC-susD
GCF_001278115.1_ASM127811v1	PUL5	NZ_LIYD01000005.1	1274663	1311096	GH97-GH13-unk-susD-susC-unk-unk-unk-GH2-unk-GH97-unk-unk-unk-GH2-unk-susD-susC-unk-GH3-unk-unk-GH43_17
GCF_001278115.1_ASM127811v1	PUL6	NZ_LIYD01000005.1	1319541	1359894	GH105-GH28-CE12-PL11_1-unk-unk-unk-CBM67;GH78-GH43_24-GH106-CE12-GH105-GH2-GH115-GH42-GH28-GH28-GH105-unk-GH28-susC-susD
GCF_001278115.1_ASM127811v1	PUL7	NZ_LIYD01000005.1	1575770	1625917	susC-susC-GH43_31-unk-GH5_13-GH43_26-GH5_13-GH43_18-susD-susC-unk-unk-susC-susD-GH130-unk-unk-GH13_23-unk-unk-susD-susC-unk-unk-GH36
GCF_001278115.1_ASM127811v1	PUL8	NZ_LIYD01000005.1	1634606	1676477	GH27-GH95-GH92-CBM32;GH2-unk-unk-GH3-unk-unk-GH5_7-GH26-unk-GH130-unk-GH26-unk-susC-susD-unk-GH27-GH5_2-CE2-susD-susC
GCF_001278115.1_ASM127811v1	PUL9	NZ_LIYD01000005.1	1820427	1830767	susC-susD-unk-GH30_1-CBM6;GH5_46
GCF_001278115.1_ASM127811v1	PUL10	NZ_LIYD01000005.1	1934094	1954760	GH27-GH97-unk-unk-GH51-GH127-GH43_5-GH43_29-GH43_4-GH51-susD-susC
GCF_001278115.1_ASM127811v1	PUL11	NZ_LIYD01000005.1	2354736	2359426	susC-susD
GCF_001278115.1_ASM127811v1	PUL12	NZ_LIYD01000005.1	2756720	2775334	GH29-GH3-GH3-GH97-GH31-GH2-unk-susD-susC
GCF_001278115.1_ASM127811v1	PUL13	NZ_LIYD01000005.1	3739185	3757433	GH2-GH43_19;GH43_34-unk-susC-susD-CBM13-GH2
GCF_001278115.1_ASM127811v1	PUL14	NZ_LIYD01000005.1	4193484	4198047	susC-susD
