genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_117	NZ_FRDK01000001.1	139969	142857	-	0	NZ_FRDK01000001.1_117		GH13_10	
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_118	NZ_FRDK01000001.1	142931	144043	-	74	NZ_FRDK01000001.1_118			
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_119	NZ_FRDK01000001.1	144067	145665	-	24	NZ_FRDK01000001.1_119	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_120	NZ_FRDK01000001.1	145683	148622	-	18	NZ_FRDK01000001.1_120	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_121	NZ_FRDK01000001.1	148856	149878	+	234	NZ_FRDK01000001.1_121			
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_122	NZ_FRDK01000001.1	149896	150033	-	18	NZ_FRDK01000001.1_122			
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_123	NZ_FRDK01000001.1	150067	151596	+	34	NZ_FRDK01000001.1_123			
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_124	NZ_FRDK01000001.1	151589	152245	+	-7	NZ_FRDK01000001.1_124			
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_125	NZ_FRDK01000001.1	152357	154660	+	112	NZ_FRDK01000001.1_125		GH65	
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_126	NZ_FRDK01000001.1	154836	156713	+	176	NZ_FRDK01000001.1_126		GH13_20	
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL1	NZ_FRDK01000001.1_127	NZ_FRDK01000001.1	156719	158416	+	6	NZ_FRDK01000001.1_127		GH13_19	
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL2	NZ_FRDK01000002.1_103	NZ_FRDK01000002.1	124853	127840	+	-33563	NZ_FRDK01000002.1_103	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL2	NZ_FRDK01000002.1_104	NZ_FRDK01000002.1	127851	129242	+	11	NZ_FRDK01000002.1_104	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL3	NZ_FRDK01000003.1_32	NZ_FRDK01000003.1	39523	42474	+	-89719	NZ_FRDK01000003.1_32	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL3	NZ_FRDK01000003.1_33	NZ_FRDK01000003.1	42486	44000	+	12	NZ_FRDK01000003.1_33	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL4	NZ_FRDK01000003.1_300	NZ_FRDK01000003.1	348496	351630	+	304496	NZ_FRDK01000003.1_300	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL4	NZ_FRDK01000003.1_301	NZ_FRDK01000003.1	351647	353086	+	17	NZ_FRDK01000003.1_301	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL5	NZ_FRDK01000005.1_50	NZ_FRDK01000005.1	61319	62869	-	-291767	NZ_FRDK01000005.1_50	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL5	NZ_FRDK01000005.1_51	NZ_FRDK01000005.1	62882	65926	-	13	NZ_FRDK01000005.1_51	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL6	NZ_FRDK01000005.1_134	NZ_FRDK01000005.1	144414	147509	+	78488	NZ_FRDK01000005.1_134	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL6	NZ_FRDK01000005.1_135	NZ_FRDK01000005.1	147520	149067	+	11	NZ_FRDK01000005.1_135	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL7	NZ_FRDK01000007.1_147	NZ_FRDK01000007.1	156709	158805	-	7642	NZ_FRDK01000007.1_147		GH97	
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL7	NZ_FRDK01000007.1_148	NZ_FRDK01000007.1	158950	161250	-	145	NZ_FRDK01000007.1_148		GH3	
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL7	NZ_FRDK01000007.1_149	NZ_FRDK01000007.1	161240	161965	-	-10	NZ_FRDK01000007.1_149		CE1	
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL7	NZ_FRDK01000007.1_150	NZ_FRDK01000007.1	162020	163006	-	55	NZ_FRDK01000007.1_150			
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL7	NZ_FRDK01000007.1_151	NZ_FRDK01000007.1	163064	164446	-	58	NZ_FRDK01000007.1_151		GH144	
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL7	NZ_FRDK01000007.1_152	NZ_FRDK01000007.1	164534	166003	-	88	NZ_FRDK01000007.1_152	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL7	NZ_FRDK01000007.1_153	NZ_FRDK01000007.1	166008	168989	-	5	NZ_FRDK01000007.1_153	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL8	NZ_FRDK01000009.1_30	NZ_FRDK01000009.1	48658	50394	-	-120331	NZ_FRDK01000009.1_30	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL8	NZ_FRDK01000009.1_31	NZ_FRDK01000009.1	50412	53465	-	18	NZ_FRDK01000009.1_31	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL9	NZ_FRDK01000011.1_10	NZ_FRDK01000011.1	10145	11539	-	-43320	NZ_FRDK01000011.1_10	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL9	NZ_FRDK01000011.1_11	NZ_FRDK01000011.1	11548	14622	-	9	NZ_FRDK01000011.1_11	susC		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL10	NZ_FRDK01000017.1_23	NZ_FRDK01000017.1	21223	22650	-	6601	NZ_FRDK01000017.1_23	susD		
GCF_900143245.1_IMG-taxon_2695420925_annotated_assembly	PUL10	NZ_FRDK01000017.1_24	NZ_FRDK01000017.1	22668	25703	-	18	NZ_FRDK01000017.1_24	susC		
